site,model,seed,neural_source,h,hours,support,analysis,scope,points,origins,SSE,SAE,signed_error,RMSE,MAE,bias,weighted_MSE_contribution
Sanyo,Recurrent,44,Recurrent,96,8.0,horizon_specific,daily_matched,full,481821,5024,450959.3859536518,223772.88965165435,-171154.3880381957,0.9674440387602123,0.46443158279040214,-0.35522401065581555,0.9359479681326712
Sanyo,Recurrent,44,Recurrent,96,8.0,horizon_specific,daily_matched,power-active,215712,3629,446139.7603811279,205702.3969682402,-183300.17017919786,1.4381305502593005,0.9535973750567432,-0.8497448921673243,0.9259450301691455
Sanyo,Recurrent,44,Recurrent,96,8.0,horizon_specific,daily_matched,low-power,266109,4253,4819.625572523988,18070.492683414162,12145.782141002146,0.13457886725546447,0.06790635673131748,0.04564213213759079,0.01000293796352585
Sanyo,Recurrent,44,Recurrent,144,12.0,horizon_specific,primary,full,599040,4160,484812.02427685785,277051.3282657581,-170384.07544514156,0.8996193330361602,0.46249220129834084,-0.2844285447468309,0.8093149443724256
Sanyo,Recurrent,44,Recurrent,144,12.0,horizon_specific,primary,power-active,259345,3869,466510.3460184101,252608.51406930364,-187649.67676679767,1.3411943033568552,0.9740250017131761,-0.7235523212971049,0.7787632645873567
Sanyo,Recurrent,44,Recurrent,144,12.0,horizon_specific,primary,low-power,339695,4160,18301.67825844781,24442.81419645446,17265.60132165613,0.23211375685505403,0.07195517801691063,0.050826774964765835,0.030551679785069126
Sanyo,Recurrent,44,Recurrent,144,12.0,horizon_specific,daily_matched,full,598317,4160,483952.1468758387,276781.09019355,-170646.5747293185,0.8993640819176918,0.46259940832961455,-0.285210974666136,0.8088557518436525
Sanyo,Recurrent,44,Recurrent,144,12.0,horizon_specific,daily_matched,power-active,259345,3869,466510.3460184101,252608.51406930364,-187649.67676679767,1.3411943033568552,0.9740250017131761,-0.7235523212971049,0.7797043139646878
Sanyo,Recurrent,44,Recurrent,144,12.0,horizon_specific,daily_matched,low-power,338972,4160,17441.800857428658,24172.576124246345,17003.102037479173,0.22683692371853245,0.07131142431895951,0.05016078625219538,0.029151437878964927
Sanyo,Recurrent,44,Recurrent,12,1.0,common_H144,primary,full,49920,4160,868.8234037670555,4064.659506654929,-514.7154275344808,0.1319254144556992,0.0814234676813888,-0.01031080584003367,0.017404314979308003
Sanyo,Recurrent,44,Recurrent,12,1.0,common_H144,primary,power-active,9137,838,695.5731286480619,1892.5447614479417,-1324.344641594922,0.27591136231843516,0.20712977579598793,-0.14494304931541227,0.01393375658349483
Sanyo,Recurrent,44,Recurrent,12,1.0,common_H144,primary,low-power,40783,3466,173.25027511899356,2172.114745206987,809.6292140604412,0.0651774524994801,0.05326029829112589,0.01985212500454702,0.003470558395813172
Sanyo,Recurrent,44,Recurrent,12,1.0,common_H144,daily_matched,full,49860,4160,868.1332712373503,4060.0454534138353,-519.3294807755744,0.13195233000386414,0.08142891001632241,-0.010415753725944133,0.01741141739344866
Sanyo,Recurrent,44,Recurrent,12,1.0,common_H144,daily_matched,power-active,9137,838,695.5731286480619,1892.5447614479417,-1324.344641594922,0.27591136231843516,0.20712977579598793,-0.14494304931541227,0.013950524040274005
Sanyo,Recurrent,44,Recurrent,12,1.0,common_H144,daily_matched,low-power,40723,3466,172.5601425892885,2167.5006919658936,805.0151608193476,0.06509540949057419,0.05322546698342199,0.01976807113472356,0.003460893353174659
Sanyo,Recurrent,44,Recurrent,48,4.0,common_H144,primary,full,199680,4160,67445.59009328861,45947.66125554553,-26587.28522352795,0.5811784406481729,0.23010647664035222,-0.13314946526205904,0.33776837987424185
Sanyo,Recurrent,44,Recurrent,48,4.0,common_H144,primary,power-active,48051,1661,65969.4113468182,35961.40710903393,-34179.188637357816,1.171709872734955,0.7484008055822756,-0.7113106623661904,0.3303756577865495
Sanyo,Recurrent,44,Recurrent,48,4.0,common_H144,primary,low-power,151629,3682,1476.1787464703928,9986.254146511605,7591.903413829865,0.0986684574657995,0.06585979032052974,0.050068940729213175,0.007392722087692271
Sanyo,Recurrent,44,Recurrent,48,4.0,common_H144,daily_matched,full,199440,4160,67444.04205038262,45931.40141174671,-26603.54506732677,0.5815213479060855,0.2303018522450196,-0.13339122075474713,0.3381670780705105
Sanyo,Recurrent,44,Recurrent,48,4.0,common_H144,daily_matched,power-active,48051,1661,65969.4113468182,35961.40710903393,-34179.188637357816,1.171709872734955,0.7484008055822756,-0.7113106623661904,0.330773221755005
Sanyo,Recurrent,44,Recurrent,48,4.0,common_H144,daily_matched,low-power,151389,3682,1474.6307035643931,9969.994302712785,7575.643570031045,0.0986948465100282,0.0658567947652259,0.05004091162522406,0.00739385631550538
Sanyo,Recurrent,44,Recurrent,96,8.0,common_H144,primary,full,399360,4160,336546.62816620077,167288.25250910607,-128731.27229334918,0.917995051336524,0.4188908566433946,-0.32234393102300973,0.8427149142783473
Sanyo,Recurrent,44,Recurrent,96,8.0,common_H144,primary,power-active,134235,2765,331771.223856233,149351.21474782907,-140878.49942101323,1.572122827752978,1.1126100849095175,-1.0494915589899299,0.830757271274622
Sanyo,Recurrent,44,Recurrent,96,8.0,common_H144,primary,low-power,265125,3970,4775.404309967742,17937.037761276984,12147.227127664064,0.1342084104833968,0.06765502220189339,0.04581698115101957,0.011957643003725316
Sanyo,Recurrent,44,Recurrent,96,8.0,common_H144,daily_matched,full,398880,4160,336544.7738288904,167264.54939276288,-128754.456913567,0.9185446983070734,0.41933551291807786,-0.32278995415555306,0.8437243627880325
Sanyo,Recurrent,44,Recurrent,96,8.0,common_H144,daily_matched,power-active,134235,2765,331771.223856233,149351.21474782907,-140878.49942101323,1.572122827752978,1.1126100849095175,-1.0494915589899299,0.831756979182293
Sanyo,Recurrent,44,Recurrent,96,8.0,common_H144,daily_matched,low-power,264645,3970,4773.549972657419,17913.334644933802,12124.042507446236,0.1343039822437727,0.0676881658256676,0.04581247523076663,0.011967383605739618
Sanyo,Recurrent,44,Recurrent,144,12.0,common_H144,primary,full,599040,4160,484812.02427685785,277051.3282657581,-170384.07544514156,0.8996193330361602,0.46249220129834084,-0.2844285447468309,0.8093149443724256
Sanyo,Recurrent,44,Recurrent,144,12.0,common_H144,primary,power-active,259345,3869,466510.3460184101,252608.51406930364,-187649.67676679767,1.3411943033568552,0.9740250017131761,-0.7235523212971049,0.7787632645873567
Sanyo,Recurrent,44,Recurrent,144,12.0,common_H144,primary,low-power,339695,4160,18301.67825844781,24442.81419645446,17265.60132165613,0.23211375685505403,0.07195517801691063,0.050826774964765835,0.030551679785069126
Sanyo,Recurrent,44,Recurrent,144,12.0,common_H144,daily_matched,full,598317,4160,483952.1468758387,276781.09019355,-170646.5747293185,0.8993640819176918,0.46259940832961455,-0.285210974666136,0.8088557518436525
Sanyo,Recurrent,44,Recurrent,144,12.0,common_H144,daily_matched,power-active,259345,3869,466510.3460184101,252608.51406930364,-187649.67676679767,1.3411943033568552,0.9740250017131761,-0.7235523212971049,0.7797043139646878
Sanyo,Recurrent,44,Recurrent,144,12.0,common_H144,daily_matched,low-power,338972,4160,17441.800857428658,24172.576124246345,17003.102037479173,0.22683692371853245,0.07131142431895951,0.05016078625219538,0.029151437878964927
Hanwha,Inverted,42,Inverted,12,1.0,horizon_specific,primary,full,79500,6625,2969.251695111608,11108.069682731772,-672.089961748554,0.19325909532524513,0.1397241469526009,-0.00845396178300068,0.03734907792593218
Hanwha,Inverted,42,Inverted,12,1.0,horizon_specific,primary,power-active,36421,3225,2410.9783660610938,7175.690607169934,184.4616007708828,0.25728870660072994,0.19702069155624322,0.0050647044499295135,0.030326771900139545
Hanwha,Inverted,42,Inverted,12,1.0,horizon_specific,primary,low-power,43079,3810,558.2733290505143,3932.3790755618375,-856.5515625194367,0.11383888502725803,0.09128297025376256,-0.0198832740434884,0.0070223060257926335
Hanwha,Inverted,42,Inverted,12,1.0,horizon_specific,daily_matched,full,79392,6625,2967.9650783180527,11099.630205903062,-671.5184201455178,0.19334859565753376,0.13980791774867823,-0.008458263051006623,0.037383679442740486
Hanwha,Inverted,42,Inverted,12,1.0,horizon_specific,daily_matched,power-active,36421,3225,2410.9783660610938,7175.690607169934,184.4616007708828,0.25728870660072994,0.19702069155624322,0.0050647044499295135,0.030368026577754607
Hanwha,Inverted,42,Inverted,12,1.0,horizon_specific,daily_matched,low-power,42971,3810,556.9867122569589,3923.939598733128,-855.9800209164006,0.11385043309344657,0.09131599447844192,-0.019919946496856033,0.007015652864985879
Hanwha,Inverted,42,Inverted,48,4.0,horizon_specific,primary,full,290352,6049,87005.36262369598,82570.94985469314,-39114.77149057999,0.5474073190130689,0.28438223209997915,-0.1347150062358103,0.29965477290907583
Hanwha,Inverted,42,Inverted,48,4.0,horizon_specific,primary,power-active,132649,3522,81442.79302749188,63062.89873053237,-46580.65556260302,0.7835637560635682,0.47541179149886065,-0.3511572312087013,0.2804967523126821
Hanwha,Inverted,42,Inverted,48,4.0,horizon_specific,primary,low-power,157703,4098,5562.56959620412,19508.051124160786,7465.884072023033,0.18780958426607494,0.12370120494956206,0.0473414207213752,0.019158020596393755
Hanwha,Inverted,42,Inverted,48,4.0,horizon_specific,daily_matched,full,289920,6049,86973.40407091522,82489.97322174875,-39167.016585214675,0.5477143836438315,0.2845266736401378,-0.13509594572714775,0.2999910460503422
Hanwha,Inverted,42,Inverted,48,4.0,horizon_specific,daily_matched,power-active,132649,3522,81442.79302749188,63062.89873053237,-46580.65556260302,0.7835637560635682,0.47541179149886065,-0.3511572312087013,0.2809147110495719
Hanwha,Inverted,42,Inverted,48,4.0,horizon_specific,daily_matched,low-power,157271,4098,5530.6110434233515,19427.074491216383,7413.638977388347,0.1875263212877034,0.12352610774533374,0.04713926265737706,0.01907633500077039
Hanwha,Inverted,42,Inverted,96,8.0,horizon_specific,primary,full,506976,5281,358750.0761195453,249701.06047422596,-163872.9160386502,0.8412058818458612,0.4925303376771799,-0.3232360428080426,0.7076273356520729
Hanwha,Inverted,42,Inverted,96,8.0,horizon_specific,primary,power-active,228420,3881,335512.72157561494,198726.11086567258,-166521.24900045013,1.2119576165158863,0.8700031120990832,-0.7290134357781723,0.6617921194999663
Hanwha,Inverted,42,Inverted,96,8.0,horizon_specific,primary,low-power,278556,4482,23237.35454393038,50974.9496085534,2648.3329617998943,0.28882653053977503,0.18299713382068022,0.009507362834761751,0.045835216152106575
Hanwha,Inverted,42,Inverted,96,8.0,horizon_specific,daily_matched,full,506112,5281,358605.2321714728,249447.3080779289,-163841.47139952215,0.8417536215652519,0.49286977601386434,-0.32372571960262186,0.7085491594182173
Hanwha,Inverted,42,Inverted,96,8.0,horizon_specific,daily_matched,power-active,228420,3881,335512.72157561494,198726.11086567258,-166521.24900045013,1.2119576165158863,0.8700031120990832,-0.7290134357781723,0.6629218860165634
Hanwha,Inverted,42,Inverted,96,8.0,horizon_specific,daily_matched,low-power,277692,4482,23092.51059585784,50721.1972122563,2679.777600927967,0.2883725325981478,0.18265271312193473,0.009650179338720477,0.04562727340165386
Hanwha,Inverted,42,Inverted,144,12.0,horizon_specific,primary,full,651024,4521,402027.0561817639,315018.55640843546,-176494.8162522016,0.785830971391325,0.4838816332553569,-0.2711033944250928,0.6175303155978333
Hanwha,Inverted,42,Inverted,144,12.0,horizon_specific,primary,power-active,287368,4225,363276.91641180805,241469.7127057427,-173210.94445527735,1.1243452734653467,0.8402804512184471,-0.6027495909609886,0.5580084857268058
Hanwha,Inverted,42,Inverted,144,12.0,horizon_specific,primary,low-power,363656,4521,38750.139769955866,73548.84370269274,-3283.8717969242707,0.32643089664175995,0.20224839876887152,-0.009030159812911847,0.05952182987102759
Hanwha,Inverted,42,Inverted,144,12.0,horizon_specific,daily_matched,full,649735,4521,401385.74954798236,314478.79202134593,-176623.57865821652,0.7859824407641663,0.48401085368857444,-0.2718394093872371,0.6177683971895963
Hanwha,Inverted,42,Inverted,144,12.0,horizon_specific,daily_matched,power-active,287368,4225,363276.91641180805,241469.7127057427,-173210.94445527735,1.1243452734653467,0.8402804512184471,-0.6027495909609886,0.5591155108033399
Hanwha,Inverted,42,Inverted,144,12.0,horizon_specific,daily_matched,low-power,362367,4521,38108.83313617429,73009.07931560317,-3412.6342029392026,0.32429369518671647,0.2014782784182974,-0.009417618610246526,0.05865288638625638
Hanwha,Inverted,42,Inverted,12,1.0,common_H144,primary,full,54252,4521,1723.510825208637,6698.795546291449,-209.00921257662242,0.1782375201896176,0.12347555014177262,-0.0038525623493442162,0.03176861360334434
Hanwha,Inverted,42,Inverted,12,1.0,common_H144,primary,power-active,14558,1323,1210.1164021456993,3082.6647046229336,612.3812563249376,0.288311998298378,0.21175056358173744,0.04206493036989542,0.022305470805605312
Hanwha,Inverted,42,Inverted,12,1.0,common_H144,primary,low-power,39694,3413,513.3944230629376,3616.130841668515,-821.39046890156,0.11372688415031543,0.09110018747590354,-0.02069306365953444,0.009463142797739025
Hanwha,Inverted,42,Inverted,12,1.0,common_H144,daily_matched,full,54151,4521,1722.269631047279,6690.802051228022,-208.60442595660254,0.1783394123678695,0.12355823625100223,-0.0038522728288785534,0.031804946003717
Hanwha,Inverted,42,Inverted,12,1.0,common_H144,daily_matched,power-active,14558,1323,1210.1164021456993,3082.6647046229336,612.3812563249376,0.288311998298378,0.21175056358173744,0.04206493036989542,0.022347073962543616
Hanwha,Inverted,42,Inverted,12,1.0,common_H144,daily_matched,low-power,39593,3413,512.1532289015797,3608.137346605088,-820.9856822815401,0.11373411500184183,0.09113068841979866,-0.020735627062398405,0.00945787204117338
Hanwha,Inverted,42,Inverted,48,4.0,common_H144,primary,full,217008,4521,55344.89982889976,55310.96545954524,-18065.250899416715,0.505011107872303,0.25487984525706536,-0.083246935133344,0.2550362190744109
Hanwha,Inverted,42,Inverted,48,4.0,common_H144,primary,power-active,67179,2113,49895.491024903095,36554.24032615201,-25455.248236135405,0.8618146711333164,0.5441319508499979,-0.3789167483311065,0.22992466187837818
Hanwha,Inverted,42,Inverted,48,4.0,common_H144,primary,low-power,149829,3737,5449.408803996673,18756.72513339323,7389.997336718693,0.19071144381268199,0.12518754802737272,0.049322876991227955,0.02511155719603274
Hanwha,Inverted,42,Inverted,48,4.0,common_H144,daily_matched,full,216583,4521,55312.98669875119,55230.43480836612,-18117.662749034418,0.5053605914705228,0.25500817150176197,-0.08365228457004667,0.25538932741143666
Hanwha,Inverted,42,Inverted,48,4.0,common_H144,daily_matched,power-active,67179,2113,49895.491024903095,36554.24032615201,-25455.248236135405,0.8618146711333164,0.5441319508499979,-0.3789167483311065,0.23037584217091414
Hanwha,Inverted,42,Inverted,48,4.0,common_H144,daily_matched,low-power,149404,3737,5417.495673848101,18676.19448221411,7337.58548710099,0.19042246119667902,0.12500464835087485,0.04911237642299396,0.025013485240522576
Hanwha,Inverted,42,Inverted,96,8.0,common_H144,primary,full,434016,4521,272859.79553649516,196505.50611766588,-116006.10472044618,0.7928972373139953,0.45276097221684425,-0.2672853183303062,0.6286860289401662
Hanwha,Inverted,42,Inverted,96,8.0,common_H144,primary,power-active,163334,3169,249892.19090638106,146595.76791175542,-119119.92734877107,1.236909836869857,0.8975214463109666,-0.7293027008998192,0.5757672318679059
Hanwha,Inverted,42,Inverted,96,8.0,common_H144,primary,low-power,270682,4191,22967.604630114132,49909.738205910464,3113.822628324874,0.29129173573580514,0.18438513904105358,0.011503619111447655,0.05291879707226031
Hanwha,Inverted,42,Inverted,96,8.0,common_H144,daily_matched,full,433159,4521,272714.99701105483,196252.19970313407,-115974.82683630113,0.7934705992942802,0.4530719659596916,-0.2677419304142385,0.6295955919444242
Hanwha,Inverted,42,Inverted,96,8.0,common_H144,daily_matched,power-active,163334,3169,249892.19090638106,146595.76791175542,-119119.92734877107,1.236909836869857,0.8975214463109666,-0.7293027008998192,0.5769063805816826
Hanwha,Inverted,42,Inverted,96,8.0,common_H144,daily_matched,low-power,269825,4191,22822.806104673786,49656.43179137865,3145.1005124699304,0.29083282876858146,0.18403199033217327,0.011656075280162811,0.05268921136274159
Hanwha,Inverted,42,Inverted,144,12.0,common_H144,primary,full,651024,4521,402027.0561817639,315018.55640843546,-176494.8162522016,0.785830971391325,0.4838816332553569,-0.2711033944250928,0.6175303155978333
Hanwha,Inverted,42,Inverted,144,12.0,common_H144,primary,power-active,287368,4225,363276.91641180805,241469.7127057427,-173210.94445527735,1.1243452734653467,0.8402804512184471,-0.6027495909609886,0.5580084857268058
Hanwha,Inverted,42,Inverted,144,12.0,common_H144,primary,low-power,363656,4521,38750.139769955866,73548.84370269274,-3283.8717969242707,0.32643089664175995,0.20224839876887152,-0.009030159812911847,0.05952182987102759
Hanwha,Inverted,42,Inverted,144,12.0,common_H144,daily_matched,full,649735,4521,401385.74954798236,314478.79202134593,-176623.57865821652,0.7859824407641663,0.48401085368857444,-0.2718394093872371,0.6177683971895963
Hanwha,Inverted,42,Inverted,144,12.0,common_H144,daily_matched,power-active,287368,4225,363276.91641180805,241469.7127057427,-173210.94445527735,1.1243452734653467,0.8402804512184471,-0.6027495909609886,0.5591155108033399
Hanwha,Inverted,42,Inverted,144,12.0,common_H144,daily_matched,low-power,362367,4521,38108.83313617429,73009.07931560317,-3412.6342029392026,0.32429369518671647,0.2014782784182974,-0.009417618610246526,0.05865288638625638
Hanwha,Inverted,43,Inverted,12,1.0,horizon_specific,primary,full,79500,6625,3584.225022608409,12255.278719279177,-1198.8387720972933,0.2123313247718081,0.15415444929910915,-0.01507973298235589,0.04508459147935105
Hanwha,Inverted,43,Inverted,12,1.0,horizon_specific,primary,power-active,36421,3225,2970.694062365058,8293.016676006344,-3078.386173290637,0.28559659884056177,0.22769876379029527,-0.08452228585954909,0.037367220910252304
Hanwha,Inverted,43,Inverted,12,1.0,horizon_specific,primary,low-power,43079,3810,613.5309602433508,3962.2620432728327,1879.5474011933438,0.11933983550335837,0.09197664855899237,0.04363024678366127,0.007717370569098753
Hanwha,Inverted,43,Inverted,12,1.0,horizon_specific,daily_matched,full,79392,6625,3580.7700653576353,12240.270862468537,-1209.2579321759222,0.21237326594475006,0.15417511666752992,-0.01523148342623844,0.04510240408803954
Hanwha,Inverted,43,Inverted,12,1.0,horizon_specific,daily_matched,power-active,36421,3225,2970.694062365058,8293.016676006344,-3078.386173290637,0.28559659884056177,0.22769876379029527,-0.08452228585954909,0.03741805298222816
Hanwha,Inverted,43,Inverted,12,1.0,horizon_specific,daily_matched,low-power,42971,3810,610.0760029925774,3947.2541864621926,1869.128241114715,0.11915279688856052,0.09185856010942711,0.043497434109392726,0.007684351105811384
Hanwha,Inverted,43,Inverted,48,4.0,horizon_specific,primary,full,290352,6049,100915.87393461523,94925.79639837547,-53070.73848172211,0.5895455041993398,0.3269335027772341,-0.18278068854949203,0.34756390152165384
Hanwha,Inverted,43,Inverted,48,4.0,horizon_specific,primary,power-active,132649,3522,93800.86591817706,71746.40279335223,-59351.496988323255,0.8409137109330407,0.5408740570479402,-0.4474326756200443,0.3230591348369464
Hanwha,Inverted,43,Inverted,48,4.0,horizon_specific,primary,low-power,157703,4098,7115.008016438162,23179.39360502325,6280.758506601147,0.21240645920504755,0.1469813104698278,0.03982649985479761,0.024504766684707396
Hanwha,Inverted,43,Inverted,48,4.0,horizon_specific,daily_matched,full,289920,6049,100854.24656063695,94806.83669659661,-53106.9835056098,0.5898043980228884,0.3270103362879298,-0.18317806120864308,0.3478692279271418
Hanwha,Inverted,43,Inverted,48,4.0,horizon_specific,daily_matched,power-active,132649,3522,93800.86591817706,71746.40279335223,-59351.496988323255,0.8409137109330407,0.5408740570479402,-0.4474326756200443,0.32354051434249814
Hanwha,Inverted,43,Inverted,48,4.0,horizon_specific,daily_matched,low-power,157271,4098,7053.380642459886,23060.43390324439,6244.513482713455,0.21177482750906157,0.14662864675143153,0.039705435094286014,0.024328713584643648
Hanwha,Inverted,43,Inverted,96,8.0,horizon_specific,primary,full,506976,5281,370912.84121017274,266742.23638892744,-172374.4924078014,0.8553467987002126,0.5261437156570083,-0.34000523182123293,0.731618146046702
Hanwha,Inverted,43,Inverted,96,8.0,horizon_specific,primary,power-active,228420,3881,341106.384449532,208161.78653398203,-174970.1198419039,1.2220187244615552,0.9113115599946678,-0.7660017504680147,0.6728255074195465
Hanwha,Inverted,43,Inverted,96,8.0,horizon_specific,primary,low-power,278556,4482,29806.45676064062,58580.44985494543,2595.6274341025255,0.32711383864817817,0.21030044176016827,0.009318153025253541,0.05879263862715517
Hanwha,Inverted,43,Inverted,96,8.0,horizon_specific,daily_matched,full,506112,5281,370744.48053274537,266475.5406581423,-172356.98317816883,0.8558822698412127,0.5265149624157149,-0.34055107007573193,0.7325344598285466
Hanwha,Inverted,43,Inverted,96,8.0,horizon_specific,daily_matched,power-active,228420,3881,341106.384449532,208161.78653398203,-174970.1198419039,1.2220187244615552,0.9113115599946678,-0.7660017504680147,0.6739741093859304
Hanwha,Inverted,43,Inverted,96,8.0,horizon_specific,daily_matched,low-power,277692,4482,29638.09608321329,58313.75412416029,2613.1366637350857,0.3266957363598906,0.20999436110568648,0.009410197858545027,0.058560350442616045
Hanwha,Inverted,43,Inverted,144,12.0,horizon_specific,primary,full,651024,4521,419879.594465774,339825.33401107567,-197359.38867871003,0.8030893838994868,0.5219858776497881,-0.3031522473498827,0.6449525585320572
Hanwha,Inverted,43,Inverted,144,12.0,horizon_specific,primary,power-active,287368,4225,372123.61631843983,254934.07481039566,-189229.10202183825,1.137953232134692,0.8871345271929918,-0.6584905139815089,0.5715973855317774
Hanwha,Inverted,43,Inverted,144,12.0,horizon_specific,primary,low-power,363656,4521,47755.97814733411,84891.25920068004,-8130.286656871758,0.3623835654735855,0.23343835713058506,-0.02235708102402204,0.07335517300027973
Hanwha,Inverted,43,Inverted,144,12.0,horizon_specific,daily_matched,full,649735,4521,419155.81903901335,339245.1546892158,-197485.95652889257,0.8031924525960606,0.5221284903679436,-0.3039484659574943,0.6451181159072751
Hanwha,Inverted,43,Inverted,144,12.0,horizon_specific,daily_matched,power-active,287368,4225,372123.61631843983,254934.07481039566,-189229.10202183825,1.137953232134692,0.8871345271929918,-0.6584905139815089,0.5727313694328301
Hanwha,Inverted,43,Inverted,144,12.0,horizon_specific,daily_matched,low-power,362367,4521,47032.20272057347,84311.07987882014,-8256.85450705429,0.36026605114226545,0.23266765428093655,-0.022785889739005732,0.07238674647444492
Hanwha,Inverted,43,Inverted,12,1.0,common_H144,primary,full,54252,4521,1889.7900850874378,6954.25257636145,1103.8008753556605,0.18663749915734984,0.12818426189562504,0.02034580983845131,0.03483355609170976
Hanwha,Inverted,43,Inverted,12,1.0,common_H144,primary,power-active,14558,1323,1330.1468124804906,3307.0492907908047,-603.5056609582389,0.30227270432272696,0.22716371004195662,-0.04145525902996558,0.024517931366225956
Hanwha,Inverted,43,Inverted,12,1.0,common_H144,primary,low-power,39694,3413,559.6432726069471,3647.2032855706457,1707.3065363138994,0.11873895189111114,0.09188298698973764,0.04301170293530255,0.0103156247254838
Hanwha,Inverted,43,Inverted,12,1.0,common_H144,daily_matched,full,54151,4521,1886.4799444103326,6940.055931083025,1092.918048849384,0.18664779157038586,0.12816117765291546,0.020182786076884708,0.034837398098102206
Hanwha,Inverted,43,Inverted,12,1.0,common_H144,daily_matched,power-active,14558,1323,1330.1468124804906,3307.0492907908047,-603.5056609582389,0.30227270432272696,0.22716371004195662,-0.04145525902996558,0.0245636611046978
Hanwha,Inverted,43,Inverted,12,1.0,common_H144,daily_matched,low-power,39593,3413,556.333131929842,3633.0066402922203,1696.4237098076228,0.11853818067855018,0.09175881191857703,0.04284655645714199,0.010273736993404406
Hanwha,Inverted,43,Inverted,48,4.0,common_H144,primary,full,217008,4521,63136.69101341143,62441.31639218107,-25098.698013770976,0.5393901808390603,0.28773739397709336,-0.11565793894128777,0.2909417671855942
Hanwha,Inverted,43,Inverted,48,4.0,common_H144,primary,power-active,67179,2113,56233.922633959104,40241.07745655958,-31471.2019807208,0.9149185270461707,0.5990127488733024,-0.4684678542508939,0.25913294732894226
Hanwha,Inverted,43,Inverted,48,4.0,common_H144,primary,low-power,149829,3737,6902.768379452333,22200.238935621484,6372.5039669498265,0.2146415075807585,0.1481705072824452,0.0425318460842015,0.03180881985665198
Hanwha,Inverted,43,Inverted,48,4.0,common_H144,daily_matched,full,216583,4521,63075.208456006825,62323.16790193442,-25135.406704086316,0.5396561922590334,0.2877565085991718,-0.11605438425031658,0.2912288058435188
Hanwha,Inverted,43,Inverted,48,4.0,common_H144,daily_matched,power-active,67179,2113,56233.922633959104,40241.07745655958,-31471.2019807208,0.9149185270461707,0.5990127488733024,-0.4684678542508939,0.2596414429293116
Hanwha,Inverted,43,Inverted,48,4.0,common_H144,daily_matched,low-power,149404,3737,6841.285822047726,22082.090445374837,6335.795276634487,0.21398717980082696,0.14780119973611708,0.042407132852095575,0.03158736291420714
Hanwha,Inverted,43,Inverted,96,8.0,common_H144,primary,full,434016,4521,281283.27391505823,209471.039795749,-119182.56294390137,0.8050430111403094,0.48263437245573665,-0.2746040766789735,0.6480942497858564
Hanwha,Inverted,43,Inverted,96,8.0,common_H144,primary,power-active,163334,3169,252048.3995586496,152491.89439937368,-122787.00429503515,1.242234747592314,0.933620032567461,-0.7517541007691917,0.5807352714154538
Hanwha,Inverted,43,Inverted,96,8.0,common_H144,primary,low-power,270682,4191,29234.874356408647,56979.1453963753,3604.441351133786,0.3286403825791871,0.21050215897760213,0.013316147180580114,0.06735897837040258
Hanwha,Inverted,43,Inverted,96,8.0,common_H144,daily_matched,full,433159,4521,281115.05805420456,209205.15527649608,-119165.51738069646,0.8055980076769772,0.4829754322927518,-0.27510802587663297,0.648988149973115
Hanwha,Inverted,43,Inverted,96,8.0,common_H144,daily_matched,power-active,163334,3169,252048.3995586496,152491.89439937368,-122787.00429503515,1.242234747592314,0.933620032567461,-0.7517541007691917,0.581884249337194
Hanwha,Inverted,43,Inverted,96,8.0,common_H144,daily_matched,low-power,269825,4191,29066.658495554984,56713.260877122375,3621.4869143386986,0.3282135157301139,0.21018534560223245,0.013421613691610112,0.06710390063592118
Hanwha,Inverted,43,Inverted,144,12.0,common_H144,primary,full,651024,4521,419879.594465774,339825.33401107567,-197359.38867871003,0.8030893838994868,0.5219858776497881,-0.3031522473498827,0.6449525585320572
Hanwha,Inverted,43,Inverted,144,12.0,common_H144,primary,power-active,287368,4225,372123.61631843983,254934.07481039566,-189229.10202183825,1.137953232134692,0.8871345271929918,-0.6584905139815089,0.5715973855317774
Hanwha,Inverted,43,Inverted,144,12.0,common_H144,primary,low-power,363656,4521,47755.97814733411,84891.25920068004,-8130.286656871758,0.3623835654735855,0.23343835713058506,-0.02235708102402204,0.07335517300027973
Hanwha,Inverted,43,Inverted,144,12.0,common_H144,daily_matched,full,649735,4521,419155.81903901335,339245.1546892158,-197485.95652889257,0.8031924525960606,0.5221284903679436,-0.3039484659574943,0.6451181159072751
Hanwha,Inverted,43,Inverted,144,12.0,common_H144,daily_matched,power-active,287368,4225,372123.61631843983,254934.07481039566,-189229.10202183825,1.137953232134692,0.8871345271929918,-0.6584905139815089,0.5727313694328301
Hanwha,Inverted,43,Inverted,144,12.0,common_H144,daily_matched,low-power,362367,4521,47032.20272057347,84311.07987882014,-8256.85450705429,0.36026605114226545,0.23266765428093655,-0.022785889739005732,0.07238674647444492
Hanwha,Inverted,44,Inverted,12,1.0,horizon_specific,primary,full,79500,6625,3591.32401281629,12238.888796608153,-1251.6492091813325,0.21254149466319283,0.15394828674978808,-0.015744015209828082,0.045173886953664026
Hanwha,Inverted,44,Inverted,12,1.0,horizon_specific,primary,power-active,36421,3225,2946.1312876599604,8167.333658643925,-2695.5134126850608,0.2844134399962443,0.2242479245117906,-0.07400986828162491,0.03705825519069133
