site,model,seed,neural_source,lead,lead_hours,scope,points,origins,SSE,SAE,signed_error,RMSE,MAE,bias
Sanyo,Recurrent,44,Recurrent,36,3.0,power-active,1175,1175,2357.6699981376614,1193.7682809946127,-1162.2325446573086,1.4165195579269279,1.015973005101798,-0.9891340805594115
Sanyo,Recurrent,44,Recurrent,37,3.0833333333333335,full,4155,4155,2583.3202596640604,1477.3680452540575,-1005.4842338890303,0.7885034736497081,0.35556390980843744,-0.24199379876992305
Sanyo,Recurrent,44,Recurrent,37,3.0833333333333335,power-active,1192,1192,2535.5844120984793,1252.6630312332418,-1218.9641354510095,1.4584814469012282,1.050891804725874,-1.0226209190025248
Sanyo,Recurrent,44,Recurrent,38,3.1666666666666665,full,4155,4155,2767.2028547626246,1537.8247412363596,-1061.319283859146,0.8160842277915991,0.37011425781861845,-0.2554318372705526
Sanyo,Recurrent,44,Recurrent,38,3.1666666666666665,power-active,1209,1209,2717.276117696514,1311.7252002884634,-1275.6480374564417,1.4991798468324211,1.084967080470193,-1.0551265818498277
Sanyo,Recurrent,44,Recurrent,39,3.25,full,4155,4155,2952.166554650551,1597.99412146728,-1116.9406627430217,0.8429171960723953,0.3845954564301516,-0.26881845072034216
Sanyo,Recurrent,44,Recurrent,39,3.25,power-active,1226,1226,2900.336004340644,1370.6210539343301,-1331.7985477151815,1.5380799889733088,1.1179617079399105,-1.0862957159177662
Sanyo,Recurrent,44,Recurrent,40,3.3333333333333335,full,4155,4155,3141.2834178546,1658.32197114657,-1172.737534654878,0.8694969177501665,0.39911479449977616,-0.2822473007592967
Sanyo,Recurrent,44,Recurrent,40,3.3333333333333335,power-active,1243,1243,3087.5527361143377,1429.6657199347392,-1387.9616717630997,1.5760559386944606,1.1501735478155584,-1.116622422979163
Sanyo,Recurrent,44,Recurrent,41,3.4166666666666665,full,4155,4155,3331.734163646898,1718.3833424781114,-1228.2437551746916,0.8954671469276192,0.4135699981896778,-0.2956061985980004
Sanyo,Recurrent,44,Recurrent,41,3.4166666666666665,power-active,1260,1260,3276.051972654079,1488.439217546489,-1443.6891935258172,1.6124643401136527,1.1813009663067373,-1.1457850742268392
Sanyo,Recurrent,44,Recurrent,42,3.5,full,4155,4155,3522.6706031305675,1777.6105920631744,-1283.3278522516557,0.9207686062550557,0.4278244505567207,-0.3088635023469689
Sanyo,Recurrent,44,Recurrent,42,3.5,power-active,1277,1277,3465.1086591910703,1546.5427626054734,-1498.7554133515805,1.647263138971473,1.2110749902940277,-1.1736534168767272
Sanyo,Recurrent,44,Recurrent,43,3.5833333333333335,full,4155,4155,3711.711817543541,1835.9306942483709,-1337.6544894479484,0.9451518979078349,0.4418605762330616,-0.32193850528229806
Sanyo,Recurrent,44,Recurrent,43,3.5833333333333335,power-active,1294,1294,3652.415481863064,1603.8440105961636,-1552.8363110767677,1.680052871827339,1.2394466851593227,-1.2000280611103307
Sanyo,Recurrent,44,Recurrent,44,3.6666666666666665,full,4155,4155,3900.561158339571,1893.0092027894207,-1391.4259581487495,0.9688979383833505,0.45559788274113616,-0.33487989365794213
Sanyo,Recurrent,44,Recurrent,44,3.6666666666666665,power-active,1311,1311,3839.55276129519,1659.999719509855,-1606.2057528141886,1.7113505315160322,1.2662087868114835,-1.225176012825468
Sanyo,Recurrent,44,Recurrent,45,3.75,full,4155,4155,4086.862013218754,1949.1205737062992,-1444.3248316900135,0.9917665884052338,0.46910242447805034,-0.34761127116486484
Sanyo,Recurrent,44,Recurrent,45,3.75,power-active,1328,1328,4024.3538352792875,1715.303119122982,-1658.4713532030582,1.7408006560649298,1.2916439150022454,-1.2488489105444716
Sanyo,Recurrent,44,Recurrent,46,3.8333333333333335,full,4155,4155,4269.672618093449,2004.0508844558499,-1496.2037124471972,1.0137054329121609,0.4823227158738507,-0.3600971630438501
Sanyo,Recurrent,44,Recurrent,46,3.8333333333333335,power-active,1345,1345,4205.77038638649,1769.5754161719233,-1709.5254979077727,1.7683231690013932,1.3156694544029168,-1.2710226750243663
Sanyo,Recurrent,44,Recurrent,47,3.9166666666666665,full,4155,4155,4447.817166533065,2057.599362217603,-1546.8724077487277,1.0346368665457748,0.4952104361534544,-0.3722917948853737
Sanyo,Recurrent,44,Recurrent,47,3.9166666666666665,power-active,1362,1362,4382.4679297884595,1822.527479420416,-1759.3019008440897,1.7937867823135187,1.3381259026581616,-1.2917047730132818
Sanyo,Recurrent,44,Recurrent,48,4.0,full,4155,4155,4626.278799063788,2110.264136712023,-1596.9448586527287,1.0551893196845592,0.5078854721328576,-0.3843429262702115
Sanyo,Recurrent,44,Recurrent,48,4.0,power-active,1379,1379,4559.223980502923,1874.5249355295673,-1808.5142989913002,1.8182907569065696,1.3593364289554513,-1.3114679470567805
Sanyo,Recurrent,44,Recurrent,49,4.083333333333333,full,4155,4155,4800.486395307755,2161.591660460177,-1645.8058739078588,1.0748728853631904,0.5202386667774193,-0.39610249672872655
Sanyo,Recurrent,44,Recurrent,49,4.083333333333333,power-active,1396,1396,4731.210096195853,1925.1040978580713,-1856.574224844575,1.8409559962375497,1.3790143967464694,-1.3299242298313574
Sanyo,Recurrent,44,Recurrent,50,4.166666666666667,full,4155,4155,4969.736829789568,2211.252072893316,-1693.3137790869223,1.0936571124499723,0.5321906312619292,-0.40753640892585374
Sanyo,Recurrent,44,Recurrent,50,4.166666666666667,power-active,1413,1413,4897.593087412209,1973.9043446555734,-1903.3845481947064,1.861745311062747,1.396959904214843,-1.3470520510932105
Sanyo,Recurrent,44,Recurrent,51,4.25,full,4155,4155,5133.7949687046985,2259.9783763604228,-1739.4425367760578,1.1115621393246315,0.5439177801108117,-0.41863839633599464
Sanyo,Recurrent,44,Recurrent,51,4.25,power-active,1430,1430,5058.27511703859,2021.8568765036762,-1948.706265103072,1.8807592420616768,1.4138859276249485,-1.3627316539182321
Sanyo,Recurrent,44,Recurrent,52,4.333333333333333,full,4155,4155,5291.810546113793,2306.9083011686653,-1784.0880433307157,1.1285391498672535,0.5552125875255512,-0.42938340393037683
Sanyo,Recurrent,44,Recurrent,52,4.333333333333333,power-active,1447,1447,5212.743451948447,2068.309601254761,-1992.2230783775449,1.898011808841567,1.4293777479300354,-1.376795493004523
Sanyo,Recurrent,44,Recurrent,53,4.416666666666667,full,4155,4155,5443.413001534927,2352.434812481475,-1827.2100843407643,1.1445904791628994,0.5661696299594404,-0.4397617531506051
Sanyo,Recurrent,44,Recurrent,53,4.416666666666667,power-active,1464,1464,5361.02041544255,2113.71206919197,-2033.7971043968573,1.9136089440834192,1.4437923969890505,-1.389205672402225
Sanyo,Recurrent,44,Recurrent,54,4.5,full,4155,4155,5588.641081694484,2395.976307325389,-1868.817605243912,1.1597585832952269,0.5766489307642332,-0.44977559692994273
Sanyo,Recurrent,44,Recurrent,54,4.5,power-active,1481,1481,5502.936529383427,2157.3823408437893,-2073.5763809634373,1.92761244976906,1.4567065096852054,-1.4001190958564735
Sanyo,Recurrent,44,Recurrent,55,4.583333333333333,full,4155,4155,5726.991375445999,2437.850825638883,-1908.7959836544815,1.1740260961646345,0.5867270338481066,-0.4593973486533048
Sanyo,Recurrent,44,Recurrent,55,4.583333333333333,power-active,1498,1498,5637.867752770993,2199.5894339466467,-2111.508916550316,1.9399991316204879,1.4683507569737295,-1.409552013718502
Sanyo,Recurrent,44,Recurrent,56,4.666666666666667,full,4155,4155,5857.088451013056,2477.392479195812,-1947.0152840154765,1.1872860831848582,0.5962436773034445,-0.4685957362251448
Sanyo,Recurrent,44,Recurrent,56,4.666666666666667,power-active,1515,1515,5764.116297788099,2239.490987152327,-2147.626500264276,1.9505633099858029,1.4782118727078064,-1.4175752476991919
Sanyo,Recurrent,44,Recurrent,57,4.75,full,4155,4155,5979.1270998865075,2514.536692922695,-1983.4722955649413,1.1995914968433206,0.6051833195963164,-0.47736998689890286
Sanyo,Recurrent,44,Recurrent,57,4.75,power-active,1532,1532,5881.792438669758,2277.066603719257,-2181.9120488902554,1.959410652101886,1.486335903211003,-1.4242245749936393
Sanyo,Recurrent,44,Recurrent,58,4.833333333333333,full,4155,4155,6092.926006714159,2549.293141890863,-2018.122236861418,1.2109534196359812,0.6135482892637456,-0.48570932295100316
Sanyo,Recurrent,44,Recurrent,58,4.833333333333333,power-active,1549,1549,5990.73628663228,2312.28812148422,-2214.3585457876325,1.966592562052675,1.4927618602222208,-1.4295407009603824
Sanyo,Recurrent,44,Recurrent,59,4.916666666666667,full,4155,4155,6198.4125691215395,2582.20785394578,-2050.9860896457176,1.2213910289160534,0.6214700009496461,-0.4936187941385602
Sanyo,Recurrent,44,Recurrent,59,4.916666666666667,power-active,1566,1566,6091.09266133766,2345.9007530384697,-2244.792221965734,1.9722034958915065,1.4980209150948083,-1.4334560804378889
Sanyo,Recurrent,44,Recurrent,60,5.0,full,4155,4155,6295.011055239929,2612.696798166766,-2082.0303368530185,1.2308715524528824,0.6288078936622782,-0.5010903337793065
Sanyo,Recurrent,44,Recurrent,60,5.0,power-active,1583,1583,6182.8033344245805,2377.6177426481154,-2272.861026590457,1.9762972157658762,1.5019695152546528,-1.43579344699334
Sanyo,Recurrent,44,Recurrent,61,5.083333333333333,full,4155,4155,6381.951686230811,2640.103363779912,-2111.1334117304796,1.2393422119117983,0.6354039383345155,-0.50809468393032
Sanyo,Recurrent,44,Recurrent,61,5.083333333333333,power-active,1600,1600,6265.149997975781,2406.7458076495677,-2298.467534037307,1.9788175127421082,1.5042161297809797,-1.4365422087733168
Sanyo,Recurrent,44,Recurrent,62,5.166666666666667,full,4155,4155,6458.7010163862005,2664.497208088098,-2138.259431236962,1.246772103405676,0.641274899660192,-0.5146232084806166
Sanyo,Recurrent,44,Recurrent,62,5.166666666666667,power-active,1617,1617,6337.767237943155,2433.4059812179767,-2321.553409194108,1.9797626773096433,1.504889289559664,-1.435716394059436
Sanyo,Recurrent,44,Recurrent,63,5.25,full,4155,4155,6525.800399336764,2685.9678710932585,-2163.507609898117,1.2532317212442379,0.646442327579605,-0.5206997857757202
Sanyo,Recurrent,44,Recurrent,63,5.25,power-active,1634,1634,6401.5123732807215,2457.821447637456,-2342.072945561784,1.9793166070373769,1.5041746925565826,-1.4333371759864038
Sanyo,Recurrent,44,Recurrent,64,5.333333333333333,full,4155,4155,6581.813128900451,2704.6582245214195,-2186.7143520884965,1.2585986447123758,0.6509406075863825,-0.5262850426205767
Sanyo,Recurrent,44,Recurrent,64,5.333333333333333,power-active,1651,1651,6455.075384371885,2479.959165820852,-2359.965976247564,1.9773207442098686,1.5020951943191108,-1.4294160970609109
Sanyo,Recurrent,44,Recurrent,65,5.416666666666667,full,4155,4155,6626.237587235825,2720.72685423214,-2207.825444413873,1.2628390061809494,0.6548079071557497,-0.5313659312668767
Sanyo,Recurrent,44,Recurrent,65,5.416666666666667,power-active,1668,1668,6497.84925485812,2499.835706835147,-2375.2857090136968,1.973725684701932,1.4987024621313831,-1.4240321996484993
Sanyo,Recurrent,44,Recurrent,66,5.5,full,4155,4155,6658.8705781192075,2734.7413525030697,-2226.9009576067347,1.265944810917371,0.6581808309273333,-0.5359569091712959
Sanyo,Recurrent,44,Recurrent,66,5.5,power-active,1685,1685,6529.677886226698,2518.0184682146646,-2388.0625841454603,1.9685476256461791,1.4943729781689403,-1.4172478244186708
Sanyo,Recurrent,44,Recurrent,67,5.583333333333333,full,4155,4155,6678.7687858265135,2745.464457421651,-2243.78351616874,1.267834864357163,0.6607616022675453,-0.5400201001609483
Sanyo,Recurrent,44,Recurrent,67,5.583333333333333,power-active,1702,1702,6549.404609030738,2533.200376490131,-2398.2681270632893,1.9616482387501342,1.4883668487016046,-1.4090882062651524
Sanyo,Recurrent,44,Recurrent,68,5.666666666666667,full,4155,4155,6687.626807275856,2753.3300287966595,-2258.713154978057,1.2686753476488202,0.6626546399029265,-0.5436132743629499
Sanyo,Recurrent,44,Recurrent,68,5.666666666666667,power-active,1719,1719,6558.831212994519,2545.8776963464916,-2406.091629844159,1.953328510646102,1.4810225109636368,-1.399704264016381
Sanyo,Recurrent,44,Recurrent,69,5.75,full,4155,4155,6685.049309986069,2758.3690276197212,-2271.664525496877,1.2684308421986161,0.663867395335673,-0.5467303310461799
Sanyo,Recurrent,44,Recurrent,69,5.75,power-active,1736,1736,6558.106553613206,2556.262873131782,-2411.2720785327256,1.9436334912721338,1.4725016550298282,-1.3889816120580216
Sanyo,Recurrent,44,Recurrent,70,5.833333333333333,full,4155,4155,6670.315037354274,2760.6088337859073,-2282.601734647993,1.2670322201017614,0.6644064581915541,-0.5493626316842342
Sanyo,Recurrent,44,Recurrent,70,5.833333333333333,power-active,1753,1753,6546.712735772002,2564.3762772530317,-2413.755105033517,1.932505258695096,1.462850129636641,-1.3769281831337803
Sanyo,Recurrent,44,Recurrent,71,5.916666666666667,full,4155,4155,6643.0000123287,2759.7047906195967,-2291.5363057627237,1.26443530223289,0.6641888786088078,-0.5515129496420514
Sanyo,Recurrent,44,Recurrent,71,5.916666666666667,power-active,1770,1770,6523.948896339078,2569.830392256379,-2413.6387662142515,1.9198559409731435,1.4518815775459768,-1.3636377210250008
Sanyo,Recurrent,44,Recurrent,72,6.0,full,4155,4155,6602.9949165108865,2755.787922993515,-2298.4777680733987,1.260622247791609,0.6632461908528315,-0.5531835783570154
Sanyo,Recurrent,44,Recurrent,72,6.0,power-active,1787,1787,6489.651444922638,2572.648459546268,-2411.0607025548816,1.9056731263021929,1.4396465917998142,-1.3492225531924351
Sanyo,Recurrent,44,Recurrent,73,6.083333333333333,full,4155,4155,6550.806406319043,2749.204208281044,-2303.4797250205083,1.2556305348424155,0.6616616626428505,-0.554387418777499
Sanyo,Recurrent,44,Recurrent,73,6.083333333333333,power-active,1804,1804,6444.247914763402,2573.027003146708,-2406.1128224506974,1.8900263250262817,1.4262899130524989,-1.3337654226445108
Sanyo,Recurrent,44,Recurrent,74,6.166666666666667,full,4155,4155,6484.253655571012,2740.115322821418,-2306.3465965966398,1.249235978838005,0.6594742052518455,-0.5550773999029217
Sanyo,Recurrent,44,Recurrent,74,6.166666666666667,power-active,1821,1821,6385.6831140200175,2571.325601696968,-2398.5444226562977,1.8726159090106695,1.4120404182849906,-1.3171578378123545
Sanyo,Recurrent,44,Recurrent,75,6.25,full,4155,4155,6407.944358417654,2729.595013923441,-2307.594064256242,1.2418634690142547,0.6569422416181567,-0.5553776327933193
Sanyo,Recurrent,44,Recurrent,75,6.25,power-active,1838,1838,6318.154408657748,2568.4714323058724,-2389.016107328236,1.8540539367445221,1.3974273298726183,-1.2997911356519238
Sanyo,Recurrent,44,Recurrent,76,6.333333333333333,full,4155,4155,6319.724338569601,2716.669960569784,-2307.0185845353362,1.2332852957018374,0.6538315187893584,-0.5552391298520665
Sanyo,Recurrent,44,Recurrent,76,6.333333333333333,power-active,1855,1855,6239.200997944363,2563.410382643342,-2377.466100797057,1.83397128460243,1.381892389565144,-1.2816528845267154
Sanyo,Recurrent,44,Recurrent,77,6.416666666666667,full,4155,4155,6220.471527511483,2701.453362917477,-2304.6381142123905,1.2235624466176298,0.6501692810872388,-0.5546662128068328
Sanyo,Recurrent,44,Recurrent,77,6.416666666666667,power-active,1872,1872,6149.306863834945,2556.25705524534,-2364.0156671330333,1.812425486802416,1.3655219312208011,-1.2628288820155091
Sanyo,Recurrent,44,Recurrent,78,6.5,full,4155,4155,6111.573154552736,2684.128385217573,-2300.6526925499165,1.2128050404239232,0.6459996113640368,-0.5537070258844564
Sanyo,Recurrent,44,Recurrent,78,6.5,power-active,1889,1889,6050.265774157022,2547.189833059907,-2348.7675738483667,1.789662950093549,1.3484329449761285,-1.243392045446462
Sanyo,Recurrent,44,Recurrent,79,6.583333333333333,full,4155,4155,5990.654952571101,2664.2395891508477,-2294.753702994114,1.2007473557796482,0.6412128975092293,-0.5522872931393776
Sanyo,Recurrent,44,Recurrent,79,6.583333333333333,power-active,1906,1906,5939.69065119848,2535.7249054536223,-2331.415455572307,1.765307902063064,1.3303908213292877,-1.2231980354524172
Sanyo,Recurrent,44,Recurrent,80,6.666666666666667,full,4155,4155,5861.253030912298,2641.637629241165,-2287.4141405031687,1.1877081076409424,0.6357731959665861,-0.5505208521066591
Sanyo,Recurrent,44,Recurrent,80,6.666666666666667,power-active,1923,1923,5820.6625640731,2521.7012537792325,-2312.6246070042253,1.7397889550006718,1.311337105449419,-1.2026129001582035
Sanyo,Recurrent,44,Recurrent,81,6.75,full,4155,4155,5723.286582395343,2616.345892999935,-2278.5515103310927,1.1736462957518214,0.6296861354993827,-0.5483878484551367
Sanyo,Recurrent,44,Recurrent,81,6.75,power-active,1940,1940,5692.5978940355335,2504.8591025471687,-2292.6110241115093,1.7129882694748737,1.291164485849056,-1.1817582598512935
Sanyo,Recurrent,44,Recurrent,82,6.833333333333333,full,4155,4155,5577.425080578567,2588.099506396536,-2268.1724482276454,1.158594222729898,0.622887967845135,-0.5458898792364971
Sanyo,Recurrent,44,Recurrent,82,6.833333333333333,power-active,1957,1957,5555.285931546127,2484.6066928729415,-2271.913092009723,1.6848366291155552,1.2695997408650697,-1.1609162452783461
Sanyo,Recurrent,44,Recurrent,83,6.916666666666667,full,4155,4155,5424.565014527704,2557.2820657715674,-2256.332620929945,1.1426071707710406,0.6154710146261293,-0.5430403419807328
Sanyo,Recurrent,44,Recurrent,83,6.916666666666667,power-active,1974,1974,5409.111931212171,2460.8133661076427,-2251.070058234036,1.6553483872855408,1.2466126474709436,-1.1403597052857326
Sanyo,Recurrent,44,Recurrent,84,7.0,full,4155,4155,5263.455171766275,2524.766460970859,-2242.6966327619157,1.1255115346476265,0.6076453576343824,-0.5397585157068389
Sanyo,Recurrent,44,Recurrent,84,7.0,power-active,1991,1991,5252.363413669913,2433.7464956864715,-2230.360935203731,1.6242084056819346,1.2223739305306236,-1.1202214641907238
Sanyo,Recurrent,44,Recurrent,85,7.083333333333333,full,4155,4155,5103.625780661207,2491.698280983321,-2228.535884120152,1.1082912315043425,0.599686710224626,-0.5363503932900486
Sanyo,Recurrent,44,Recurrent,85,7.083333333333333,power-active,2008,2008,5095.115631876573,2404.6235693881754,-2211.233309421921,1.5929244122699182,1.1975216979024779,-1.1012118074810364
Sanyo,Recurrent,44,Recurrent,86,7.166666666666667,full,4155,4155,4940.943257331419,2458.2846516938516,-2213.1187041086887,1.0904843046149968,0.5916449221886526,-0.5326398806519106
Sanyo,Recurrent,44,Recurrent,86,7.166666666666667,power-active,2025,2025,4934.133808519726,2374.3002696475014,-2192.5280309459195,1.560964217449551,1.1724939603197537,-1.0827298918251453
Sanyo,Recurrent,44,Recurrent,87,7.25,full,4155,4155,4775.908145263454,2425.038950963397,-2196.3393524435087,1.0721177065593308,0.583643550171696,-0.5286015288672704
Sanyo,Recurrent,44,Recurrent,87,7.25,power-active,2042,2042,4770.194648308001,2343.4953383670654,-2173.7838022278156,1.5284110946325555,1.147647080493176,-1.0645366318451595
Sanyo,Recurrent,44,Recurrent,88,7.333333333333333,full,4155,4155,4612.6434659305105,2393.3961411316195,-2178.7199476171736,1.0536331580546565,0.5760279521375739,-0.5243609982231465
Sanyo,Recurrent,44,Recurrent,88,7.333333333333333,power-active,2059,2059,4607.479507298849,2313.414026611892,-2155.239459419099,1.4959033433599571,1.1235619361883886,-1.0467408739286543
Sanyo,Recurrent,44,Recurrent,89,7.416666666666667,full,4155,4155,4448.18801255037,2362.453908189098,-2159.8559044001595,1.0346799981482582,0.5685809646664496,-0.5198209156197736
Sanyo,Recurrent,44,Recurrent,89,7.416666666666667,power-active,2076,2076,4443.241930765405,2283.4999040608527,-2136.1374253575923,1.462972982451207,1.0999517842296977,-1.0289679312897844
Sanyo,Recurrent,44,Recurrent,90,7.5,full,4155,4155,4278.830482550458,2330.9794611504635,-2138.5533852393696,1.0147919804324679,0.5610058871601596,-0.514693955532941
Sanyo,Recurrent,44,Recurrent,90,7.5,power-active,2093,2093,4273.924298028109,2252.5409525717696,-2115.020519563099,1.4289887132123704,1.0762259687394982,-1.0105210318027227
Sanyo,Recurrent,44,Recurrent,91,7.583333333333333,full,4155,4155,4119.90992826603,2302.32424962208,-2117.747459725101,0.9957684148660132,0.5541093260221612,-0.509686512569218
Sanyo,Recurrent,44,Recurrent,91,7.583333333333333,power-active,2110,2110,4114.960233126374,2224.1915720450925,-2094.624234591727,1.3965021016687036,1.0541192284573897,-0.9927129073894442
Sanyo,Recurrent,44,Recurrent,92,7.666666666666667,full,4155,4155,3957.432567331579,2273.5882855922973,-2094.3982970179386,0.9759357960737692,0.5471933298657755,-0.5040669788250153
Sanyo,Recurrent,44,Recurrent,92,7.666666666666667,power-active,2127,2127,3952.4026242591763,2195.685574356816,-2071.8164116035914,1.3631600335388705,1.0322922305391706,-0.9740556707116086
Sanyo,Recurrent,44,Recurrent,93,7.75,full,4155,4155,3806.715543091346,2247.206902705322,-2071.6994872409705,0.9571713671097587,0.5408440199050113,-0.4986039680483684
Sanyo,Recurrent,44,Recurrent,93,7.75,power-active,2144,2144,3801.5804550835837,2169.514534904214,-2049.808771579119,1.3315874782601158,1.01190043605607,-0.9560675240574249
Sanyo,Recurrent,44,Recurrent,94,7.833333333333333,full,4155,4155,3654.050316379048,2220.1771313844947,-2046.4245824501268,0.9377816870199586,0.5343386597796618,-0.4925209584717513
Sanyo,Recurrent,44,Recurrent,94,7.833333333333333,power-active,2161,2161,3648.7868950204715,2142.696885837009,-2025.4132905134466,1.299411979463834,0.9915302572128687,-0.9372574227271849
Sanyo,Recurrent,44,Recurrent,95,7.916666666666667,full,4155,4155,3513.308998805298,2196.060854111096,-2021.936940421434,0.9195443070154108,0.5285345015911181,-0.4866274224840996
Sanyo,Recurrent,44,Recurrent,95,7.916666666666667,power-active,2178,2178,3507.9029519185096,2118.886739744572,-2001.9833857405465,1.2690970868852178,0.9728589255025583,-0.919184290973621
Sanyo,Recurrent,44,Recurrent,96,8.0,full,4155,4155,3375.1933605963154,2172.3225073222948,-1995.7127071529594,0.9012884694021843,0.5228213014012744,-0.4803159343328422
Sanyo,Recurrent,44,Recurrent,96,8.0,power-active,2195,2195,3369.643009724211,2095.619522018358,-1976.988846970722,1.2390096364215357,0.9547241558170196,-0.9006782901916729
Sanyo,Recurrent,44,Recurrent,97,8.083333333333334,full,4155,4155,3242.5582942231104,2148.957664117981,-1968.1729440775744,0.8834020082138551,0.5171979937708739,-0.47368783250964486
Sanyo,Recurrent,44,Recurrent,97,8.083333333333334,power-active,2212,2212,3236.8726851362917,2072.945138126146,-1950.8918830598705,1.2096792958075193,0.9371361383933753,-0.8819583558136846
Sanyo,Recurrent,44,Recurrent,98,8.166666666666666,full,4155,4155,3122.006141714106,2127.4251392966835,-1940.9554909570288,0.8668248687017377,0.5120156773277217,-0.4671373022760599
Sanyo,Recurrent,44,Recurrent,98,8.166666666666666,power-active,2229,2229,3116.197154003366,2052.3215474917088,-1925.3740834428463,1.1823809639168015,0.9207364501981645,-0.8637837969685268
Sanyo,Recurrent,44,Recurrent,99,8.25,full,4155,4155,3007.79655691696,2107.5078398745973,-1912.5688163887098,0.8508220074183148,0.5072221034595902,-0.460305370972012
Sanyo,Recurrent,44,Recurrent,99,8.25,power-active,2246,2246,3001.8751016772376,2033.4942234696355,-1898.973376894137,1.1560894376837678,0.9053847833791787,-0.8454912630873272
Sanyo,Recurrent,44,Recurrent,100,8.333333333333334,full,4155,4155,2895.235370488039,2088.1828307142423,-1881.1825251559785,0.8347499925470439,0.5025710783909128,-0.45275151026618016
Sanyo,Recurrent,44,Recurrent,100,8.333333333333334,power-active,2263,2263,2889.214977142224,2015.4242350393906,-1869.8738558227196,1.1299198852289891,0.8905984246749407,-0.8262809791527705
Sanyo,Recurrent,44,Recurrent,101,8.416666666666666,full,4155,4155,2795.762816378622,2072.6236963770098,-1850.6541964648677,0.8202847699558792,0.49882640105343196,-0.44540413874004037
Sanyo,Recurrent,44,Recurrent,101,8.416666666666666,power-active,2280,2280,2789.659234276949,2001.2916204440407,-1841.9208566206507,1.1061350513729573,0.8777594826508951,-0.8078600248336187
Sanyo,Recurrent,44,Recurrent,102,8.5,full,4155,4155,2697.5880090118762,2055.8753750537508,-1816.4391199059392,0.8057536790723319,0.4947955174617932,-0.43716946327459427
Sanyo,Recurrent,44,Recurrent,102,8.5,power-active,2297,2297,2691.422596236909,1986.1446552160778,-1810.5424835119047,1.0824564922293176,0.8646689835507522,-0.7882204978284304
Sanyo,Recurrent,44,Recurrent,103,8.583333333333334,full,4155,4155,2606.8117176660157,2040.7725340563948,-1781.196702949851,0.7920804936769632,0.49116065801597947,-0.42868753380261154
Sanyo,Recurrent,44,Recurrent,103,8.583333333333334,power-active,2314,2314,2600.6047109097954,1972.8154232075904,-1778.377338843653,1.060121140586371,0.8525563626653372,-0.7685295327759952
Sanyo,Recurrent,44,Recurrent,104,8.666666666666666,full,4155,4155,2522.8364572187947,2026.565459205698,-1744.198501185865,0.7792181056223436,0.4877413860904207,-0.4197830327763815
Sanyo,Recurrent,44,Recurrent,104,8.666666666666666,power-active,2331,2331,2516.6085160431876,1960.5340856991243,-1744.6751519523095,1.0390505921314228,0.8410699638348882,-0.7484663886539294
Sanyo,Recurrent,44,Recurrent,105,8.75,full,4155,4155,2445.8398524540507,2013.8422607888283,-1704.9989122318216,0.767235155597114,0.4846792444738456,-0.4103487153385852
Sanyo,Recurrent,44,Recurrent,105,8.75,power-active,2348,2348,2439.6073288681523,1949.8226204351522,-1708.9714373336174,1.0193208750763099,0.8304184925192301,-0.7278413276548625
Sanyo,Recurrent,44,Recurrent,106,8.833333333333334,full,4155,4155,2375.7496733230105,2002.7991578518963,-1664.0683086465583,0.756161958934933,0.48202145796676205,-0.40049778788124146
Sanyo,Recurrent,44,Recurrent,106,8.833333333333334,power-active,2365,2365,2369.5274132836435,1940.8068713317625,-1671.7060443679802,1.0009567121783127,0.8206371548971512,-0.706852450049886
Sanyo,Recurrent,44,Recurrent,107,8.916666666666666,full,4155,4155,2312.192161856159,1993.3079551834235,-1622.3834762959596,0.745978736168103,0.4797371733293438,-0.39046533725534527
Sanyo,Recurrent,44,Recurrent,107,8.916666666666666,power-active,2382,2382,2305.9855078349883,1933.2475788658485,-1633.8309807693586,0.983914607367263,0.8116068760981732,-0.6859072127495208
Sanyo,Recurrent,44,Recurrent,108,9.0,full,4155,4155,2255.658717255108,1986.0200083341697,-1578.212877005637,0.7368026540152559,0.47798315483373516,-0.3798346274381798
Sanyo,Recurrent,44,Recurrent,108,9.0,power-active,2399,2399,2249.479329902151,1927.7432200741023,-1593.577107457444,0.9683355572952818,0.8035611588470623,-0.6642672394570421
Sanyo,Recurrent,44,Recurrent,109,9.083333333333334,full,4155,4155,2206.7011822049235,1980.511690455146,-1531.8454457464677,0.7287628905969162,0.4766574465596019,-0.36867519753224254
Sanyo,Recurrent,44,Recurrent,109,9.083333333333334,power-active,2416,2416,2200.569969458294,1923.7584993783385,-1551.1708098445088,0.9543751573678715,0.796257657027458,-0.642040898114449
Sanyo,Recurrent,44,Recurrent,110,9.166666666666666,full,4155,4155,2164.101063465916,1975.6440789727967,-1484.3273916587532,0.7216942666756936,0.4754859395843073,-0.3572388427578227
Sanyo,Recurrent,44,Recurrent,110,9.166666666666666,power-active,2433,2433,2158.0340965950004,1920.0976184010506,-1507.6052667349577,0.9417987216700469,0.789189321167715,-0.6196486916296579
Sanyo,Recurrent,44,Recurrent,111,9.25,full,4155,4155,2128.4845320461854,1972.0651961424628,-1435.1338577648312,0.7157308471055863,0.474624595942831,-0.3453992437460484
Sanyo,Recurrent,44,Recurrent,111,9.25,power-active,2450,2450,2122.489302520088,1917.432904843241,-1462.30768603459,0.9307642904054245,0.7826256754462209,-0.5968602800141184
