site,case,origin,lead,hours,truth,Inverted,Daily,last,seed
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,88,7.333333333333333,0.2798,41.48417282104492,0.589,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,89,7.416666666666667,-0.05739999999999999,40.439701080322266,0.0528,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,90,7.5,-0.08159999999999999,37.496768951416016,-0.0838,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,91,7.583333333333333,-0.30979999999999996,36.17607498168945,-0.20099999999999998,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,92,7.666666666666667,-0.3136,39.0519905090332,-0.3674,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,93,7.75,-0.041999999999999996,39.57958984375,-0.307,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,94,7.833333333333333,0.0,33.9556884765625,-0.0548,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,95,7.916666666666667,0.0,35.720001220703125,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,96,8.0,0.0,31.976076126098633,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,97,8.083333333333334,0.0,27.457216262817383,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,98,8.166666666666666,0.0,28.351924896240234,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,99,8.25,0.0,25.497142791748047,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,100,8.333333333333334,0.0,26.025110244750977,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,101,8.416666666666666,0.0,23.79379653930664,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,102,8.5,0.0,23.894309997558594,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,103,8.583333333333334,0.0,23.132946014404297,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,104,8.666666666666666,0.0,19.70783233642578,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,105,8.75,0.0,19.968053817749023,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,106,8.833333333333334,0.0,17.367231369018555,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,107,8.916666666666666,0.0,14.06788158416748,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,108,9.0,0.0,16.82888412475586,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,109,9.083333333333334,0.0,14.443801879882812,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,110,9.166666666666666,0.0,13.628942489624023,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,111,9.25,0.0,14.09115982055664,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,112,9.333333333333334,0.0,12.140392303466797,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,113,9.416666666666666,0.0,9.292814254760742,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,114,9.5,0.0,8.793381690979004,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,115,9.583333333333334,0.0,9.841731071472168,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,116,9.666666666666666,0.0,6.901199817657471,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,117,9.75,0.0,1.6266146898269653,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,118,9.833333333333334,0.0,1.2598676681518555,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,119,9.916666666666666,0.0,1.2152825593948364,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,120,10.0,0.0,3.6984283924102783,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,121,10.083333333333334,0.0,2.5398435592651367,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,122,10.166666666666666,0.0,0.5581731200218201,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,123,10.25,0.0,0.2348604053258896,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,124,10.333333333333334,0.0,-2.865770101547241,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,125,10.416666666666666,0.0,-2.131019115447998,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,126,10.5,0.0,-4.505718231201172,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,127,10.583333333333334,0.0,-4.097800254821777,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,128,10.666666666666666,0.0,-3.112128973007202,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,129,10.75,0.0,-5.630499839782715,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,130,10.833333333333334,0.0,-5.8183393478393555,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,131,10.916666666666666,0.0,-7.2035040855407715,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,132,11.0,0.0,-7.201112270355225,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,133,11.083333333333334,0.0,-8.533819198608398,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,134,11.166666666666666,0.0,-7.206061840057373,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,135,11.25,0.0,-6.894513130187988,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,136,11.333333333333334,0.0,-6.559175968170166,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,137,11.416666666666666,0.0,-6.579762935638428,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,138,11.5,0.0,-4.881443500518799,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,139,11.583333333333334,0.0,-4.802624702453613,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,140,11.666666666666666,0.0,-5.438471794128418,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,141,11.75,0.0,-1.5945149660110474,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,142,11.833333333333334,0.0,-4.008591175079346,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,143,11.916666666666666,0.0,-0.28794753551483154,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_10,2017-10-15 10:00:00-05:00,144,12.0,0.0,-3.2257895469665527,0.0,30.598000000000003,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,1,0.08333333333333333,168.28,170.0908203125,40.85,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,2,0.16666666666666666,171.22,171.20188903808594,44.006,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,3,0.25,174.66,168.70748901367188,46.58,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,4,0.3333333333333333,172.51999999999998,169.46316528320312,54.739999999999995,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,5,0.4166666666666667,176.2,171.59286499023438,66.15,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,6,0.5,177.92000000000002,172.8824005126953,68.176,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,7,0.5833333333333334,179.85999999999999,171.01988220214844,74.526,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,8,0.6666666666666666,182.57999999999998,172.61317443847656,74.332,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,9,0.75,180.5,171.27171325683594,77.60600000000001,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,10,0.8333333333333334,176.34,171.7086639404297,82.78999999999999,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,11,0.9166666666666666,176.62,173.8839874267578,100.62,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,12,1.0,143.04000000000002,176.1402130126953,101.03999999999999,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,13,1.0833333333333333,81.288,175.08790588378906,100.66,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,14,1.1666666666666667,188.56,173.972900390625,116.9,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,15,1.25,183.64000000000001,167.57835388183594,110.1,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,16,1.3333333333333333,185.24,174.49342346191406,112.42,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,17,1.4166666666666667,188.4,177.5004425048828,119.1,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,18,1.5,180.04000000000002,175.2202606201172,161.88,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,19,1.5833333333333333,184.07999999999998,172.34039306640625,172.56,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,20,1.6666666666666667,192.85999999999999,170.2640838623047,166.48,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,21,1.75,184.7,166.9876251220703,164.78,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,22,1.8333333333333333,188.9,169.95277404785156,161.16,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,23,1.9166666666666667,184.82,167.4879913330078,115.6,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,24,2.0,177.88,164.34202575683594,113.08,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,25,2.0833333333333335,188.06,165.8132781982422,122.82000000000001,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,26,2.1666666666666665,189.52,160.1974334716797,115.29,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,27,2.25,159.0,153.90744018554688,60.896,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,28,2.3333333333333335,185.68,157.89830017089844,54.098,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,29,2.4166666666666665,174.2,163.43789672851562,44.254000000000005,166.22,42
NIST_GROUND,fixed_month_11,2017-11-15 10:00:00-05:00,30,2.5,176.42000000000002,162.0091552734375,43.428000000000004,166.22,42
