site,h,model,scope,RMSE_mean,RMSE_seed_SD,MAE_mean,bias_mean,points,weighted_MSE,Daily_weighted_MSE,MSE_contribution_difference_vs_Daily,full_points,target_fraction
NIST_GROUND,48,Last-value,low-power,28.47777499235036,,7.75431380957758,7.681261025885061,743904,522.7080888802644,44.3711986047811,478.3368902754833,1154170,0.6445359002573278
NIST_GROUND,48,Last-value,power-active,71.56105677996587,,52.55624178313581,-13.35046797297363,410266,1820.3262686001888,1715.8360896559138,104.49017894427493,1154170,0.35546409974267223
NIST_GROUND,48,Recurrent,full,27.662022387550252,0.24160678074870517,15.155218636411732,1.0787369533019011,1154170,765.2263984603338,1760.207288260695,-994.9808898003611,1154170,1.0
NIST_GROUND,48,Recurrent,low-power,11.858686493764905,1.9848044175534405,5.87335664972245,4.652687662936011,743904,92.33282565316209,44.3711986047811,47.96162704838099,1154170,0.6445359002573278
NIST_GROUND,48,Recurrent,power-active,43.506673268533156,0.5041891195824506,31.98530999018246,-5.401634875462005,410266,672.8935728071718,1715.8360896559138,-1042.942516848742,1154170,0.35546409974267223
NIST_GROUND,48,TCN,full,29.10953467496776,0.7845035132787985,19.26165436958526,3.525341468890543,1154170,847.7753061680484,1760.207288260695,-912.4319820926465,1154170,1.0
NIST_GROUND,48,TCN,low-power,17.474921599422455,1.8393271095732067,12.016759718344,7.893970179861449,743904,198.27748396187386,44.3711986047811,153.90628535709277,1154170,0.6445359002573278
NIST_GROUND,48,TCN,power-active,42.74540531300239,0.13930110478990215,32.398268445908855,-4.395959278931849,410266,649.4978222061745,1715.8360896559138,-1066.3382674497393,1154170,0.35546409974267223
NIST_GROUND,96,Daily,full,41.83133945873905,,18.09364741561177,0.1506272411715979,2194678,1749.860960912259,1749.860960912259,0.0,2194678,1.0
NIST_GROUND,96,Daily,low-power,8.461525270841264,,1.1209472903362503,1.083746194992514,1425306,46.49803658116532,46.49803658116532,0.0,2194678,0.6494374117752126
NIST_GROUND,96,Daily,power-active,69.70610429005185,,49.536553220288766,-1.5780294341358931,769372,1703.3629243310936,1703.3629243310936,0.0,2194678,0.3505625882247874
NIST_GROUND,96,Inverted,full,40.207356054972536,0.7514025304470613,25.09603009630088,7.372781513589998,2194678,1617.0078847731784,1749.860960912259,-132.8530761390807,2194678,1.0
