section,seed,horizon,scope,risk_method,target_coverage,metric,value,ci_lower,ci_upper,unit,sample_count,accepted_count,threshold,notes
unselected,42,3,full,MODERNTCN,1.0,rmse,0.4030815362930298,,,kW,17401,17401,,NA
unselected,42,3,full,MODERNTCN,1.0,mae,0.19502899050712585,,,kW,17401,17401,,NA
unselected,42,3,full,PERSISTENCE_LAST,1.0,rmse,0.45961642265319824,,,kW,17401,17401,,NA
oracle,42,3,full,ORACLE,curve,risk_coverage_auc,0.008971581193863558,,,normalized_loss,17401,,,NA
oracle,42,3,full,ORACLE,0.5,accepted_rmse,0.03881177678704262,,,kW,17401,8700,,NA
oracle,42,3,full,ORACLE,0.5,accepted_mae,0.032106466591358185,,,kW,17401,8700,,NA
oracle,42,3,full,ORACLE,0.5,relative_rmse_reduction,90.3712342807914,,,%,17401,8700,,NA
oracle,42,3,full,ORACLE,0.5,matched_persistence_rmse,0.07204132527112961,,,kW,17401,8700,,NA
oracle,42,3,full,ORACLE,0.5,high_change_acceptance_rate,0.019102196752626553,,,fraction,17401,8700,,NA
oracle,42,3,full,ORACLE,0.7,accepted_rmse,0.06550869345664978,,,kW,17401,12180,,NA
oracle,42,3,full,ORACLE,0.7,accepted_mae,0.05006679520010948,,,kW,17401,12180,,NA
oracle,42,3,full,ORACLE,0.7,relative_rmse_reduction,83.74802923023825,,,%,17401,12180,,NA
oracle,42,3,full,ORACLE,0.7,matched_persistence_rmse,0.10355520993471146,,,kW,17401,12180,,NA
oracle,42,3,full,ORACLE,0.7,high_change_acceptance_rate,0.09105380452085324,,,fraction,17401,12180,,NA
oracle,42,3,full,ORACLE,0.8,accepted_rmse,0.10267961770296097,,,kW,17401,13920,,NA
oracle,42,3,full,ORACLE,0.8,accepted_mae,0.0706767737865448,,,kW,17401,13920,,NA
oracle,42,3,full,ORACLE,0.8,relative_rmse_reduction,74.52634058923613,,,%,17401,13920,,NA
oracle,42,3,full,ORACLE,0.8,matched_persistence_rmse,0.13155069947242737,,,kW,17401,13920,,NA
oracle,42,3,full,ORACLE,0.8,high_change_acceptance_rate,0.2117160140082776,,,fraction,17401,13920,,NA
oracle,42,3,full,ORACLE,0.9,accepted_rmse,0.17916636168956757,,,kW,17401,15660,,NA
oracle,42,3,full,ORACLE,0.9,accepted_mae,0.10753050446510315,,,kW,17401,15660,,NA
oracle,42,3,full,ORACLE,0.9,relative_rmse_reduction,55.55083883591278,,,%,17401,15660,,NA
oracle,42,3,full,ORACLE,0.9,matched_persistence_rmse,0.2145603448152542,,,kW,17401,15660,,NA
oracle,42,3,full,ORACLE,0.9,high_change_acceptance_rate,0.536453358802929,,,fraction,17401,15660,,NA
risk_ranking,42,3,full,FULL_RISK_MODEL,all,spearman,0.8908984649089258,,,,17401,,,NA
risk_ranking,42,3,full,FULL_RISK_MODEL,all,auroc,0.9407991360585832,,,,17401,,,NA
risk_ranking,42,3,full,FULL_RISK_MODEL,all,auprc,0.8981278111256101,,,,17401,,,NA
risk_ranking,42,3,full,FULL_RISK_MODEL,all,high_error_prevalence,0.3176254238262169,,,,17401,,,NA
risk_ranking,42,3,full,FULL_RISK_MODEL,curve,risk_coverage_auc,0.010849184824741981,,,normalized_loss,17401,,,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,calibration_scope_count,8743,,,windows,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,calibration_realized_coverage,0.5166418849365206,,,fraction,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,test_scope_count,17401,,,windows,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,test_realized_coverage,0.5134762369978737,,,fraction,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,accepted_count,8935,,,windows,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,accepted_rmse,0.062101807445287704,,,kW,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,accepted_mae,0.043743204325437546,,,kW,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,rejected_rmse,0.5743517279624939,,,kW,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,rejected_mae,0.35469573736190796,,,kW,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,unselected_rmse,0.4030815362930298,,,kW,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,unselected_mae,0.19502899050712585,,,kW,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,relative_rmse_reduction,84.59323936878585,,,%,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,matched_persistence_rmse,0.047304242849349976,,,kW,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,high_error_acceptance_rate,0.056269223810385384,,,fraction,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.5,high_change_acceptance_rate,0.0,,,fraction,17401,8935,0.010790713032151612,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,calibration_scope_count,8743,,,windows,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,calibration_realized_coverage,0.6999885622783941,,,fraction,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,test_scope_count,17401,,,windows,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,test_realized_coverage,0.6675478420780415,,,fraction,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,accepted_count,11616,,,windows,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,accepted_rmse,0.09333585947751999,,,kW,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,accepted_mae,0.059300657361745834,,,kW,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,rejected_rmse,0.6864573359489441,,,kW,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,rejected_mae,0.4675649404525757,,,kW,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,unselected_rmse,0.4030815362930298,,,kW,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,unselected_mae,0.19502899050712585,,,kW,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,relative_rmse_reduction,76.84442201548343,,,%,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,matched_persistence_rmse,0.10001061111688614,,,kW,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,high_error_acceptance_rate,0.17061697123213315,,,fraction,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.7,high_change_acceptance_rate,0.0,,,fraction,17401,11616,0.021085878008198205,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,calibration_scope_count,8743,,,windows,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,calibration_realized_coverage,0.7999542491135766,,,fraction,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,test_scope_count,17401,,,windows,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,test_realized_coverage,0.7985747945520373,,,fraction,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,accepted_count,13896,,,windows,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,accepted_rmse,0.16202174127101898,,,kW,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,accepted_mae,0.08525893837213516,,,kW,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,rejected_rmse,0.8381826877593994,,,kW,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,rejected_mae,0.6302257776260376,,,kW,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,unselected_rmse,0.4030815362930298,,,kW,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,unselected_mae,0.19502899050712585,,,kW,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,relative_rmse_reduction,59.804226519263494,,,%,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,matched_persistence_rmse,0.17469197511672974,,,kW,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,high_error_acceptance_rate,0.4003980459562149,,,fraction,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.8,high_change_acceptance_rate,0.09742120343839542,,,fraction,17401,13896,0.06782479073366375,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,calibration_scope_count,8743,,,windows,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,calibration_realized_coverage,0.899919935948759,,,fraction,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,test_scope_count,17401,,,windows,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,test_realized_coverage,0.8869030515487616,,,fraction,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,accepted_count,15433,,,windows,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,accepted_rmse,0.2582145035266876,,,kW,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,accepted_mae,0.12496207654476166,,,kW,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,rejected_rmse,0.955895185470581,,,kW,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,rejected_mae,0.744491696357727,,,kW,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,unselected_rmse,0.4030815362930298,,,kW,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,unselected_mae,0.19502899050712585,,,kW,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,relative_rmse_reduction,35.93988305657037,,,%,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,matched_persistence_rmse,0.2887645959854126,,,kW,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,high_error_acceptance_rate,0.6513479283517278,,,fraction,17401,15433,0.1198601904112504,NA
selective,42,3,full,FULL_RISK_MODEL,0.9,high_change_acceptance_rate,0.4154727793696275,,,fraction,17401,15433,0.1198601904112504,NA
risk_ranking,42,3,full,RECENT_VARIATION,all,spearman,0.7896098416297076,,,,17401,,,NA
risk_ranking,42,3,full,RECENT_VARIATION,all,auroc,0.9395888449246611,,,,17401,,,NA
risk_ranking,42,3,full,RECENT_VARIATION,all,auprc,0.8781000081624155,,,,17401,,,NA
risk_ranking,42,3,full,RECENT_VARIATION,all,high_error_prevalence,0.3176254238262169,,,,17401,,,NA
risk_ranking,42,3,full,RECENT_VARIATION,curve,risk_coverage_auc,0.012010461601771804,,,normalized_loss,17401,,,NA
selective,42,3,full,RECENT_VARIATION,0.5,calibration_scope_count,8743,,,windows,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,calibration_realized_coverage,0.5000571886080293,,,fraction,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,test_scope_count,17401,,,windows,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,test_realized_coverage,0.4742830871788978,,,fraction,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,accepted_count,8253,,,windows,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,accepted_rmse,0.05945633724331856,,,kW,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,accepted_mae,0.040157172828912735,,,kW,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,rejected_rmse,0.55305016040802,,,kW,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,rejected_mae,0.3347488343715668,,,kW,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,unselected_rmse,0.4030815362930298,,,kW,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,unselected_mae,0.19502899050712585,,,kW,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,relative_rmse_reduction,85.24955080053695,,,%,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,matched_persistence_rmse,0.03285538777709007,,,kW,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,high_error_acceptance_rate,0.01972136783064954,,,fraction,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.5,high_change_acceptance_rate,0.0,,,fraction,17401,8253,0.047699976712465286,NA
selective,42,3,full,RECENT_VARIATION,0.7,calibration_scope_count,8743,,,windows,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,calibration_realized_coverage,0.7005604483586869,,,fraction,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,test_scope_count,17401,,,windows,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,test_realized_coverage,0.6653640595368082,,,fraction,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,accepted_count,11578,,,windows,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,accepted_rmse,0.10659786313772202,,,kW,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,accepted_mae,0.06360647082328796,,,kW,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,rejected_rmse,0.6803920269012451,,,kW,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,rejected_mae,0.4563393294811249,,,kW,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,unselected_rmse,0.4030815362930298,,,kW,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,unselected_mae,0.19502899050712585,,,kW,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,relative_rmse_reduction,73.55426792354287,,,%,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,matched_persistence_rmse,0.1088242158293724,,,kW,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,high_error_acceptance_rate,0.20047041794825401,,,fraction,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.7,high_change_acceptance_rate,0.0,,,fraction,17401,11578,0.1506333351135254,NA
selective,42,3,full,RECENT_VARIATION,0.8,calibration_scope_count,8743,,,windows,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,calibration_realized_coverage,0.8004117579778108,,,fraction,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,test_scope_count,17401,,,windows,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,test_realized_coverage,0.816562266536406,,,fraction,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,accepted_count,14209,,,windows,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,accepted_rmse,0.20178981125354767,,,kW,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,accepted_mae,0.09814558178186417,,,kW,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,rejected_rmse,0.8393226861953735,,,kW,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,rejected_mae,0.6262997984886169,,,kW,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,unselected_rmse,0.4030815362930298,,,kW,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,unselected_mae,0.19502899050712585,,,kW,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,relative_rmse_reduction,49.93821520347394,,,%,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,matched_persistence_rmse,0.21018357574939728,,,kW,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,high_error_acceptance_rate,0.46788492853265784,,,fraction,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.8,high_change_acceptance_rate,0.0,,,fraction,17401,14209,0.672767162322998,NA
selective,42,3,full,RECENT_VARIATION,0.9,calibration_scope_count,8743,,,windows,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,calibration_realized_coverage,0.9002630675969346,,,fraction,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,test_scope_count,17401,,,windows,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,test_realized_coverage,0.9180506867421413,,,fraction,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,accepted_count,15975,,,windows,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,accepted_rmse,0.30009955167770386,,,kW,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,accepted_mae,0.14418968558311462,,,kW,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,rejected_rmse,0.9867703318595886,,,kW,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,rejected_mae,0.7645646333694458,,,kW,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,unselected_rmse,0.4030815362930298,,,kW,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,unselected_mae,0.19502899050712585,,,kW,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,relative_rmse_reduction,25.548673244229352,,,%,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,matched_persistence_rmse,0.32984480261802673,,,kW,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,high_error_acceptance_rate,0.7506784874253664,,,fraction,17401,15975,1.490799903869629,NA
selective,42,3,full,RECENT_VARIATION,0.9,high_change_acceptance_rate,0.5460044571792423,,,fraction,17401,15975,1.490799903869629,NA
risk_ranking,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,all,spearman,0.8101003408987261,,,,17401,,,NA
risk_ranking,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,all,auroc,0.8741461252322537,,,,17401,,,NA
risk_ranking,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,all,auprc,0.7961406013877216,,,,17401,,,NA
risk_ranking,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,all,high_error_prevalence,0.3176254238262169,,,,17401,,,NA
risk_ranking,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,curve,risk_coverage_auc,0.013591326753559866,,,normalized_loss,17401,,,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,calibration_scope_count,8743,,,windows,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,calibration_realized_coverage,0.5000571886080293,,,fraction,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,test_scope_count,17401,,,windows,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,test_realized_coverage,0.4859490833860123,,,fraction,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,accepted_count,8456,,,windows,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,accepted_rmse,0.1405559480190277,,,kW,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,accepted_mae,0.05719906836748123,,,kW,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,rejected_rmse,0.5453360676765442,,,kW,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,rejected_mae,0.32532408833503723,,,kW,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,unselected_rmse,0.4030815362930298,,,kW,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,unselected_mae,0.19502899050712585,,,kW,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,relative_rmse_reduction,65.12964862849803,,,%,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,matched_persistence_rmse,0.13764700293540955,,,kW,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,high_error_acceptance_rate,0.1163379772028225,,,fraction,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.5,high_change_acceptance_rate,0.06208213944603629,,,fraction,17401,8456,0.060793677965799965,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,calibration_scope_count,8743,,,windows,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,calibration_realized_coverage,0.6999885622783941,,,fraction,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,test_scope_count,17401,,,windows,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,test_realized_coverage,0.7160508016780645,,,fraction,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,accepted_count,12460,,,windows,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,accepted_rmse,0.22417889535427094,,,kW,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,accepted_mae,0.09809999912977219,,,kW,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,rejected_rmse,0.6674298644065857,,,kW,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,rejected_mae,0.4394603371620178,,,kW,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,unselected_rmse,0.4030815362930298,,,kW,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,unselected_mae,0.19502899050712585,,,kW,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,relative_rmse_reduction,44.3837350090631,,,%,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,matched_persistence_rmse,0.22313545644283295,,,kW,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,high_error_acceptance_rate,0.36656413967794466,,,fraction,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.7,high_change_acceptance_rate,0.21585482330468003,,,fraction,17401,12460,0.1521365483601888,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,calibration_scope_count,8743,,,windows,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,calibration_realized_coverage,0.7999542491135766,,,fraction,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,test_scope_count,17401,,,windows,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,test_realized_coverage,0.8271938394345153,,,fraction,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,accepted_count,14394,,,windows,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,accepted_rmse,0.2617710828781128,,,kW,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,accepted_mae,0.11883925646543503,,,kW,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,rejected_rmse,0.7824324369430542,,,kW,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,rejected_mae,0.5597363710403442,,,kW,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,unselected_rmse,0.4030815362930298,,,kW,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,unselected_mae,0.19502899050712585,,,kW,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,relative_rmse_reduction,35.057535682355834,,,%,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,matched_persistence_rmse,0.2654343247413635,,,kW,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,high_error_acceptance_rate,0.5427899402931066,,,fraction,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.8,high_change_acceptance_rate,0.3635784781916587,,,fraction,17401,14394,0.240597152709961,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.9,calibration_scope_count,8743,,,windows,17401,15800,0.3927704811096192,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.9,calibration_realized_coverage,0.899919935948759,,,fraction,17401,15800,0.3927704811096192,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.9,test_scope_count,17401,,,windows,17401,15800,0.3927704811096192,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.9,test_realized_coverage,0.907993793460146,,,fraction,17401,15800,0.3927704811096192,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.9,accepted_count,15800,,,windows,17401,15800,0.3927704811096192,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.9,accepted_rmse,0.30112916231155396,,,kW,17401,15800,0.3927704811096192,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.9,accepted_mae,0.14041031897068024,,,kW,17401,15800,0.3927704811096192,NA
selective,42,3,full,MODEL_PERSISTENCE_DISAGREEMENT,0.9,rejected_rmse,0.9332829713821411,,,kW,17401,15800,0.3927704811096192,NA
