condition,seed,horizon,scope,mean_pinball,coverage_80,mean_width_kw,winkler_score,calibration_error,crossing_rate,q50_rmse_kw,q50_nrmse,q50_mae_kw,q50_r2,ramp_auroc,ramp_auprc,ramp_brier,ramp_precision,ramp_recall,ramp_f1,ramp_probability_abs_change_spearman,parameter_count,actual_epochs,best_epoch,best_validation_mean_pinball,training_seconds,mean_epoch_seconds,inference_seconds,inference_ms_per_sample,test_samples,ramp_threshold_kw,ramp_pos_weight
STANDARD_NCQ,42,3,full_test,0.06065591011901269,0.7800892669003697,0.6922981142997742,0.9064035415649414,0.019910733099630318,0.0,0.4145223475254099,0.06579719801990633,0.1826547384262085,0.94848640177764,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,3,daylight,0.1129632532818269,0.7933481976960238,1.2899419069290161,1.6953374147415161,0.0066518023039762175,0.0,0.5768429485025949,0.09156237277818967,0.33871200680732727,0.8979412235337028,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,3,ramp,0.20915202317509615,0.7799671592775042,2.133847951889038,3.0217154026031494,0.020032840722495893,0.0,0.8822998989281137,0.14004760300446248,0.6505690217018127,0.6220092407884102,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,3,non_ramp,0.029158928769348835,0.7801151667131049,0.3865360915660858,0.45773234963417053,0.019884833286895165,0.0,0.2077495153245884,0.03297611354358546,0.08340710401535034,0.986017911031432,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,6,full_test,0.06571452821467208,0.8233243300193476,0.7460749745368958,0.9830460548400879,0.023324330019347528,0.0,0.4502153536955158,0.07146275455484379,0.19767796993255615,0.9392317299969939,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,6,daylight,0.12325823172093892,0.7801999702646447,1.3948222398757935,1.8483988046646118,0.01980002973535533,0.0,0.6267083186230394,0.09947751089254595,0.3698696494102478,0.8795396494034265,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,6,ramp,0.22133214032790566,0.7841301133563332,2.2934815883636475,3.201324939727783,0.015869886643666842,0.0,0.9348641215748698,0.1483911304087095,0.6877278685569763,0.5757054832518216,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,6,non_ramp,0.03272673768939773,0.8316327122874224,0.4180559813976288,0.5128157734870911,0.03163271228742237,0.0,0.24575736503925352,0.03900910556178627,0.09379726648330688,0.9804325559979306,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,12,full_test,0.07294357390719138,0.760947646686972,0.7794083952903748,1.0756818056106567,0.03905235331302803,0.0,0.4970051361102587,0.07888970414448551,0.22252507507801056,0.9259010735593836,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,12,daylight,0.13639027492263164,0.7535422089996281,1.4585378170013428,2.015620708465576,0.04645779100037195,0.0,0.6919800484088098,0.1098381029220333,0.41521745920181274,0.8530693279208186,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,12,ramp,0.2356551428844203,0.7725428931645014,2.366584539413452,3.3673818111419678,0.027457106835498624,0.0,1.0032727807065802,0.1592496477312032,0.7404544949531555,0.5104762561312476,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,42,12,non_ramp,0.03849320480616673,0.758492624444367,0.44336098432540894,0.5904679894447327,0.041507375555633,0.0,0.2935962822659254,0.04660258448665482,0.1128656342625618,0.9720668672948239,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.02945923152636143,77.55223609999985,3.511191236363567,0.4556577999996989,0.026185724958318425,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,3,full_test,0.05633323634957609,0.8071758328065437,0.5051612257957458,0.8298988938331604,0.007175832806543658,0.0,0.4120863776999333,0.06541053614284656,0.17201964557170868,0.9490900670518352,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,3,daylight,0.10641859892125867,0.7423262727610553,0.9436308145523071,1.569454312324524,0.057673727238944705,0.0,0.5737340789032028,0.0910689014132068,0.32462069392204285,0.899038340813444,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,3,ramp,0.2112010411804522,0.6722495894909688,1.6470056772232056,3.079554557800293,0.12775041050903124,0.0,0.8913961719207355,0.1414914558604342,0.6512953639030457,0.614175074579838,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,3,non_ramp,0.02348477816414717,0.835794557444042,0.26296865940093994,0.35273247957229614,0.03579455744404192,0.0,0.19312441643685377,0.030654669275691077,0.07036217302083969,0.987917232621581,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,6,full_test,0.06212217824870359,0.7252360975422868,0.563554048538208,0.9118645787239075,0.07476390245771325,0.0,0.45160330749707805,0.07168306468207589,0.1903601735830307,0.9388564703269487,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,6,daylight,0.1169570758760122,0.746561849539102,1.0573792457580566,1.719159722328186,0.05343815046089806,0.0,0.6287843100285307,0.09980703333786202,0.35791051387786865,0.8787402734521463,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,6,ramp,0.22404158488343037,0.68829746454192,1.8216062784194946,3.254190444946289,0.11170253545808007,0.0,0.9513272387693189,0.15100432361417762,0.6934113502502441,0.5606300924076821,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,6,non_ramp,0.027798534571685244,0.7330663416332927,0.2968723773956299,0.4153386950492859,0.0669336583667074,0.0,0.23522577050218976,0.03733742388923647,0.08372347056865692,0.9820736935481179,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,12,full_test,0.06895221556273445,0.7508380744401663,0.6026496887207031,1.0052751302719116,0.049161925559833786,0.0,0.498567944381577,0.07913776894945666,0.21265824139118195,0.9254343369125231,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,12,daylight,0.13031422365370005,0.7251022685013016,1.1317251920700073,1.9025732278823853,0.0748977314986985,0.0,0.6943701669917943,0.11021748682409434,0.40137067437171936,0.8520525646549553,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,12,ramp,0.24010310689518544,0.6834402236474264,1.9098999500274658,3.469109296798706,0.11655977635257364,0.0,1.0207591062275527,0.1620252549567544,0.7467967867851257,0.4932634117884488,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,43,12,non_ramp,0.0327150173386951,0.7651079929900305,0.3258700668811798,0.483615905046463,0.03489200700996953,0.0,0.28388467531416883,0.04506105957367759,0.09956692159175873,0.9738842534834344,nan,nan,nan,nan,nan,nan,nan,185060,23,17,0.029125970018946606,77.85530830000016,3.3710159826086765,0.45686380000006466,0.026255031320042792,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,3,full_test,0.06081422431001101,0.777752236461506,0.6447172164916992,0.8911919593811035,0.022247763538494003,0.0,0.4162174684396113,0.06606626483168435,0.1866469532251358,0.9480642264227876,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,3,daylight,0.11466933006304215,0.7366406540319583,1.2102171182632446,1.6812790632247925,0.06335934596804171,0.0,0.5794914695599014,0.09198277294601609,0.3517601490020752,0.8970018835774097,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,3,ramp,0.20849582782299647,0.7626710454296661,2.0604259967803955,3.0236644744873047,0.037328954570333917,0.0,0.8779095911562538,0.13935072875496093,0.6462420225143433,0.6257616175584324,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,3,non_ramp,0.029490005676893107,0.7809510541469304,0.3444362282752991,0.4388808012008667,0.0190489458530696,0.0,0.21565221048133637,0.03423050960021212,0.0891638696193695,0.9849339341938815,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,6,full_test,0.06513804706935428,0.8211213914909105,0.6724863648414612,0.9573379755020142,0.021121391490910413,0.0,0.45130049948644607,0.0716349999184835,0.1993606984615326,0.9389384374481221,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,6,daylight,0.12347915999006379,0.7427148379423134,1.2644630670547485,1.8122665882110596,0.057285162057686634,0.0,0.6284434114061488,0.09975292244542044,0.3784216642379761,0.8788717159959353,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,6,ramp,0.2220437630521675,0.7519851048682986,2.129110336303711,3.23675537109375,0.04801489513170143,0.0,0.9314400958928806,0.1478476342687112,0.6849114298820496,0.5788078160727597,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,6,non_ramp,0.03187720454149831,0.8357768878054443,0.36371147632598877,0.47414740920066833,0.0357768878054443,0.0,0.2508723862848755,0.039821013696011986,0.09643373638391495,0.979609552191672,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,12,full_test,0.0711703373159614,0.8452531463708982,0.7133744955062866,1.0358880758285522,0.04525314637089817,0.0,0.49860213499511086,0.07914319603096998,0.21984440088272095,0.9254241123877962,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,12,daylight,0.1350397741145281,0.7596690219412421,1.341081976890564,1.9624578952789307,0.04033097805875796,0.0,0.6944666657601283,0.11023280408890926,0.4177470803260803,0.8520114439134928,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,12,ramp,0.23723580949820516,0.7416543331688867,2.2078161239624023,3.4197611808776855,0.05834566683111331,0.0,0.9998138075582313,0.15870060437432243,0.7394626140594482,0.513845877966747,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
STANDARD_NCQ,44,12,non_ramp,0.03600985765507827,0.8671877720135093,0.39696136116981506,0.5311586856842041,0.06718777201350923,0.0,0.29931992844567495,0.04751109975328174,0.10982740670442581,0.9709671397140619,nan,nan,nan,nan,nan,nan,nan,185060,22,16,0.029259491273188505,73.84307139999964,3.3434765272726796,0.418568999999934,0.02405430722371898,17401,0.15069979429244995,8.999551200538559
RAMP_AWARE_NCQ,42,3,full_test,0.060993391652265895,0.7827136371472904,0.5598505735397339,0.906402587890625,0.01728636285270968,0.0,0.4170816758771058,0.06620344061541363,0.1846798211336136,0.9478483296354503,0.9444256264288259,0.7204840600513006,0.11272464711443726,0.5438231960710238,0.9454844006568145,0.6904904664827917,0.8487519483736725,240392,29,23,0.030407015841616238,105.55607569999984,3.623954303448264,0.5116097000000082,0.029401166599621182,17401,0.15069979429244995,8.999551200538559
RAMP_AWARE_NCQ,42,3,daylight,0.11206871132324482,0.7256038647342995,1.0110607147216797,1.6652289628982544,0.07439613526570055,0.0,0.5801264168003423,0.09208355822227655,0.33936646580696106,0.8967760533047153,0.8656168566978986,0.7205550586270381,0.21857335296661712,0.543857439707827,0.9454844006568145,0.6905180684362008,0.5167153294945487,240392,29,23,0.030407015841616238,105.55607569999984,3.623954303448264,0.5116097000000082,0.029401166599621182,17401,0.15069979429244995,8.999551200538559
RAMP_AWARE_NCQ,42,3,ramp,0.21411922481686524,0.6917350848385331,1.7201951742172241,3.1459333896636963,0.10826491516146697,0.0,0.8976969444937654,0.14249157849107388,0.6555286049842834,0.6087014569217408,nan,1.0,0.04561999468259765,1.0,0.9454844006568145,0.9719783929777177,0.3395365946911401,240392,29,23,0.030407015841616238,105.55607569999984,3.623954303448264,0.5116097000000082,0.029401166599621182,17401,0.15069979429244995,8.999551200538559
RAMP_AWARE_NCQ,42,3,non_ramp,0.0285144168691644,0.8020107736602582,0.31373411417007446,0.4313836693763733,0.002010773660258147,0.0,0.19981620061822533,0.03171685724098815,0.08480976521968842,0.9870653867336789,nan,nan,0.12695797580313548,0.0,0.0,0.0,0.7726057943259352,240392,29,23,0.030407015841616238,105.55607569999984,3.623954303448264,0.5116097000000082,0.029401166599621182,17401,0.15069979429244995,8.999551200538559
RAMP_AWARE_NCQ,42,6,full_test,0.06535015069483432,0.7993506120337912,0.6020935773849487,0.9683197140693665,0.0006493879662088364,0.0,0.45178041249044737,0.0717111765857853,0.19843696057796478,0.9388085014738939,0.9391291557052656,0.6955461228272286,0.11451678056128954,0.5394890580099156,0.9355456984831061,0.6843454574587405,0.8458974624290384,240392,29,23,0.030407015841616238,105.55607569999984,3.623954303448264,0.5116097000000082,0.029401166599621182,17401,0.15069979429244995,8.999551200538559
