section,model,seed,scope,horizon,n,positive_count,prevalence,event_type,rmse_kw,mae_kw,diff_mae_kw,backbone_parameters,power_head_parameters,event_head_parameters,total_parameters,actual_epochs,best_epoch,stop_reason,numerically_finite,training_seconds,mean_epoch_seconds,inference_ms_per_sample,threshold_kw,step_pos_weight,artifact_source,best_validation_objective,auroc,auprc,brier,f1,precision,recall,miss_rate,onset_time_mae_steps,onset_time_mae_minutes,onset_time_n,up_count,down_count,up_recall,down_recall,direction_accuracy,identification_rate,probability_bin,mean_predicted_probability,observed_event_rate
reliability,ONSET_HAZARD,43,full_timeline,12,946,,,,,,,19136,55308,165924,240368,11,6,early_stopping,True,72.23801789999925,6.549951154545355,0.0395132808459847,0.15069979429244995,8.999551200538559,,0.2529595089300225,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7563850626037479,0.8202959830866807
reliability,ONSET_HAZARD,43,full_timeline,12,2189,,,,,,,19136,55308,165924,240368,11,6,early_stopping,True,72.23801789999925,6.549951154545355,0.0395132808459847,0.15069979429244995,8.999551200538559,,0.2529595089300225,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8577804812403341,0.8761991777067154
reliability,ONSET_HAZARD,43,full_timeline,12,1540,,,,,,,19136,55308,165924,240368,11,6,early_stopping,True,72.23801789999925,6.549951154545355,0.0395132808459847,0.15069979429244995,8.999551200538559,,0.2529595089300225,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9240498629274714,0.9077922077922078
power,ONSET_HAZARD,44,full_timeline,3,,,,,0.4445500671863556,0.24997548758983612,0.1370474100112915,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,0.2519280776948385,,,,,,,,,,,,,,,,,,,
power,ONSET_HAZARD,44,full_timeline,6,,,,,0.4676646292209625,0.2525239884853363,0.13481250405311584,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,0.2519280776948385,,,,,,,,,,,,,,,,,,,
power,ONSET_HAZARD,44,full_timeline,12,,,,,0.5034641623497009,0.26716360449790955,0.13427568972110748,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,0.2519280776948385,,,,,,,,,,,,,,,,,,,
power,ONSET_HAZARD,44,daylight,12,,,,,0.6950696706771851,0.44330155849456787,0.13427568972110748,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,0.2519280776948385,,,,,,,,,,,,,,,,,,,
power,ONSET_HAZARD,44,ramp_step,12,,,,,0.9841800928115845,0.7385174036026001,0.13427568972110748,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,0.2519280776948385,,,,,,,,,,,,,,,,,,,
power,ONSET_HAZARD,44,onset_near,12,,,,,0.8275688290596008,0.5838265419006348,0.13427568972110748,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16\GFNODE_experiments\asoc_joint_trajectory_onset_screen\results\ONSET_HAZARD\44\test_predictions.npz,0.2519280776948385,,,,,,,,,,,,,,,,,,,
first_onset,ONSET_HAZARD,44,full_timeline,12,17401,5623,0.3231423481409114,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,0.9575642630709744,0.8683622624531435,0.07590574620013874,0.8361501512186443,0.8364477665064958,0.8358527476436066,0.16414725235639338,2.967021276595745,14.835106382978724,4700,3125,2498,0.54464,0.5068054443554844,0.6314893617021277,,,,
first_onset,ONSET_HAZARD,44,daylight,12,9655,5623,0.5823925427239772,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,0.8760691632157042,0.8683722928035928,0.13670407084873715,0.8361501512186443,0.8364477665064958,0.8358527476436066,0.16414725235639338,2.967021276595745,14.835106382978724,4700,3125,2498,0.54464,0.5068054443554844,0.6314893617021277,,,,
first_onset,ONSET_HAZARD,44,sunrise_sunset_transition,12,7134,2742,0.3843566021867115,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,0.9077647974767464,0.7996978839937783,0.12083715501136216,0.7565765098184513,0.7688253012048193,0.7447118891320205,0.2552881108679796,2.7722820763956904,13.861410381978452,2042,1660,1082,0.4674698795180723,0.588724584103512,0.6919686581782566,,,,
onset_lead,ONSET_HAZARD,44,full_timeline,1,930,930,0.05344520429860353,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,499,431,,,,0.8946236559139785,,,
onset_lead,ONSET_HAZARD,44,full_timeline,2,930,930,0.05344520429860353,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,499,431,,,,0.896774193548387,,,
onset_lead,ONSET_HAZARD,44,full_timeline,3,771,771,0.044307798402390665,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,416,355,,,,0.8832684824902723,,,
onset_lead,ONSET_HAZARD,44,full_timeline,4,633,633,0.03637721970001724,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,348,285,,,,0.8736176935229067,,,
onset_lead,ONSET_HAZARD,44,full_timeline,5,511,511,0.02936612838342624,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,280,231,,,,0.8414872798434442,,,
onset_lead,ONSET_HAZARD,44,full_timeline,6,426,426,0.0244813516464571,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,238,188,,,,0.8215962441314554,,,
onset_lead,ONSET_HAZARD,44,full_timeline,7,345,345,0.019826446755933567,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,198,147,,,,0.7971014492753623,,,
onset_lead,ONSET_HAZARD,44,full_timeline,8,283,283,0.016263433136026666,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,167,116,,,,0.7632508833922261,,,
onset_lead,ONSET_HAZARD,44,full_timeline,9,242,242,0.013907246709959197,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,144,98,,,,0.7231404958677686,,,
onset_lead,ONSET_HAZARD,44,full_timeline,10,210,210,0.012068271938394345,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,125,85,,,,0.6904761904761905,,,
onset_lead,ONSET_HAZARD,44,full_timeline,11,182,182,0.010459169013275099,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,111,71,,,,0.6373626373626373,,,
onset_lead,ONSET_HAZARD,44,full_timeline,12,160,160,0.009194873857824262,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,100,60,,,,0.58125,,,
reliability,ONSET_HAZARD,44,full_timeline,12,8229,,,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,,,,,,,"[0.0,0.1)",0.004626496204976228,0.00012152144853566654
reliability,ONSET_HAZARD,44,full_timeline,12,735,,,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,,,,,,,"[0.1,0.2)",0.1564490730186099,0.04217687074829932
reliability,ONSET_HAZARD,44,full_timeline,12,1240,,,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,,,,,,,"[0.2,0.3)",0.25160429657453287,0.13306451612903225
reliability,ONSET_HAZARD,44,full_timeline,12,920,,,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,,,,,,,"[0.3,0.4)",0.3491599658035826,0.4
reliability,ONSET_HAZARD,44,full_timeline,12,658,,,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,,,,,,,"[0.4,0.5)",0.44904482871000034,0.5440729483282675
reliability,ONSET_HAZARD,44,full_timeline,12,441,,,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,,,,,,,"[0.5,0.6)",0.5485440312217797,0.6190476190476191
reliability,ONSET_HAZARD,44,full_timeline,12,575,,,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,,,,,,,"[0.6,0.7)",0.652645087429078,0.7060869565217391
reliability,ONSET_HAZARD,44,full_timeline,12,766,,,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,,,,,,,"[0.7,0.8)",0.7536121182470878,0.7715404699738904
reliability,ONSET_HAZARD,44,full_timeline,12,1701,,,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,,,,,,,"[0.8,0.9)",0.8549797731162634,0.8859494415049971
reliability,ONSET_HAZARD,44,full_timeline,12,2136,,,,,,,19136,55308,165924,240368,10,5,early_stopping,True,66.0405826999995,6.586315670000113,0.039609010976356,0.15069979429244995,8.999551200538559,,0.2519280776948385,,,,,,,,,,,,,,,,,"[0.9,1.0]",0.9421818204989333,0.9002808988764045
