site,category,key,value
NIST_GROUND,file,04/onemin-Ground-2017-04-30.csv,"{""file"": ""04/onemin-Ground-2017-04-30.csv"", ""size"": 861337, ""mtime_ns"": 1493481600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-01.csv,"{""file"": ""05/onemin-Ground-2017-05-01.csv"", ""size"": 860471, ""mtime_ns"": 1493568000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-02.csv,"{""file"": ""05/onemin-Ground-2017-05-02.csv"", ""size"": 860652, ""mtime_ns"": 1493654400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-03.csv,"{""file"": ""05/onemin-Ground-2017-05-03.csv"", ""size"": 860440, ""mtime_ns"": 1493740800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-04.csv,"{""file"": ""05/onemin-Ground-2017-05-04.csv"", ""size"": 858768, ""mtime_ns"": 1493827200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-05.csv,"{""file"": ""05/onemin-Ground-2017-05-05.csv"", ""size"": 860023, ""mtime_ns"": 1493913600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-06.csv,"{""file"": ""05/onemin-Ground-2017-05-06.csv"", ""size"": 859174, ""mtime_ns"": 1494000000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-07.csv,"{""file"": ""05/onemin-Ground-2017-05-07.csv"", ""size"": 856348, ""mtime_ns"": 1494086400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-08.csv,"{""file"": ""05/onemin-Ground-2017-05-08.csv"", ""size"": 856453, ""mtime_ns"": 1494172800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-09.csv,"{""file"": ""05/onemin-Ground-2017-05-09.csv"", ""size"": 857989, ""mtime_ns"": 1494259200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-10.csv,"{""file"": ""05/onemin-Ground-2017-05-10.csv"", ""size"": 861616, ""mtime_ns"": 1494345600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-11.csv,"{""file"": ""05/onemin-Ground-2017-05-11.csv"", ""size"": 858514, ""mtime_ns"": 1494432000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-12.csv,"{""file"": ""05/onemin-Ground-2017-05-12.csv"", ""size"": 854176, ""mtime_ns"": 1494518400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-13.csv,"{""file"": ""05/onemin-Ground-2017-05-13.csv"", ""size"": 852110, ""mtime_ns"": 1494604800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-14.csv,"{""file"": ""05/onemin-Ground-2017-05-14.csv"", ""size"": 858386, ""mtime_ns"": 1494691200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-15.csv,"{""file"": ""05/onemin-Ground-2017-05-15.csv"", ""size"": 858373, ""mtime_ns"": 1494777600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-16.csv,"{""file"": ""05/onemin-Ground-2017-05-16.csv"", ""size"": 861093, ""mtime_ns"": 1494864000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-17.csv,"{""file"": ""05/onemin-Ground-2017-05-17.csv"", ""size"": 864774, ""mtime_ns"": 1494950400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-18.csv,"{""file"": ""05/onemin-Ground-2017-05-18.csv"", ""size"": 862858, ""mtime_ns"": 1495036800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-19.csv,"{""file"": ""05/onemin-Ground-2017-05-19.csv"", ""size"": 861287, ""mtime_ns"": 1495123200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-20.csv,"{""file"": ""05/onemin-Ground-2017-05-20.csv"", ""size"": 862291, ""mtime_ns"": 1495209600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-21.csv,"{""file"": ""05/onemin-Ground-2017-05-21.csv"", ""size"": 861363, ""mtime_ns"": 1495296000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-22.csv,"{""file"": ""05/onemin-Ground-2017-05-22.csv"", ""size"": 863074, ""mtime_ns"": 1495382400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-23.csv,"{""file"": ""05/onemin-Ground-2017-05-23.csv"", ""size"": 860628, ""mtime_ns"": 1495468800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-24.csv,"{""file"": ""05/onemin-Ground-2017-05-24.csv"", ""size"": 861148, ""mtime_ns"": 1495555200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-25.csv,"{""file"": ""05/onemin-Ground-2017-05-25.csv"", ""size"": 860820, ""mtime_ns"": 1495641600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-26.csv,"{""file"": ""05/onemin-Ground-2017-05-26.csv"", ""size"": 862005, ""mtime_ns"": 1495728000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-27.csv,"{""file"": ""05/onemin-Ground-2017-05-27.csv"", ""size"": 862931, ""mtime_ns"": 1495814400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-28.csv,"{""file"": ""05/onemin-Ground-2017-05-28.csv"", ""size"": 855256, ""mtime_ns"": 1495900800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-29.csv,"{""file"": ""05/onemin-Ground-2017-05-29.csv"", ""size"": 854973, ""mtime_ns"": 1495987200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-30.csv,"{""file"": ""05/onemin-Ground-2017-05-30.csv"", ""size"": 843432, ""mtime_ns"": 1496073600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,05/onemin-Ground-2017-05-31.csv,"{""file"": ""05/onemin-Ground-2017-05-31.csv"", ""size"": 861157, ""mtime_ns"": 1496160000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-01.csv,"{""file"": ""06/onemin-Ground-2017-06-01.csv"", ""size"": 862292, ""mtime_ns"": 1496246400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-02.csv,"{""file"": ""06/onemin-Ground-2017-06-02.csv"", ""size"": 860369, ""mtime_ns"": 1496332800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-03.csv,"{""file"": ""06/onemin-Ground-2017-06-03.csv"", ""size"": 861748, ""mtime_ns"": 1496419200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-04.csv,"{""file"": ""06/onemin-Ground-2017-06-04.csv"", ""size"": 862957, ""mtime_ns"": 1496505600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-05.csv,"{""file"": ""06/onemin-Ground-2017-06-05.csv"", ""size"": 865050, ""mtime_ns"": 1496592000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-06.csv,"{""file"": ""06/onemin-Ground-2017-06-06.csv"", ""size"": 862785, ""mtime_ns"": 1496678400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-07.csv,"{""file"": ""06/onemin-Ground-2017-06-07.csv"", ""size"": 862016, ""mtime_ns"": 1496764800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-08.csv,"{""file"": ""06/onemin-Ground-2017-06-08.csv"", ""size"": 861978, ""mtime_ns"": 1496851200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-09.csv,"{""file"": ""06/onemin-Ground-2017-06-09.csv"", ""size"": 861334, ""mtime_ns"": 1496937600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-10.csv,"{""file"": ""06/onemin-Ground-2017-06-10.csv"", ""size"": 861998, ""mtime_ns"": 1497024000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-11.csv,"{""file"": ""06/onemin-Ground-2017-06-11.csv"", ""size"": 862923, ""mtime_ns"": 1497110400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-12.csv,"{""file"": ""06/onemin-Ground-2017-06-12.csv"", ""size"": 863421, ""mtime_ns"": 1497196800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-13.csv,"{""file"": ""06/onemin-Ground-2017-06-13.csv"", ""size"": 824262, ""mtime_ns"": 1497283200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-14.csv,"{""file"": ""06/onemin-Ground-2017-06-14.csv"", ""size"": 721155, ""mtime_ns"": 1497369600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-15.csv,"{""file"": ""06/onemin-Ground-2017-06-15.csv"", ""size"": 789145, ""mtime_ns"": 1497456000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-16.csv,"{""file"": ""06/onemin-Ground-2017-06-16.csv"", ""size"": 865814, ""mtime_ns"": 1497542400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-17.csv,"{""file"": ""06/onemin-Ground-2017-06-17.csv"", ""size"": 863335, ""mtime_ns"": 1497628800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-18.csv,"{""file"": ""06/onemin-Ground-2017-06-18.csv"", ""size"": 861977, ""mtime_ns"": 1497715200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-19.csv,"{""file"": ""06/onemin-Ground-2017-06-19.csv"", ""size"": 862036, ""mtime_ns"": 1497801600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-20.csv,"{""file"": ""06/onemin-Ground-2017-06-20.csv"", ""size"": 863678, ""mtime_ns"": 1497888000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-21.csv,"{""file"": ""06/onemin-Ground-2017-06-21.csv"", ""size"": 863672, ""mtime_ns"": 1497974400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-22.csv,"{""file"": ""06/onemin-Ground-2017-06-22.csv"", ""size"": 862313, ""mtime_ns"": 1498060800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-23.csv,"{""file"": ""06/onemin-Ground-2017-06-23.csv"", ""size"": 862776, ""mtime_ns"": 1498147200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-24.csv,"{""file"": ""06/onemin-Ground-2017-06-24.csv"", ""size"": 862348, ""mtime_ns"": 1498233600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-25.csv,"{""file"": ""06/onemin-Ground-2017-06-25.csv"", ""size"": 863066, ""mtime_ns"": 1498320000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-26.csv,"{""file"": ""06/onemin-Ground-2017-06-26.csv"", ""size"": 865318, ""mtime_ns"": 1498406400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-27.csv,"{""file"": ""06/onemin-Ground-2017-06-27.csv"", ""size"": 864262, ""mtime_ns"": 1498492800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-28.csv,"{""file"": ""06/onemin-Ground-2017-06-28.csv"", ""size"": 862409, ""mtime_ns"": 1498579200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-29.csv,"{""file"": ""06/onemin-Ground-2017-06-29.csv"", ""size"": 863030, ""mtime_ns"": 1498665600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,06/onemin-Ground-2017-06-30.csv,"{""file"": ""06/onemin-Ground-2017-06-30.csv"", ""size"": 861746, ""mtime_ns"": 1498752000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-01.csv,"{""file"": ""07/onemin-Ground-2017-07-01.csv"", ""size"": 862118, ""mtime_ns"": 1498838400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-02.csv,"{""file"": ""07/onemin-Ground-2017-07-02.csv"", ""size"": 861774, ""mtime_ns"": 1498924800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-03.csv,"{""file"": ""07/onemin-Ground-2017-07-03.csv"", ""size"": 861788, ""mtime_ns"": 1499011200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-04.csv,"{""file"": ""07/onemin-Ground-2017-07-04.csv"", ""size"": 863245, ""mtime_ns"": 1499097600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-05.csv,"{""file"": ""07/onemin-Ground-2017-07-05.csv"", ""size"": 861590, ""mtime_ns"": 1499184000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-06.csv,"{""file"": ""07/onemin-Ground-2017-07-06.csv"", ""size"": 860889, ""mtime_ns"": 1499270400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-07.csv,"{""file"": ""07/onemin-Ground-2017-07-07.csv"", ""size"": 861259, ""mtime_ns"": 1499356800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-08.csv,"{""file"": ""07/onemin-Ground-2017-07-08.csv"", ""size"": 861715, ""mtime_ns"": 1499443200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-09.csv,"{""file"": ""07/onemin-Ground-2017-07-09.csv"", ""size"": 863199, ""mtime_ns"": 1499529600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-10.csv,"{""file"": ""07/onemin-Ground-2017-07-10.csv"", ""size"": 863163, ""mtime_ns"": 1499616000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-11.csv,"{""file"": ""07/onemin-Ground-2017-07-11.csv"", ""size"": 861828, ""mtime_ns"": 1499702400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-12.csv,"{""file"": ""07/onemin-Ground-2017-07-12.csv"", ""size"": 863195, ""mtime_ns"": 1499788800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-13.csv,"{""file"": ""07/onemin-Ground-2017-07-13.csv"", ""size"": 863631, ""mtime_ns"": 1499875200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-14.csv,"{""file"": ""07/onemin-Ground-2017-07-14.csv"", ""size"": 847610, ""mtime_ns"": 1499961600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-15.csv,"{""file"": ""07/onemin-Ground-2017-07-15.csv"", ""size"": 863575, ""mtime_ns"": 1500048000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-16.csv,"{""file"": ""07/onemin-Ground-2017-07-16.csv"", ""size"": 863933, ""mtime_ns"": 1500134400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-17.csv,"{""file"": ""07/onemin-Ground-2017-07-17.csv"", ""size"": 862927, ""mtime_ns"": 1500220800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-18.csv,"{""file"": ""07/onemin-Ground-2017-07-18.csv"", ""size"": 865513, ""mtime_ns"": 1500307200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-19.csv,"{""file"": ""07/onemin-Ground-2017-07-19.csv"", ""size"": 863148, ""mtime_ns"": 1500393600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-20.csv,"{""file"": ""07/onemin-Ground-2017-07-20.csv"", ""size"": 862573, ""mtime_ns"": 1500480000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-21.csv,"{""file"": ""07/onemin-Ground-2017-07-21.csv"", ""size"": 862389, ""mtime_ns"": 1500566400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-22.csv,"{""file"": ""07/onemin-Ground-2017-07-22.csv"", ""size"": 862278, ""mtime_ns"": 1500652800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-23.csv,"{""file"": ""07/onemin-Ground-2017-07-23.csv"", ""size"": 862233, ""mtime_ns"": 1500739200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-24.csv,"{""file"": ""07/onemin-Ground-2017-07-24.csv"", ""size"": 863024, ""mtime_ns"": 1500825600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-25.csv,"{""file"": ""07/onemin-Ground-2017-07-25.csv"", ""size"": 863564, ""mtime_ns"": 1500912000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-26.csv,"{""file"": ""07/onemin-Ground-2017-07-26.csv"", ""size"": 862770, ""mtime_ns"": 1500998400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-27.csv,"{""file"": ""07/onemin-Ground-2017-07-27.csv"", ""size"": 864071, ""mtime_ns"": 1501084800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-28.csv,"{""file"": ""07/onemin-Ground-2017-07-28.csv"", ""size"": 863825, ""mtime_ns"": 1501171200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-29.csv,"{""file"": ""07/onemin-Ground-2017-07-29.csv"", ""size"": 861615, ""mtime_ns"": 1501257600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-30.csv,"{""file"": ""07/onemin-Ground-2017-07-30.csv"", ""size"": 863175, ""mtime_ns"": 1501344000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,07/onemin-Ground-2017-07-31.csv,"{""file"": ""07/onemin-Ground-2017-07-31.csv"", ""size"": 862656, ""mtime_ns"": 1501430400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-01.csv,"{""file"": ""08/onemin-Ground-2017-08-01.csv"", ""size"": 864505, ""mtime_ns"": 1501516800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-02.csv,"{""file"": ""08/onemin-Ground-2017-08-02.csv"", ""size"": 865392, ""mtime_ns"": 1501603200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-03.csv,"{""file"": ""08/onemin-Ground-2017-08-03.csv"", ""size"": 863488, ""mtime_ns"": 1501689600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-04.csv,"{""file"": ""08/onemin-Ground-2017-08-04.csv"", ""size"": 861966, ""mtime_ns"": 1501776000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-05.csv,"{""file"": ""08/onemin-Ground-2017-08-05.csv"", ""size"": 862106, ""mtime_ns"": 1501862400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-06.csv,"{""file"": ""08/onemin-Ground-2017-08-06.csv"", ""size"": 862216, ""mtime_ns"": 1501948800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-07.csv,"{""file"": ""08/onemin-Ground-2017-08-07.csv"", ""size"": 861711, ""mtime_ns"": 1502035200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-08.csv,"{""file"": ""08/onemin-Ground-2017-08-08.csv"", ""size"": 862348, ""mtime_ns"": 1502121600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-09.csv,"{""file"": ""08/onemin-Ground-2017-08-09.csv"", ""size"": 862386, ""mtime_ns"": 1502208000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-10.csv,"{""file"": ""08/onemin-Ground-2017-08-10.csv"", ""size"": 864217, ""mtime_ns"": 1502294400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-11.csv,"{""file"": ""08/onemin-Ground-2017-08-11.csv"", ""size"": 859491, ""mtime_ns"": 1502380800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-12.csv,"{""file"": ""08/onemin-Ground-2017-08-12.csv"", ""size"": 861265, ""mtime_ns"": 1502467200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-13.csv,"{""file"": ""08/onemin-Ground-2017-08-13.csv"", ""size"": 861488, ""mtime_ns"": 1502553600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-14.csv,"{""file"": ""08/onemin-Ground-2017-08-14.csv"", ""size"": 860864, ""mtime_ns"": 1502640000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-15.csv,"{""file"": ""08/onemin-Ground-2017-08-15.csv"", ""size"": 861301, ""mtime_ns"": 1502726400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-16.csv,"{""file"": ""08/onemin-Ground-2017-08-16.csv"", ""size"": 861453, ""mtime_ns"": 1502812800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-17.csv,"{""file"": ""08/onemin-Ground-2017-08-17.csv"", ""size"": 862262, ""mtime_ns"": 1502899200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-18.csv,"{""file"": ""08/onemin-Ground-2017-08-18.csv"", ""size"": 862915, ""mtime_ns"": 1502985600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-19.csv,"{""file"": ""08/onemin-Ground-2017-08-19.csv"", ""size"": 863469, ""mtime_ns"": 1503072000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-20.csv,"{""file"": ""08/onemin-Ground-2017-08-20.csv"", ""size"": 860985, ""mtime_ns"": 1503158400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-21.csv,"{""file"": ""08/onemin-Ground-2017-08-21.csv"", ""size"": 862923, ""mtime_ns"": 1503244800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-22.csv,"{""file"": ""08/onemin-Ground-2017-08-22.csv"", ""size"": 860426, ""mtime_ns"": 1503331200000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-23.csv,"{""file"": ""08/onemin-Ground-2017-08-23.csv"", ""size"": 861925, ""mtime_ns"": 1503417600000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-24.csv,"{""file"": ""08/onemin-Ground-2017-08-24.csv"", ""size"": 862825, ""mtime_ns"": 1503504000000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-25.csv,"{""file"": ""08/onemin-Ground-2017-08-25.csv"", ""size"": 863428, ""mtime_ns"": 1503590400000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
NIST_GROUND,file,08/onemin-Ground-2017-08-26.csv,"{""file"": ""08/onemin-Ground-2017-08-26.csv"", ""size"": 860436, ""mtime_ns"": 1503676800000000000, ""rows"": 1440, ""header"": ""NIST_HEADER""}"
