site,model,seed,horizon,scope,analysis,forecast_origin_count,valid_target_count,RMSE,MAE,bias,R2,nRMSE,last_value_skill,daily_skill,parameter_count,best_epoch,best_validation_mse,training_seconds
YULARA_COMBINED,DAILY_PERSISTENCE,43,48,full,supplementary_daily_matched,26376,1266048,16.153639903122087,7.039234949585521,-0.16130718371020622,0.7783590882879584,0.1469141168077249,0.3866252631745366,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,43,48,daylight,primary,18063,658095,20.395571837565132,13.05339833453626,-2.9687461625967626,0.5958915848249355,0.1854936374262782,0.40609718235746173,,96562.0,13.0,0.029117784290093013,2175.7713815999996
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,43,48,daylight,primary,18063,658095,34.34159803875681,26.25417953896333,-3.6811876862634167,-0.1456900012774438,0.3123299501466993,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,43,48,daylight,supplementary_daily_matched,18063,658095,20.395571837565132,13.05339833453626,-2.9687461625967626,0.5958915848249355,0.1854936374262782,0.40609718235746173,0.08560257756259337,96562.0,13.0,0.029117784290093013,2175.7713815999996
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,43,48,daylight,supplementary_daily_matched,18063,658095,34.34159803875681,26.25417953896333,-3.6811876862634167,-0.1456900012774438,0.3123299501466993,0.0,-0.5396414956693634,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,43,48,daylight,supplementary_daily_matched,18063,658095,22.30493146316942,13.413484452836661,-0.428524423952211,0.516687633051323,0.20285888047653133,0.3504981498532246,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,43,96,full,primary,26328,2527488,17.347940563503954,9.29628009699528,-2.3526512129465558,0.7445977923062357,0.15777604190789832,0.5725913438038326,,96562.0,13.0,0.029117784290093013,2175.7713815999996
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,43,96,full,primary,26328,2527488,40.588650491771475,26.8055996896115,-0.0011937309370504347,-0.3980993050544661,0.3691456399410965,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,43,96,full,supplementary_daily_matched,26328,2527488,17.347940563503954,9.29628009699528,-2.3526512129465558,0.7445977923062357,0.15777604190789832,0.5725913438038326,-0.07505232063938228,96562.0,13.0,0.029117784290093013,2175.7713815999996
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,43,96,full,supplementary_daily_matched,26328,2527488,40.588650491771475,26.8055996896115,-0.0011937309370504347,-0.3980993050544661,0.3691456399410965,0.0,-1.5152797096041186,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,43,96,full,supplementary_daily_matched,26328,2527488,16.13683374329758,7.02656146777064,-0.13756307014082575,0.7790136519435616,0.1467612681530344,0.6024299022563218,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,43,96,daylight,primary,22393,1313250,23.303921238582177,16.24735968929951,-5.539164106554387,0.47276845087966257,0.21194449222935655,0.5110987674895342,,96562.0,13.0,0.029117784290093013,2175.7713815999996
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,43,96,daylight,primary,22393,1313250,47.6659081404204,37.93904545368048,-13.629787479057496,-1.2057644144382307,0.4335118795692942,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,43,96,daylight,supplementary_daily_matched,22393,1313250,23.303921238582177,16.24735968929951,-5.539164106554387,0.47276845087966257,0.21194449222935655,0.5110987674895342,-0.04567721966714844,96562.0,13.0,0.029117784290093013,2175.7713815999996
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,43,96,daylight,supplementary_daily_matched,22393,1313250,47.6659081404204,37.93904545368048,-13.629787479057496,-1.2057644144382307,0.4335118795692942,0.0,-1.1388312201580795,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,43,96,daylight,supplementary_daily_matched,22393,1313250,22.285960524223807,13.394620600926903,-0.3830310859218873,0.517823437624007,0.20268634358967963,0.5324549265153842,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,43,144,full,primary,26280,3784320,17.028252415640193,9.302803764015708,-2.793235346475241,0.7538014722620427,0.15486854228682378,0.6455441258491859,,96562.0,13.0,0.029117784290093013,2175.7713815999996
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,43,144,full,primary,26280,3784320,48.04054230004098,34.626271681243395,-0.05456605954608904,-0.9595714145484999,0.436919102152981,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,43,144,full,supplementary_daily_matched,26280,3784320,17.028252415640193,9.302803764015708,-2.793235346475241,0.7538014722620427,0.15486854228682378,0.6455441258491859,-0.05988704540595302,96562.0,13.0,0.029117784290093013,2175.7713815999996
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,43,144,full,supplementary_daily_matched,26280,3784320,48.04054230004098,34.626271681243395,-0.05456605954608904,-0.9595714145484999,0.436919102152981,0.0,-1.9901805067984042,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,43,144,full,supplementary_daily_matched,26280,3784320,16.06610109015731,6.9872526964001,-0.09429470495482328,0.7808374809379975,0.14611796885158337,0.665572028937242,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,43,144,daylight,primary,26192,1963842,23.091743432823378,16.66414820148885,-6.145313459130669,0.48274485642252807,0.2100147776185195,0.5585028200923703,,96562.0,13.0,0.029117784290093013,2175.7713815999996
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,43,144,daylight,primary,26192,1963842,52.30326372108345,42.540600849038626,-24.266846663890604,-1.6536824380043904,0.47568769898475666,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,43,144,daylight,supplementary_daily_matched,26192,1963842,23.091743432823378,16.66414820148885,-6.145313459130669,0.48274485642252807,0.2100147776185195,0.5585028200923703,-0.04012204940043018,96562.0,13.0,0.029117784290093013,2175.7713815999996
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,43,144,daylight,supplementary_daily_matched,26192,1963842,52.30326372108345,42.540600849038626,-24.266846663890604,-1.6536824380043904,0.47568769898475666,0.0,-1.3558973799516574,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,43,144,daylight,supplementary_daily_matched,26192,1963842,22.200994052702203,13.335378056986318,-0.3002612534398739,0.5218807694237287,0.20191359056331976,0.5755332942301079,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,12,full,primary,26412,316944,12.578864957872142,6.162194400343683,-1.2357615173420875,0.8655066863784688,0.11440225526955393,-0.010467093593471866,,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,12,full,primary,26412,316944,12.448564666404499,6.029988013693925,1.5348841962646372e-06,0.8682785982621122,0.11321720023826912,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,12,full,supplementary_daily_matched,26412,316944,12.578864957872142,6.162194400343683,-1.2357615173420875,0.8655066863784688,0.11440225526955393,-0.010467093593471866,0.2209995176179702,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,12,full,supplementary_daily_matched,26412,316944,12.448564666404499,6.029988013693925,1.5348841962646372e-06,0.8682785982621122,0.11321720023826912,0.0,0.22906892533065015,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,44,12,full,supplementary_daily_matched,26412,316944,16.14744180826237,7.035908133713012,-0.16712150331596512,0.7783716870540149,0.14685774637742766,-0.2971328214119495,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,12,daylight,primary,14784,164664,17.35336954738428,10.764287513531112,-2.9426547731092185,0.7075233856293068,0.1578254174280117,-0.008215235610314009,,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,12,daylight,primary,14784,164664,17.21196916537328,11.379806165319053,-0.20396409883986324,0.7122703384551583,0.1565394092983266,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,12,daylight,supplementary_daily_matched,14784,164664,17.35336954738428,10.764287513531112,-2.9426547731092185,0.7075233856293068,0.1578254174280117,-0.008215235610314009,0.2218963937679076,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,12,daylight,supplementary_daily_matched,14784,164664,17.21196916537328,11.379806165319053,-0.20396409883986324,0.7122703384551583,0.1565394092983266,0.0,0.2282366118370801,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,44,12,daylight,supplementary_daily_matched,14784,164664,22.302132271840573,13.413912702573825,-0.43993728576686003,0.5169230778808085,0.20283342239251312,-0.2957339196672273,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,48,full,primary,26376,1266048,15.931737791769043,8.353496586144567,-2.3756073296017846,0.7844066140022954,0.14489596158681392,0.39505117522708155,,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,48,full,primary,26376,1266048,26.335678555536315,15.580635870428802,0.007904562341345739,0.4108876074392743,0.23951771728989468,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,48,full,supplementary_daily_matched,26376,1266048,15.931737791769043,8.353496586144567,-2.3756073296017846,0.7844066140022954,0.14489596158681392,0.39505117522708155,0.01373697276179564,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,48,full,supplementary_daily_matched,26376,1266048,26.335678555536315,15.580635870428802,0.007904562341345739,0.4108876074392743,0.23951771728989468,0.0,-0.630324726407099,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,44,48,full,supplementary_daily_matched,26376,1266048,16.153639903122087,7.039234949585521,-0.16130718371020622,0.7783590882879584,0.1469141168077249,0.3866252631745366,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,48,daylight,primary,18063,658095,21.75535035155955,14.420427291835795,-5.706501677541803,0.5402113091299161,0.19786055043385364,0.3665015143731176,,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,48,daylight,primary,18063,658095,34.34159803875681,26.25417953896333,-3.6811876862634167,-0.1456900012774438,0.3123299501466993,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,48,daylight,supplementary_daily_matched,18063,658095,21.75535035155955,14.420427291835795,-5.706501677541803,0.5402113091299161,0.19786055043385364,0.3665015143731176,0.024639444085150286,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,48,daylight,supplementary_daily_matched,18063,658095,34.34159803875681,26.25417953896333,-3.6811876862634167,-0.1456900012774438,0.3123299501466993,0.0,-0.5396414956693634,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,44,48,daylight,supplementary_daily_matched,18063,658095,22.30493146316942,13.413484452836661,-0.428524423952211,0.516687633051323,0.20285888047653133,0.3504981498532246,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,96,full,primary,26328,2527488,18.043994622988205,9.854876312924484,-3.5666643621445164,0.7236915453329672,0.16410651404995688,0.5554423612421837,,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,96,full,primary,26328,2527488,40.588650491771475,26.8055996896115,-0.0011937309370504347,-0.3980993050544661,0.3691456399410965,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,96,full,supplementary_daily_matched,26328,2527488,18.043994622988205,9.854876312924484,-3.5666643621445164,0.7236915453329672,0.16410651404995688,0.5554423612421837,-0.11818680851705277,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,96,full,supplementary_daily_matched,26328,2527488,40.588650491771475,26.8055996896115,-0.0011937309370504347,-0.3980993050544661,0.3691456399410965,0.0,-1.5152797096041186,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,44,96,full,supplementary_daily_matched,26328,2527488,16.13683374329758,7.02656146777064,-0.13756307014082575,0.7790136519435616,0.1467612681530344,0.6024299022563218,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,96,daylight,primary,22393,1313250,24.685815988961938,17.62011754558464,-7.6201726267973715,0.408386116176505,0.22451254797350095,0.4821075071885913,,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,96,daylight,primary,22393,1313250,47.6659081404204,37.93904545368048,-13.629787479057496,-1.2057644144382307,0.4335118795692942,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,96,daylight,supplementary_daily_matched,22393,1313250,24.685815988961938,17.62011754558464,-7.6201726267973715,0.408386116176505,0.22451254797350095,0.4821075071885913,-0.10768463231053471,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,96,daylight,supplementary_daily_matched,22393,1313250,47.6659081404204,37.93904545368048,-13.629787479057496,-1.2057644144382307,0.4335118795692942,0.0,-1.1388312201580795,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,44,96,daylight,supplementary_daily_matched,22393,1313250,22.285960524223807,13.394620600926903,-0.3830310859218873,0.517823437624007,0.20268634358967963,0.5324549265153842,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,144,full,primary,26280,3784320,18.140348576470494,9.917954395928652,-3.7111634436641037,0.7205934717604039,0.16498283394204805,0.6223950082999996,,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,144,full,primary,26280,3784320,48.04054230004098,34.626271681243395,-0.05456605954608904,-0.9595714145484999,0.436919102152981,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,144,full,supplementary_daily_matched,26280,3784320,18.140348576470494,9.917954395928652,-3.7111634436641037,0.7205934717604039,0.16498283394204805,0.6223950082999996,-0.1291070854511145,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,144,full,supplementary_daily_matched,26280,3784320,48.04054230004098,34.626271681243395,-0.05456605954608904,-0.9595714145484999,0.436919102152981,0.0,-1.9901805067984042,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,44,144,full,supplementary_daily_matched,26280,3784320,16.06610109015731,6.9872526964001,-0.09429470495482328,0.7808374809379975,0.14611796885158337,0.665572028937242,0.0,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,144,daylight,primary,26192,1963842,24.920205588027844,18.029286044351785,-7.676015137516074,0.3975866152360248,0.22664427439195536,0.5235439661869034,,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,144,daylight,primary,26192,1963842,52.30326372108345,42.540600849038626,-24.266846663890604,-1.6536824380043904,0.47568769898475666,0.0,,,,,
YULARA_COMBINED,DISCRETE_RECURRENT_TRAJECTORY,44,144,daylight,supplementary_daily_matched,26192,1963842,24.920205588027844,18.029286044351785,-7.676015137516074,0.3975866152360248,0.22664427439195536,0.5235439661869034,-0.12248152172243265,96562.0,6.0,0.04226395890118546,1152.8556353000022
YULARA_COMBINED,LAST_VALUE_PERSISTENCE,44,144,daylight,supplementary_daily_matched,26192,1963842,52.30326372108345,42.540600849038626,-24.266846663890604,-1.6536824380043904,0.47568769898475666,0.0,-1.3558973799516574,,,,
YULARA_COMBINED,DAILY_PERSISTENCE,44,144,daylight,supplementary_daily_matched,26192,1963842,22.200994052702203,13.335378056986318,-0.3002612534398739,0.5218807694237287,0.20191359056331976,0.5755332942301079,0.0,,,,
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,12,full,primary,26412,316944,10.321290519911052,6.201049404378541,-1.9961463574148908,0.9094505556765328,0.09387006830303339,0.17088509426588083,,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,12,full,supplementary_daily_matched,26412,316944,10.321290519911052,6.201049404378541,-1.9961463574148908,0.9094505556765328,0.09387006830303339,0.17088509426588083,0.3608095546980189,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,12,daylight,primary,14784,164664,13.998392756703852,9.814887798303422,-3.043987559626788,0.8096820000708639,0.12731257604555857,0.1867059124841125,,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,12,daylight,supplementary_daily_matched,14784,164664,13.998392756703852,9.814887798303422,-3.043987559626788,0.8096820000708639,0.12731257604555857,0.1867059124841125,0.3723293994458684,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,48,full,primary,26376,1266048,13.295287049449225,8.430124901825911,-0.9029380336115967,0.8498571795529775,0.12091797058058099,0.49516064219069555,,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,48,full,supplementary_daily_matched,26376,1266048,13.295287049449225,8.430124901825911,-0.9029380336115967,0.8498571795529775,0.12091797058058099,0.49516064219069555,0.17694791210001004,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,48,daylight,primary,18063,658095,17.38552478755403,12.834655833178521,-3.7606566386437357,0.7063691172129665,0.15811786289161067,0.4937473565460381,,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,48,daylight,supplementary_daily_matched,18063,658095,17.38552478755403,12.834655833178521,-3.7606566386437357,0.7063691172129665,0.15811786289161067,0.4937473565460381,0.2205524228459731,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,96,full,primary,26328,2527488,15.665674351510033,10.084184010479749,-1.270434327186812,0.7917298715724839,0.14247616793195333,0.6140380583807306,,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,96,full,supplementary_daily_matched,26328,2527488,15.665674351510033,10.084184010479749,-1.270434327186812,0.7917298715724839,0.14247616793195333,0.6140380583807306,0.0291977595656423,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,96,daylight,primary,22393,1313250,20.753304635460555,16.041455257520024,-4.522694281722231,0.5818636684270877,0.18874714551307198,0.5646090582325047,,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,96,daylight,supplementary_daily_matched,22393,1313250,20.753304635460555,16.041455257520024,-4.522694281722231,0.5818636684270877,0.18874714551307198,0.5646090582325047,0.06877226077365284,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,144,full,primary,26280,3784320,15.983046939187156,10.307949444637766,-2.6090531718179846,0.7830975573624073,0.14536260799730077,0.6673008635214028,,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,144,full,supplementary_daily_matched,26280,3784320,15.983046939187156,10.307949444637766,-2.6090531718179846,0.7830975573624073,0.14536260799730077,0.6673008635214028,0.0051695274730367835,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,144,daylight,primary,26192,1963842,21.429443586071887,16.81572448375644,-6.162944689628072,0.5545354378607972,0.19489649373205556,0.5902847726606844,,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,42,144,daylight,supplementary_daily_matched,26192,1963842,21.429443586071887,16.81572448375644,-6.162944689628072,0.5545354378607972,0.19489649373205556,0.5902847726606844,0.03475296938500849,102800.0,20.0,0.01597182099684339,198.3853151000003
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,12,full,primary,26412,316944,10.257227497831298,5.808726501994764,1.046700769161482,0.910571126477573,0.09328742795910311,0.17603131182561638,,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,12,full,supplementary_daily_matched,26412,316944,10.257227497831298,5.808726501994764,1.046700769161482,0.910571126477573,0.09328742795910311,0.17603131182561638,0.36477693373182807,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,12,daylight,primary,14784,164664,13.921058246281618,9.181164542095118,0.5121409429621058,0.8117790256639134,0.12660923417551698,0.19119897830820287,,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,12,daylight,supplementary_daily_matched,14784,164664,13.921058246281618,9.181164542095118,0.5121409429621058,0.8117790256639134,0.12660923417551698,0.19119897830820287,0.3757969831495074,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,48,full,primary,26376,1266048,13.279040050521715,8.191249821204295,-0.6990264425771177,0.8502239079679386,0.12077020738216092,0.4957775618912169,,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,48,full,supplementary_daily_matched,26376,1266048,13.279040050521715,8.191249821204295,-0.6990264425771177,0.8502239079679386,0.12077020738216092,0.4957775618912169,0.17795369154197782,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,48,daylight,primary,18063,658095,17.745012933170617,12.89010599856695,-3.2074149620224035,0.6941005034927569,0.1613873355140566,0.4832793478875336,,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,48,daylight,supplementary_daily_matched,18063,658095,17.745012933170617,12.89010599856695,-3.2074149620224035,0.6941005034927569,0.1613873355140566,0.4832793478875336,0.20443544233831334,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,96,full,primary,26328,2527488,15.668104501368607,9.953780508748988,-1.8626316065835007,0.791665250430935,0.14249826965777637,0.6139781857358131,,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,96,full,supplementary_daily_matched,26328,2527488,15.668104501368607,9.953780508748988,-1.8626316065835007,0.791665250430935,0.14249826965777637,0.6139781857358131,0.029047163116721064,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,96,daylight,primary,22393,1313250,21.01786823537185,16.10384167667349,-5.190092409404492,0.5711348932739891,0.19115329842062367,0.5590586845958185,,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,96,daylight,supplementary_daily_matched,22393,1313250,21.01786823537185,16.10384167667349,-5.190092409404492,0.5711348932739891,0.19115329842062367,0.5590586845958185,0.05690094835596604,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,144,full,primary,26280,3784320,15.735330138879744,10.140468148735666,-2.593990104748806,0.7897688764380959,0.14310967335508648,0.6724572749282574,,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,144,full,supplementary_daily_matched,26280,3784320,15.735330138879744,10.140468148735666,-2.593990104748806,0.7897688764380959,0.14310967335508648,0.6724572749282574,0.020588128346846313,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,144,daylight,primary,26192,1963842,21.19001205242238,16.54753251603424,-5.8884941246682,0.5644341938026887,0.1927189119292547,0.5948625277875215,,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,43,144,daylight,supplementary_daily_matched,26192,1963842,21.19001205242238,16.54753251603424,-5.8884941246682,0.5644341938026887,0.1927189119292547,0.5948625277875215,0.045537690694384625,102800.0,11.0,0.01684550957656478,128.17826680000144
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,44,12,full,primary,26412,316944,10.289764996921038,5.6551715343423465,0.07964290624119529,0.9100028623838752,0.09358334999095287,0.17341755674929415,,102800.0,10.0,0.017832006292799456,120.14198329999999
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,44,12,full,supplementary_daily_matched,26412,316944,10.289764996921038,5.6551715343423465,0.07964290624119529,0.9100028623838752,0.09358334999095287,0.17341755674929415,0.3627619087219165,102800.0,10.0,0.017832006292799456,120.14198329999999
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,44,12,daylight,primary,14784,164664,14.045163917036875,9.367792284267635,-0.22793552529747863,0.8084081017846092,0.1277379503731781,0.18398854993926694,,102800.0,10.0,0.017832006292799456,120.14198329999999
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,44,12,daylight,supplementary_daily_matched,14784,164664,14.045163917036875,9.367792284267635,-0.22793552529747863,0.8084081017846092,0.1277379503731781,0.18398854993926694,0.3702322385213913,102800.0,10.0,0.017832006292799456,120.14198329999999
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,44,48,full,primary,26376,1266048,13.528598001897073,8.457989782449266,-0.4006053462422143,0.8445414125234234,0.12303988692426647,0.486301521589119,,102800.0,10.0,0.017832006292799456,120.14198329999999
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,44,48,full,supplementary_daily_matched,26376,1266048,13.528598001897073,8.457989782449266,-0.4006053462422143,0.8445414125234234,0.12303988692426647,0.486301521589119,0.16250466872903735,102800.0,10.0,0.017832006292799456,120.14198329999999
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,44,48,daylight,primary,18063,658095,17.845637553384773,12.885047359847052,-2.8892421001632536,0.6906214083817039,0.16230249626398877,0.48034923904109617,,102800.0,10.0,0.017832006292799456,120.14198329999999
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,44,48,daylight,supplementary_daily_matched,18063,658095,17.845637553384773,12.885047359847052,-2.8892421001632536,0.6906214083817039,0.16230249626398877,0.48034923904109617,0.1999241251715106,102800.0,10.0,0.017832006292799456,120.14198329999999
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,44,96,full,primary,26328,2527488,15.763234512318848,10.046271906477998,-1.6230803041314086,0.7891277318820671,0.14336345803788644,0.611634426832828,,102800.0,10.0,0.017832006292799456,120.14198329999999
YULARA_COMBINED,INVERTED_VARIATE_TRAJECTORY,44,96,full,supplementary_daily_matched,26328,2527488,15.763234512318848,10.046271906477998,-1.6230803041314086,0.7891277318820671,0.14336345803788644,0.611634426832828,0.023151953903838507,102800.0,10.0,0.017832006292799456,120.14198329999999
