site,period,support,scope,horizon,block_hours,method,reference,rmse,reference_rmse,effect_kW,ci_low_kW,ci_high_kW,skill,skill_ci_low,skill_ci_high,blocks,nonempty_blocks,points,replicates,valid_replicates,zero_support_replicates,valid_skill_replicates
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,full,144,72,Inverted mean,Daily,13.859058136293273,9.559703285319639,4.299354850973635,2.9214285862413294,5.683746785683974,-0.44973726931210717,-0.7396448195158757,-0.25612689401228284,31,31,3772226,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,full,144,72,Original B,Daily,8.018807567937436,9.559703285319639,-1.5408957173822024,-1.9280469373174969,-1.1168138100571514,0.16118656315918078,0.13756556913489645,0.1853965637442968,31,31,3772226,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,full,144,72,Expanded B,Daily,10.835058710855103,9.559703285319639,1.275355425535464,0.35503205572558183,2.348910801457077,-0.13340951988478178,-0.3104583711807945,-0.030922143031023093,31,31,3772226,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,full,144,72,Expanded B,Inverted mean,10.835058710855103,13.859058136293273,-3.0239994254381704,-3.7375978888642893,-2.2712013397609208,0.2177905929634515,0.16743800899102534,0.26357469783163223,31,31,3772226,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,24,Inverted mean,Daily,2.088272413609443,0.6729227846307665,1.4153496289786762,1.097992519965505,1.9306817897207071,-2.1032868277082937,-24.05623337859722,-0.9543577245277346,91,91,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,24,Original B,Daily,1.8955361338446064,0.6729227846307665,1.22261334921384,0.8812926665563205,1.817820448795256,-1.8168701924466553,-21.46238377208141,-0.7648709447961346,91,91,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,24,Expanded B,Daily,5.209563199737714,0.6729227846307665,4.536640415106947,4.075650650635593,5.1524223384125944,-6.741695360480634,-63.823608538933705,-3.540629267229364,91,91,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,24,Expanded B,Inverted mean,5.209563199737714,2.088272413609443,3.1212907861282706,2.904779776888394,3.3284103742683757,-1.5027295926900213,-1.718765945881227,-1.28130057282363,91,91,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,48,Inverted mean,Daily,2.088272413609443,0.6729227846307665,1.4153496289786762,1.0883270440011588,1.9440409263542793,-2.1032868277082937,-23.736443270736366,-0.9371172369458692,46,46,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,48,Original B,Daily,1.8955361338446066,0.6729227846307665,1.22261334921384,0.8738757166511704,1.8431037058287694,-1.8168701924466557,-21.61390064665838,-0.753434812792605,46,46,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,48,Expanded B,Daily,5.209563199737714,0.6729227846307665,4.536640415106947,4.043806141162429,5.167999919618795,-6.741695360480634,-63.85995619497094,-3.485388643154308,46,46,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,48,Expanded B,Inverted mean,5.209563199737714,2.088272413609443,3.1212907861282706,2.8827558638861164,3.3454150857686904,-1.5027295926900213,-1.7417008129524372,-1.262360151540335,46,46,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,72,Inverted mean,Daily,2.088272413609442,0.6729227846307666,1.415349628978676,1.0689914704033132,1.9440747786348302,-2.1032868277082932,-24.553143695186915,-0.9209648473123779,31,31,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,72,Original B,Daily,1.8955361338446068,0.6729227846307666,1.2226133492138402,0.9195257918506242,1.8058156884439813,-1.8168701924466557,-21.744849106690772,-0.7742093733805389,31,31,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,72,Expanded B,Daily,5.209563199737714,0.6729227846307666,4.536640415106947,4.010912195369674,5.212740020515437,-6.741695360480633,-66.07623932761668,-3.4065745958022,31,31,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,12,72,Expanded B,Inverted mean,5.209563199737714,2.088272413609442,3.1212907861282715,2.870716973662701,3.3699165774815185,-1.5027295926900217,-1.732624538391361,-1.263856419437067,31,31,177144,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,24,Inverted mean,Daily,6.928035947182032,0.6729554613031722,6.255080485878859,5.76031495341302,6.957921130330169,-9.294939777687446,-85.83526759090712,-5.026432668335899,91,91,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,24,Original B,Daily,2.306414140862328,0.6729554613031722,1.6334586795591561,1.268191887920588,2.2236665463964767,-2.427290918177524,-26.8460057392988,-1.09126070437957,91,91,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,24,Expanded B,Daily,5.859712479089934,0.6729554613031722,5.1867570177867615,4.653691932540555,5.852028871720439,-7.70742986132047,-71.5240458972224,-4.054647614694248,91,91,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,24,Expanded B,Inverted mean,5.859712479089934,6.928035947182032,-1.0683234680920979,-1.3507122392114497,-0.7838692075548106,0.147661422789123,0.10886311974789734,0.18484623055411634,91,91,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,48,Inverted mean,Daily,6.928035947182032,0.6729554613031721,6.255080485878859,5.707098135081394,6.994846572192192,-9.294939777687448,-85.55447103592253,-4.93583013411197,46,46,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,48,Original B,Daily,2.306414140862328,0.6729554613031721,1.6334586795591561,1.2394928281350635,2.2385098425861605,-2.4272909181775244,-26.58617794799119,-1.0659002567112303,46,46,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,48,Expanded B,Daily,5.859712479089933,0.6729554613031721,5.186757017786761,4.62742052108869,5.894825911002003,-7.70742986132047,-71.70483102246814,-3.98578483093813,46,46,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,48,Expanded B,Inverted mean,5.859712479089933,6.928035947182032,-1.0683234680920988,-1.3846133583413727,-0.757234247093435,0.14766142278912317,0.10563656753325697,0.1878400503924855,46,46,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,72,Inverted mean,Daily,6.928035947182032,0.6729554613031721,6.255080485878859,5.6798281995800775,7.06416041756273,-9.294939777687448,-89.18947138045067,-4.820367556201452,31,31,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,72,Original B,Daily,2.306414140862328,0.6729554613031721,1.6334586795591561,1.2568541598689449,2.2247530689720274,-2.4272909181775244,-27.39398346790189,-1.0532692970133788,31,31,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,72,Expanded B,Daily,5.859712479089934,0.6729554613031721,5.186757017786762,4.597791418761077,5.941508034202771,-7.707429861320472,-74.81801252268457,-3.872676869785878,31,31,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,48,72,Expanded B,Inverted mean,5.859712479089934,6.928035947182032,-1.0683234680920979,-1.423469336575834,-0.7050370448244274,0.147661422789123,0.09755098840836114,0.19442131608048366,31,31,708506,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,24,Inverted mean,Daily,10.188246677743685,0.6729667481444771,9.51527992959921,8.8814374672471,10.338491945246638,-14.139301764663719,-124.81542583341572,-7.770542375985878,91,91,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,24,Original B,Daily,2.216811610953082,0.6729667481444771,1.543844862808605,1.1829082220528238,2.1251837757626064,-2.294087883339463,-24.815810553379695,-1.0148381525315568,91,91,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,24,Expanded B,Daily,6.387497744238902,0.6729667481444771,5.7145309960944255,5.203147746209999,6.3629077612885805,-8.491550305941105,-76.88229896289931,-4.534826951732384,91,91,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,24,Expanded B,Inverted mean,6.387497744238902,10.188246677743685,-3.800748933504783,-4.169373432937721,-3.4051249983549416,0.37068567861868,0.34487256229905777,0.3945472596137637,91,91,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,48,Inverted mean,Daily,10.188246677743685,0.6729667481444771,9.51527992959921,8.789012921948991,10.431636715961202,-14.139301764663719,-122.17719979337235,-7.571687616305557,46,46,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,48,Original B,Daily,2.2168116109530818,0.6729667481444771,1.5438448628086046,1.1635412573757973,2.140000536750119,-2.2940878833394627,-24.51708050333282,-0.9885444734569738,46,46,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,48,Expanded B,Daily,6.387497744238903,0.6729667481444771,5.714530996094426,5.17522685848592,6.3921009486140585,-8.491550305941107,-76.59264971324265,-4.46758715369715,46,46,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,48,Expanded B,Inverted mean,6.387497744238903,10.188246677743685,-3.800748933504782,-4.269610384136764,-3.358515685913309,0.37068567861867985,0.3408106019753299,0.40026348399376216,46,46,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,72,Inverted mean,Daily,10.188246677743685,0.672966748144477,9.51527992959921,8.718683614446073,10.502827323470635,-14.139301764663719,-131.21789236536878,-7.4460651820049,31,31,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,72,Original B,Daily,2.216811610953082,0.672966748144477,1.5438448628086052,1.1685950238283411,2.1351714750617212,-2.2940878833394636,-26.170172025858516,-0.9648444845680879,31,31,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,72,Expanded B,Daily,6.387497744238902,0.672966748144477,5.7145309960944255,5.1643171944683415,6.434136094641864,-8.491550305941107,-81.71708957508888,-4.350905951739434,31,31,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,96,72,Expanded B,Inverted mean,6.387497744238902,10.188246677743685,-3.800748933504783,-4.3375092702425615,-3.2998509419453947,0.37068567861868,0.3365469404394949,0.4050824067488662,31,31,1416955,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,144,24,Inverted mean,Daily,9.085076150277567,0.6729136913368488,8.412162458940719,7.795277708662136,9.192550961388527,-12.501101652767142,-97.67574496945737,-6.815499597993626,91,91,2125723,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,144,24,Original B,Daily,2.1887941702670344,0.6729136913368488,1.5158804789301856,1.1677078784251222,2.0710250179194096,-2.2527116009761237,-21.565067428654217,-1.0105554051182706,91,91,2125723,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,144,24,Expanded B,Daily,6.695042591598208,0.6729136913368488,6.022128900261359,5.46637812444388,6.713477298369354,-8.949333291610479,-70.92223868022462,-4.762854625106653,91,91,2125723,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,144,24,Expanded B,Inverted mean,6.695042591598208,9.085076150277567,-2.3900335586793595,-2.688792005321294,-2.082476084116379,0.26151489515792764,0.23501316035190467,0.28722033333061303,91,91,2125723,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,144,48,Inverted mean,Daily,9.085076150277567,0.6729136913368488,8.412162458940719,7.712291865681368,9.275194281188,-12.501101652767142,-94.17928604964567,-6.679823712249209,46,46,2125723,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,144,48,Original B,Daily,2.188794170267035,0.6729136913368488,1.515880478930186,1.1524193853761167,2.092596161316069,-2.252711600976124,-20.92207439825103,-0.9811458661502449,46,46,2125723,2000,2000,0,2000
YULARA_COMBINED,2018_Apr_Jun_origins,fixed_period,low-power,144,48,Expanded B,Daily,6.695042591598208,0.6729136913368488,6.022128900261359,5.423422110013478,6.775891781822678,-8.949333291610479,-69.02464218799649,-4.681990449056265,46,46,2125723,2000,2000,0,2000
