site,scope,horizon,support,block_hours,method,reference,rmse,reference_rmse,effect_kW,ci_low_kW,ci_high_kW,skill,skill_ci_low,skill_ci_high,blocks,nonempty_blocks,points,replicates,valid_replicates,zero_support_replicates,valid_skill_replicates
Sanyo,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Original B,0.29890623940611016,0.29890623940611016,0.0,0.0,0.0,0.0,0.0,0.0,24,24,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Expanded A,0.2989062394061102,1.2497705414774407,-0.9508643020713305,-1.037262035162599,-0.869295197699032,0.7608311050020812,0.7218575060131468,0.7933254699414198,12,12,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Daily,0.2989062394061102,0.17941654249698694,0.11948969690912328,0.0495660961709126,0.21427601147007835,-0.6659904111747663,-3.073388783817826,-0.16114199334296025,12,12,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted42,0.2989062394061102,1.0700470615121427,-0.7711408221060325,-0.87364616839876,-0.6626401680941507,0.7206606604912225,0.6739165616614355,0.7555488232299282,12,12,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted43,0.2989062394061102,1.0263402883927963,-0.7274340489866862,-0.8222310789075179,-0.6244029798644508,0.7087649751388165,0.6682128853749777,0.7426795456104829,12,12,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted44,0.2989062394061102,1.0753456872646974,-0.7764394478585872,-0.8843227410796436,-0.6514860252299257,0.7220370686877231,0.6807676796580416,0.7527007689391072,12,12,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted mean,0.2989062394061102,1.057244345723212,-0.758338106317102,-0.8593079787933333,-0.645693249939741,0.7171542347725873,0.6744930473142515,0.7501739963770473,12,12,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,48,Expanded A,Original A,1.2497705414774407,1.2497705414774407,0.0,0.0,0.0,0.0,0.0,0.0,12,12,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Original B,0.2989062394061102,0.2989062394061102,0.0,0.0,0.0,0.0,0.0,0.0,12,12,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Expanded A,0.2989062394061101,1.2497705414774407,-0.9508643020713305,-1.003079003354116,-0.8923882731269448,0.7608311050020813,0.7191309251545878,0.7945869427359631,8,8,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Daily,0.2989062394061101,0.17941654249698694,0.11948969690912317,0.06618361977467699,0.20038544875482717,-0.6659904111747659,-2.842653313937627,-0.2163835453815918,8,8,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted42,0.2989062394061101,1.0700470615121427,-0.7711408221060325,-0.8323034524150383,-0.7025583585517676,0.7206606604912225,0.6779941414481885,0.756269933691684,8,8,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted43,0.2989062394061101,1.0263402883927963,-0.7274340489866862,-0.7966457822197488,-0.6626482941578997,0.7087649751388168,0.6731220267146787,0.7432244065917069,8,8,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted44,0.2989062394061101,1.0753456872646974,-0.7764394478585872,-0.8627122899360635,-0.6933300383816625,0.7220370686877233,0.6890021545718933,0.7539766504286498,8,8,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted mean,0.2989062394061101,1.057244345723212,-0.758338106317102,-0.8292038673772582,-0.6877146777524648,0.7171542347725876,0.6798741583272255,0.7510517503962095,8,8,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,72,Expanded A,Original A,1.2497705414774407,1.2497705414774407,0.0,0.0,0.0,0.0,0.0,0.0,8,8,259345,2000,2000,0,2000
Sanyo,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Original B,0.2989062394061101,0.2989062394061101,0.0,0.0,0.0,0.0,0.0,0.0,8,8,259345,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Expanded A,0.10449231713925285,0.5278402561661435,-0.42334793902689066,-0.471006029132829,-0.3723826325448617,0.8020379917624874,0.7829696728086318,0.8182945288073098,24,24,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Daily,0.10449231713925285,0.002758481923032559,0.10173383521622029,0.09435155639108465,0.10772356826354261,-36.88037045549256,-59.01987385285188,-26.58386222479334,24,24,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted42,0.10449231713925285,0.44682819940040186,-0.342335882261149,-0.4035679984360867,-0.2910091400373644,0.766146547421423,0.7348696828731822,0.7958811532678792,24,24,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted43,0.10449231713925285,0.4724292998164477,-0.3679369826771949,-0.42951130298662604,-0.3192219216202637,0.7788191435631722,0.7522378611019108,0.8049165078441126,24,24,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted44,0.10449231713925285,0.4405745633889448,-0.33608224624969196,-0.3977488607169413,-0.2819928251937879,0.7628271674708426,0.7291563105698167,0.7935165049831401,24,24,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted mean,0.10449231713925285,0.4532773542019315,-0.3487850370626786,-0.4088869556683107,-0.29746395593197167,0.7692642861518126,0.7388233855643905,0.7979838741644361,24,24,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,24,Expanded A,Original A,0.5278402561661435,0.5278402561661435,0.0,0.0,0.0,0.0,0.0,0.0,24,24,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Original B,0.10449231713925285,0.10449231713925285,0.0,0.0,0.0,0.0,0.0,0.0,24,24,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Expanded A,0.10449231713925285,0.5278402561661435,-0.42334793902689066,-0.4738181488519887,-0.3635488814996482,0.8020379917624874,0.78119869047829,0.8183732096666658,12,12,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Daily,0.10449231713925285,0.0027584819230325607,0.10173383521622029,0.09364507252968793,0.10838271906447912,-36.88037045549254,-67.82350955239646,-24.162536706282133,12,12,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted42,0.10449231713925285,0.44682819940040186,-0.342335882261149,-0.41330055650489533,-0.27803581778091685,0.766146547421423,0.72926002429938,0.7997564144800924,12,12,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted43,0.10449231713925285,0.4724292998164477,-0.3679369826771949,-0.4398193630548135,-0.3050362907970967,0.7788191435631722,0.7463427135673761,0.8094585186334555,12,12,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted44,0.10449231713925285,0.4405745633889448,-0.33608224624969196,-0.4099682542011043,-0.2654048274104722,0.7628271674708426,0.7199403504768994,0.7980947867999016,12,12,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted mean,0.10449231713925285,0.4532773542019315,-0.3487850370626786,-0.42039848314797035,-0.28350872526247134,0.7692642861518126,0.7318885056135519,0.8021467973029602,12,12,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,48,Expanded A,Original A,0.5278402561661435,0.5278402561661435,0.0,0.0,0.0,0.0,0.0,0.0,12,12,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Original B,0.10449231713925285,0.10449231713925285,0.0,0.0,0.0,0.0,0.0,0.0,12,12,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Expanded A,0.10449231713925285,0.5278402561661437,-0.4233479390268909,-0.47850233905421874,-0.35809112333415494,0.8020379917624875,0.7779087566652817,0.8205802556227874,8,8,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Daily,0.10449231713925285,0.002758481923032551,0.1017338352162203,0.09401777801914457,0.10899323244875879,-36.88037045549267,-78.96370646164351,-24.085435947918448,8,8,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted42,0.10449231713925285,0.44682819940040186,-0.342335882261149,-0.41291197015915765,-0.29045057043149847,0.766146547421423,0.7355993031903881,0.79852425090349,8,8,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted43,0.10449231713925285,0.47242929981644766,-0.3679369826771948,-0.44988523332962616,-0.313492412473688,0.7788191435631721,0.749938175244095,0.8140335199600888,8,8,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted44,0.10449231713925285,0.4405745633889447,-0.33608224624969185,-0.41613816312251584,-0.27669832292222646,0.7628271674708426,0.72568925930705,0.8003085393456364,8,8,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted mean,0.10449231713925285,0.45327735420193144,-0.3487850370626786,-0.4245503273152421,-0.2938804304676768,0.7692642861518125,0.7377147783584158,0.8047403705317888,8,8,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,72,Expanded A,Original A,0.5278402561661437,0.5278402561661437,0.0,0.0,0.0,0.0,0.0,0.0,8,8,338972,2000,2000,0,2000
Sanyo,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Original B,0.10449231713925285,0.10449231713925285,0.0,0.0,0.0,0.0,0.0,0.0,8,8,338972,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,24,Expanded B,Expanded A,0.24802421699770977,0.844085434509359,-0.5960612175116493,-0.6436630897333538,-0.5574510531693952,0.7061621882601509,0.6625680796761308,0.7622548617284216,24,24,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,24,Expanded B,Daily,0.24802421699770977,0.2030694361600664,0.04495478083764337,0.0012019783986755364,0.13881387490714026,-0.2213764005441392,-2.4369288779950478,-0.004032689593221152,24,24,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted42,0.24802421699770977,0.7859824407641663,-0.5379582237664566,-0.6156443416481626,-0.4723028975524421,0.6844405114743151,0.6322142862788103,0.7493865934450652,24,24,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted43,0.24802421699770977,0.8031924525960606,-0.5551682355983509,-0.6198332950587396,-0.5045265415366291,0.6912020074441045,0.6374285042224649,0.7558664207807549,24,24,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted44,0.24802421699770977,0.8271519687282118,-0.579127751730502,-0.6526332914763328,-0.521898661356291,0.7001467367851888,0.649616693543353,0.761296488537331,24,24,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,24,Expanded B,Inverted mean,0.24802421699770977,0.8054422873628129,-0.5574180703651032,-0.6277462414059592,-0.5017529347976043,0.6919297519012028,0.6399886361554231,0.7549901214915906,24,24,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,24,Expanded A,Original A,0.844085434509359,0.844085434509359,0.0,0.0,0.0,0.0,0.0,0.0,24,24,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,24,Expanded B,Original B,0.24802421699770977,0.24802421699770977,0.0,0.0,0.0,0.0,0.0,0.0,24,24,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,48,Expanded B,Expanded A,0.2480242169977098,0.844085434509359,-0.5960612175116492,-0.6464346578515404,-0.5570215335587851,0.7061621882601509,0.6503125500356737,0.7695634218002507,12,12,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,48,Expanded B,Daily,0.2480242169977098,0.2030694361600665,0.04495478083764329,-0.010056044215520882,0.14957464047956512,-0.22137640054413876,-2.6510612721505695,0.03034423975506788,12,12,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted42,0.2480242169977098,0.7859824407641665,-0.5379582237664566,-0.633871648740536,-0.45540296495175797,0.6844405114743151,0.6145894866814005,0.7547671291034085,12,12,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted43,0.2480242169977098,0.8031924525960604,-0.5551682355983506,-0.6337799199352417,-0.49269715941881154,0.6912020074441044,0.6192702087753132,0.7611670990049502,12,12,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted44,0.2480242169977098,0.8271519687282118,-0.579127751730502,-0.66460509654663,-0.5061325420352033,0.7001467367851888,0.6336411856917277,0.7657077076513549,12,12,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,48,Expanded B,Inverted mean,0.2480242169977098,0.8054422873628129,-0.5574180703651032,-0.6441710474552802,-0.48711427922035705,0.6919297519012026,0.6224371205115538,0.7609031988177208,12,12,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,48,Expanded A,Original A,0.844085434509359,0.844085434509359,0.0,0.0,0.0,0.0,0.0,0.0,12,12,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,48,Expanded B,Original B,0.2480242169977098,0.2480242169977098,0.0,0.0,0.0,0.0,0.0,0.0,12,12,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,72,Expanded B,Expanded A,0.24802421699770977,0.8440854345093591,-0.5960612175116493,-0.6516115044672222,-0.5523925888309951,0.706162188260151,0.6471281649553317,0.7728944694860682,8,8,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,72,Expanded B,Daily,0.24802421699770977,0.20306943616006648,0.04495478083764329,-0.004508857719226372,0.13898329581546764,-0.22137640054413876,-2.384602050326158,0.01289606582456644,8,8,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,72,Expanded B,Inverted42,0.24802421699770977,0.7859824407641666,-0.5379582237664569,-0.594233454945508,-0.4944906887149061,0.6844405114743152,0.6267735556177717,0.7516164224864504,8,8,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,72,Expanded B,Inverted43,0.24802421699770977,0.8031924525960605,-0.5551682355983507,-0.5971449701899658,-0.5209006141335577,0.6912020074441045,0.6256051166901884,0.7604048828794523,8,8,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,72,Expanded B,Inverted44,0.24802421699770977,0.8271519687282116,-0.5791277517305018,-0.6388803614944388,-0.5308073704984552,0.7001467367851888,0.6385660510928116,0.7655329889788508,8,8,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,72,Expanded B,Inverted mean,0.24802421699770977,0.8054422873628129,-0.5574180703651032,-0.6061748067758332,-0.516342126465803,0.691929751901203,0.6308229013927783,0.7590551536303988,8,8,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,72,Expanded A,Original A,0.8440854345093591,0.8440854345093591,0.0,0.0,0.0,0.0,0.0,0.0,8,8,649735,2000,2000,0,2000
Hanwha,full,144,complete_H144_Daily_intersection,72,Expanded B,Original B,0.24802421699770977,0.24802421699770977,0.0,0.0,0.0,0.0,0.0,0.0,8,8,649735,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Expanded A,0.3496953335070539,1.1308417677632703,-0.7811464342562164,-0.8447696444336429,-0.7295953106495986,0.6907654603183538,0.6380736867171639,0.7585896872266301,24,24,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Daily,0.3496953335070539,0.30534135914803257,0.04435397435902133,-0.020133099375868237,0.1840187818878756,-0.1452602899351021,-2.1120710056301077,0.04450444552632093,24,24,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted42,0.3496953335070539,1.1243452734653467,-0.7746499399582929,-0.8873112725601486,-0.6820434181325425,0.6889786956374555,0.63225971045311,0.7616364994869151,24,24,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted43,0.3496953335070539,1.1379532321346921,-0.7882578986276383,-0.8888526228390821,-0.7124349432785315,0.6926979741943712,0.6312127125289116,0.7657755545585898,24,24,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted44,0.3496953335070539,1.1605992446235276,-0.8109039111164738,-0.922844650993836,-0.7236184274938454,0.6986941572407388,0.6385768705405951,0.7704675768884635,24,24,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Inverted mean,0.3496953335070539,1.1409659167411887,-0.791270583234135,-0.9005157122171903,-0.7105556339977899,0.6934569423575218,0.63388740585034,0.76588411010864,24,24,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,24,Expanded A,Original A,1.1308417677632703,1.1308417677632703,0.0,0.0,0.0,0.0,0.0,0.0,24,24,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,24,Expanded B,Original B,0.3496953335070539,0.3496953335070539,0.0,0.0,0.0,0.0,0.0,0.0,24,24,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Expanded A,0.3496953335070539,1.1308417677632703,-0.7811464342562164,-0.8456353133356693,-0.7380547524523571,0.6907654603183538,0.6242652739158634,0.7675404938765585,12,12,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Daily,0.3496953335070539,0.3053413591480326,0.044353974359021275,-0.03533803101277777,0.20116884334454954,-0.14526028993510187,-2.3225278420550923,0.07092149020087418,12,12,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted42,0.3496953335070539,1.1243452734653467,-0.7746499399582929,-0.9161721405902882,-0.658242505625182,0.6889786956374555,0.6124384171733409,0.7673702183044684,12,12,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted43,0.3496953335070539,1.1379532321346921,-0.7882578986276383,-0.9162452298561972,-0.6939672947495986,0.6926979741943712,0.6116555789018764,0.7723353616862829,12,12,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted44,0.3496953335070539,1.1605992446235276,-0.8109039111164738,-0.9511718277465093,-0.7058404442194861,0.6986941572407388,0.6188131060257994,0.7757364579143072,12,12,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Inverted mean,0.3496953335070539,1.1409659167411887,-0.791270583234135,-0.9252386717166673,-0.6883116224165258,0.6934569423575218,0.6140422268011847,0.7714900108977011,12,12,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,48,Expanded A,Original A,1.1308417677632703,1.1308417677632703,0.0,0.0,0.0,0.0,0.0,0.0,12,12,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,48,Expanded B,Original B,0.3496953335070539,0.3496953335070539,0.0,0.0,0.0,0.0,0.0,0.0,12,12,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Expanded A,0.34969533350705395,1.1308417677632703,-0.7811464342562163,-0.8361203056712052,-0.7398853146145318,0.6907654603183537,0.6225956174216712,0.7697488226292907,8,8,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Daily,0.34969533350705395,0.3053413591480326,0.04435397435902133,-0.02714156825119777,0.1839879825307107,-0.1452602899351021,-2.073280925906347,0.053972455035847536,8,8,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted42,0.34969533350705395,1.124345273465347,-0.774649939958293,-0.834902165696532,-0.7242294852159153,0.6889786956374555,0.6246261988898323,0.7653991482157372,8,8,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted43,0.34969533350705395,1.1379532321346921,-0.7882578986276382,-0.8508120656207828,-0.745451671173044,0.6926979741943711,0.6184404422460782,0.7721050275002854,8,8,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted44,0.34969533350705395,1.1605992446235278,-0.8109039111164739,-0.8875967625010852,-0.7520539390225968,0.6986941572407388,0.624691868150688,0.77593423123808,8,8,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Inverted mean,0.34969533350705395,1.140965916741189,-0.791270583234135,-0.8502606266936074,-0.7452283980509575,0.6934569423575218,0.6235743952377303,0.7706251639373422,8,8,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,72,Expanded A,Original A,1.1308417677632703,1.1308417677632703,0.0,0.0,0.0,0.0,0.0,0.0,8,8,287368,2000,2000,0,2000
Hanwha,power-active,144,complete_H144_Daily_intersection,72,Expanded B,Original B,0.34969533350705395,0.34969533350705395,0.0,0.0,0.0,0.0,0.0,0.0,8,8,287368,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Expanded A,0.11542494145749413,0.5131949256651154,-0.3977699842076212,-0.46428077198676165,-0.3366182898316196,0.7750855753144869,0.7507263749120857,0.7929872869270103,24,24,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Daily,0.11542494145749413,0.001635616699981377,0.11378932475751276,0.1024138100940654,0.12677466631845005,-69.56967653779051,-88.49007678532992,-56.903851855897,24,24,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted42,0.11542494145749413,0.32429369518671647,-0.20886875372922234,-0.246676391177318,-0.17384965871213728,0.6440728167994858,0.6077387319203708,0.6771362863583283,24,24,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted43,0.11542494145749413,0.36026605114226545,-0.24484110968477132,-0.281734047181762,-0.21171348524329295,0.6796119393111677,0.6567524134756642,0.6991291420813514,24,24,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted44,0.11542494145749413,0.3981856421573957,-0.28276070069990156,-0.35110574080491036,-0.22558859520991126,0.7101227939005679,0.6744168311067879,0.7385882431002094,24,24,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Inverted mean,0.11542494145749413,0.3609151294954592,-0.24549018803796507,-0.28744327357235605,-0.20715649400077413,0.6779358500037405,0.6509794605262692,0.6984442154202016,24,24,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,24,Expanded A,Original A,0.5131949256651154,0.5131949256651154,0.0,0.0,0.0,0.0,0.0,0.0,24,24,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,24,Expanded B,Original B,0.11542494145749413,0.11542494145749413,0.0,0.0,0.0,0.0,0.0,0.0,24,24,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Expanded A,0.11542494145749413,0.5131949256651154,-0.3977699842076212,-0.4813809758148018,-0.3260805275211614,0.7750855753144869,0.7450874387687539,0.7949395934451902,12,12,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Daily,0.11542494145749413,0.0016356166999813766,0.11378932475751276,0.09873944232471434,0.13187149171191034,-69.56967653779053,-93.51049840144803,-54.452622053353224,12,12,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted42,0.11542494145749413,0.32429369518671647,-0.20886875372922234,-0.2548209909632205,-0.16399333699972352,0.6440728167994858,0.5994904217541807,0.6821161745262435,12,12,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted43,0.11542494145749413,0.36026605114226545,-0.24484110968477132,-0.2938641237425464,-0.20415629489552936,0.6796119393111677,0.6512016556961584,0.7018875426826623,12,12,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted44,0.11542494145749413,0.3981856421573957,-0.28276070069990156,-0.36601961132154165,-0.21630514659876304,0.7101227939005679,0.6694730294700254,0.7380957579670302,12,12,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Inverted mean,0.11542494145749413,0.3609151294954592,-0.24549018803796507,-0.3023583766304073,-0.19646749776604064,0.6779358500037405,0.6425588550634265,0.7027408280441968,12,12,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,48,Expanded A,Original A,0.5131949256651154,0.5131949256651154,0.0,0.0,0.0,0.0,0.0,0.0,12,12,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,48,Expanded B,Original B,0.11542494145749413,0.11542494145749413,0.0,0.0,0.0,0.0,0.0,0.0,12,12,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Expanded A,0.1154249414574941,0.5131949256651154,-0.3977699842076213,-0.47797411007978796,-0.33426301577095174,0.7750855753144869,0.7496491580183311,0.7948693275829263,8,8,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Daily,0.1154249414574941,0.0016356166999813761,0.11378932475751273,0.09811886256524924,0.13468127760892304,-69.56967653779054,-99.4635373614543,-51.3284346798661,8,8,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted42,0.1154249414574941,0.3242936951867165,-0.20886875372922242,-0.251277289223533,-0.17695632962081678,0.644072816799486,0.6144580058537813,0.6658891232909806,8,8,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted43,0.1154249414574941,0.3602660511422655,-0.2448411096847714,-0.29995331284895904,-0.2064080087496554,0.6796119393111677,0.6493056667267152,0.6989499818006792,8,8,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted44,0.1154249414574941,0.3981856421573957,-0.2827607006999016,-0.3758294351339319,-0.21736366262110027,0.7101227939005679,0.663229481545873,0.7400908758128922,8,8,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Inverted mean,0.1154249414574941,0.3609151294954593,-0.24549018803796516,-0.308741790890865,-0.2011055890002969,0.6779358500037406,0.6439590219302177,0.6989350140694995,8,8,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,72,Expanded A,Original A,0.5131949256651154,0.5131949256651154,0.0,0.0,0.0,0.0,0.0,0.0,8,8,362367,2000,2000,0,2000
Hanwha,low-power,144,complete_H144_Daily_intersection,72,Expanded B,Original B,0.1154249414574941,0.1154249414574941,0.0,0.0,0.0,0.0,0.0,0.0,8,8,362367,2000,2000,0,2000
