site,origin,selection,lead_minutes,truth,Inverted42,Inverted43,Inverted44,Original_B,Expanded_B,Daily
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,205,85.195240020752,84.4016342163086,80.49481964111328,83.67371368408203,85.3426234093636,73.53507486393411,83.455862045288
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,210,84.935173841623,81.09163665771484,80.2646484375,82.33367919921875,84.9849468548984,73.2348155786795,85.23826786002
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,215,84.718910217285,79.72254943847656,81.82057189941406,83.684326171875,84.62419249792126,72.89364052153816,85.007345199585
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,220,83.940004290273,80.83555603027344,78.82064819335938,81.62753295898438,84.21860377246095,72.51213888980563,84.872229797195
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,225,83.602872848511,81.92070007324219,79.1954345703125,81.05775451660156,83.73831734190709,72.09045214011877,84.256870269775
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,230,82.975972034491,80.8047103881836,77.53236389160156,82.03070068359375,83.27319907353653,71.62988598360869,84.100523621553
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,235,82.260402679443,81.67613220214844,79.53488159179688,81.41866302490234,82.7078628973637,71.13014094924415,82.596895217896
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,240,81.836460464955,82.10826873779297,77.17957305908203,79.87859344482422,82.16029856528024,70.59188988255151,82.317550293726
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,245,81.542211532593,79.7952651977539,76.80754089355469,79.74089813232422,81.48635186265689,70.01456160850537,81.864656448364
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,250,80.70579682745,78.94192504882812,74.48957061767578,78.77674865722656,80.79411380361395,69.39951374103252,81.192790653364
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,255,77.567449569702,78.2900619506836,75.5111083984375,78.28689575195312,79.99029993433317,68.74718027736209,80.234184265137
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,260,78.830172448477,75.58920288085938,75.5388412475586,78.51305389404297,79.25730093263277,68.05935922787404,79.839018146692
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,265,78.846223831177,77.90660095214844,75.22132873535156,76.90044403076172,78.30209513519942,67.33558620610722,78.794839859009
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,270,78.210807580349,75.29479217529297,74.66222381591797,74.7356948852539,77.46066747455176,66.57827849336573,78.302923515984
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,275,76.454183578491,75.56758117675781,72.52200317382812,74.71896362304688,76.45675325866469,65.7867960518632,75.79335975647
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,280,76.087835687467,74.23260498046875,72.8090591430664,73.1520767211914,75.52369646729547,64.96301630574582,76.710913196687
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,285,75.100801467896,73.27875518798828,71.96736907958984,73.681640625,74.39386239861574,64.10677808144395,74.831804275513
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,290,74.72813073285,72.40758514404297,71.69852447509766,72.02552795410156,73.37559556628378,63.22036299401288,74.38958924928
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,295,72.749216079712,68.82499694824219,71.7618179321289,74.02021789550781,72.177184599474,62.30323966429962,72.582008361816
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,300,72.036417963213,66.9218521118164,69.35102844238281,71.5840835571289,71.0524850006575,61.35757870186808,71.900482786583
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,305,68.602421760559,66.05015563964844,67.7032470703125,69.99127197265625,69.77090676819802,60.383702790516054,70.756775856018
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,310,69.884069483316,65.51836395263672,66.69052124023438,69.1064453125,68.60201635284129,59.383730160560795,70.076732034803
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,315,67.845555305481,63.91724395751953,64.87174987792969,67.2368392944336,67.20803948825333,58.358183018675774,68.028518676758
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,320,67.255290093177,64.65542602539062,64.22493743896484,64.97716522216797,65.97957211147293,57.3088586335728,67.459537770268
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,325,65.796172142029,65.14559936523438,61.61556625366211,62.83504104614258,64.57701568005497,56.23633387589146,65.353521347046
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,330,65.309689569804,62.76261520385742,60.59109878540039,61.66763687133789,63.26553331479076,55.14238939884424,64.995441816002
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,335,62.995764732361,60.281959533691406,60.17204666137695,59.33833694458008,61.71394298920726,54.02739911849128,62.987151145935
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,340,62.423896274504,58.71763610839844,59.24782943725586,60.336177825927734,60.261771936620335,52.89398638930272,62.628310948087
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,345,60.205709457397,57.240478515625,58.591209411621094,56.599117279052734,58.64625183667102,51.74289498086801,60.623827934265
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,350,59.349340345476,55.163883209228516,55.69430160522461,55.35093307495117,57.147590591334726,50.57608004617374,59.821169809973
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,355,57.116533279419,53.437904357910156,54.22331237792969,54.3679084777832,55.43199360731566,49.39391517067198,57.965789794922
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,360,56.155449641314,52.72398376464844,51.34622573852539,52.12840270996094,53.81315939217926,48.19891472788653,56.958053662335
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,365,53.750026702881,50.92511749267578,50.66802978515625,48.733943939208984,51.97945282225588,46.991760698209106,54.467514038086
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,370,52.973115949962,48.23343276977539,49.14522933959961,48.7917366027832,50.277174527853816,45.77482737246634,53.429713144855
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,375,50.422087669373,46.45268249511719,45.227508544921875,47.952552795410156,48.35447127622169,44.54885661000959,50.640188217163
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,380,49.467027232836,44.27360916137695,45.78295135498047,47.79362106323242,46.56793161189939,43.316187065918264,49.717920834404
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,385,46.55987739563,42.6623649597168,43.4620246887207,43.583580017089844,44.531514565089104,42.07772300961946,47.1144323349
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,390,45.471904865848,39.25505065917969,43.22926712036133,40.03178405761719,42.7129598988797,40.83610348970247,46.191417667533
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,395,42.813391685486,37.70677185058594,39.944828033447266,40.19123840332031,40.65908926227261,39.591717664209106,43.438508987427
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,400,41.896471516097,35.68185043334961,38.16011047363281,38.04136657714844,38.77361383413575,38.34689300659352,42.522775367146
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,405,39.056221008301,33.00899887084961,35.373443603515625,34.73735427856445,36.65651520393766,37.102476851321455,39.724150657654
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,410,38.034702191916,31.562820434570312,35.19879150390625,32.15895080566406,34.743018469109295,35.861221756247744,38.831215070945
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,415,34.946336269379,29.011249542236328,31.857349395751953,30.666833877563477,32.687795034188476,34.62371907635786,35.862627506256
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,420,33.799772308932,28.346235275268555,30.653535842895508,29.991735458374023,30.784902306180992,33.39212109276127,34.858174328328
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,425,30.881213188171,27.197223663330078,30.179231643676758,30.686431884765625,28.75854653198804,32.16738582385918,31.421554088593
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,430,29.612241191331,24.209644317626953,28.12114715576172,26.01214027404785,26.889608089912315,30.951530135412863,30.311869495154
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,435,26.416505336761,23.395511627197266,27.271562576293945,23.878700256347656,24.868788089623642,29.74525794117715,27.123604774475
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,440,25.223676427878,22.000499725341797,24.799205780029297,23.80706787109375,23.056460749617834,28.55068021901709,26.089253777655
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,445,22.03352689743,21.182287216186523,23.030885696411133,23.840513229370117,21.12705790546506,27.368402360024398,22.766957759857
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,450,20.741554160905,19.069656372070312,23.642189025878906,19.58906364440918,19.419449300076447,26.20057539948226,21.622276162448
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,455,16.947308063507,17.88752555847168,20.63011360168457,19.426435470581055,17.605882104521523,25.047935192461733,18.174329996109
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,460,16.382804447745,16.7421817779541,18.758241653442383,18.843948364257812,16.037476381095892,23.91246336340642,17.112514124818
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,465,13.264117002487,16.362911224365234,17.808683395385742,16.707767486572266,14.379139572553923,22.79435377335485,13.74725818634
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,470,12.182004189892,15.694587707519531,15.284452438354492,14.814043998718262,12.934835287977897,21.695558068770517,12.683042685559
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,475,9.0563417673111,12.364595413208008,16.521162033081055,11.817852020263672,11.39047128911834,20.616267579186072,9.4820363521576
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,480,7.9240840025983,10.405977249145508,14.498115539550781,12.60627555847168,10.107490290798495,19.558422001555215,8.4109876384639
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,485,4.9296382069588,9.259536743164062,15.030576705932617,10.009742736816406,8.731073477757151,18.52223115004877,5.3536374568939
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,490,4.2002719330547,9.254037857055664,12.456805229187012,9.197349548339844,7.631614709735485,17.50927603857193,4.5530454754145
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,495,2.4136971235275,9.642962455749512,11.598602294921875,10.977424621582031,6.419136089914607,16.51944958903614,2.6322259902954
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,500,1.9495581447292,8.117650985717773,11.517905235290527,10.116992950439453,5.457137430264776,15.554165789031815,2.1593846613379
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,505,0.88005131483078,8.521347999572754,8.947860717773438,8.170428276062012,4.420273741100214,14.613579762186179,0.97187748551369
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,510,0.60945754221919,6.24948263168335,7.974751949310303,6.214888095855713,3.654267302612276,13.698919264096233,0.72157386562396
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,515,-0.042630319017917,4.792900085449219,6.969171047210693,7.446056365966797,2.788972592750691,12.809854158362594,0.10920015675947
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,520,-0.041907444031247,4.089389324188232,6.350957870483398,5.29639196395874,2.1992635715991535,11.94768910939325,-0.012787808226989
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,525,-0.046260306145996,4.382049560546875,6.771629810333252,5.472722053527832,1.5099224868913563,11.112202041641321,-0.041001533390954
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,530,-0.046736038856603,4.295312404632568,7.377452373504639,5.028626441955566,1.0502402616889777,10.304143961426384,-0.042669186077648
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,535,-0.047817736631259,3.9101643562316895,5.388458728790283,5.668121814727783,0.49932803809468773,9.523001695631416,-0.047602692153305
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,540,-0.047382528875563,2.227686643600464,4.888250350952148,3.624762773513794,0.14089462769113778,8.769727387049102,-0.047453727902064
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,545,-0.047275588382035,1.2313954830169678,2.746764898300171,4.96774435043335,-0.29007704319218075,8.043939484535903,-0.047475891187787
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,550,-0.047335238270634,1.3284451961517334,3.8254756927490234,1.1597321033477783,-0.5563178509447217,7.346440811652532,-0.047408478807773
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,555,-0.047640834935009,1.1858500242233276,3.250945568084717,2.1388099193573,-0.885894993553604,6.676489343674922,-0.046702859457582
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,560,-0.047164876963127,0.7877724170684814,1.682568907737732,2.0188639163970947,-1.0689227802197154,6.034219777075925,-0.047100198679782
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,565,-0.047638523858041,0.23896582424640656,1.7641905546188354,4.174283027648926,-1.3262566663329942,5.419411217251153,-0.047610878944397
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,570,-0.047134158675339,-0.18767042458057404,1.5358302593231201,3.6877987384796143,-1.4524769048310449,4.832318482467502,-0.047346484358447
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,575,-0.047361506149173,0.62894207239151,0.4202360212802887,3.4487826824188232,-1.6498441892577045,4.272296586013036,-0.047011100687087
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,580,-0.047237578654518,-0.557141125202179,-0.025220628827810287,2.781085729598999,-1.7295118999945993,3.7395214505590864,-0.047289651337519
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,585,-0.047646296676248,-0.7049393653869629,0.13738173246383667,3.879335880279541,-1.8720022838065289,3.233373532956455,-0.047160274814814
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,590,-0.047309643036243,-0.8440536260604858,0.6260613203048706,4.950044631958008,-1.9413247467410206,2.753776662494077,-0.047226876826811
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,595,-0.047352929599583,-0.8845564723014832,0.3891904950141907,2.0468499660491943,-2.0431809989811645,2.2999834693323975,-0.047301176004112
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,600,-0.047207915184737,-0.8673969507217407,0.06255356222391129,1.8576091527938843,-2.0613657081769206,1.8721275474298202,-0.047022936296824
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,605,-0.047335559502244,-1.2742701768875122,-0.20256638526916504,2.1050925254821777,-2.111804298371018,1.4695676367058124,-0.046296699903905
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,610,-0.047121946342054,-1.7466413974761963,-0.47628912329673767,1.783117651939392,-2.109310229274954,1.0918373708050488,-0.047014142142789
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,615,-0.046799146570265,0.07137908041477203,-1.8244956731796265,-0.21874871850013733,-2.1163927121560464,0.7384090170545202,-0.046684168744832
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,620,-0.047225560975071,-1.0562320947647095,-1.3596802949905396,1.663278579711914,-2.072553651565388,0.40887164490234856,-0.046805066050299
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,625,-0.047035777941346,-1.0529080629348755,-1.908461332321167,1.6073354482650757,-2.043081536019032,0.10249697870515442,-0.046912962570786
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,630,-0.046965642062589,-2.1128385066986084,-1.8539429903030396,2.188443422317505,-1.9875771182941604,-0.18128790228814964,-0.046591130518354
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,635,-0.046763352584094,-1.1027158498764038,-1.5809696912765503,2.313161849975586,-1.9266132604554318,-0.44329118745551266,-0.046916422434151
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,640,-0.046844586429468,-0.004512582439929247,-1.8886522054672241,1.7328341007232666,-1.8634663353776626,-0.6838864530571838,-0.046676969974997
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,645,-0.047338083852082,-1.436322808265686,-1.710092544555664,2.6424264907836914,-1.8023702142624884,-0.9038382848074186,-0.047138415044174
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,650,-0.04688223919252,-0.19955269992351532,-1.086227297782898,0.3186957538127899,-1.7377193699072615,-1.1037919791642494,-0.046758407598202
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,655,-0.047614472452551,-0.4544092118740082,-1.5295288562774658,1.1625735759735107,-1.673209426444552,-1.2844542462484179,-0.04637218802236
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,660,-0.047058264756143,-0.1468464583158493,-1.5208600759506226,0.8868653774261475,-1.6222043348654756,-1.4464582191310629,-0.046691323573853
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,665,-0.046571069397032,0.06889939308166504,-2.5383777618408203,1.5268265008926392,-1.556336958614061,-1.5904752571843133,-0.046930146869272
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,670,-0.046854130753962,0.5925809144973755,-2.5672686100006104,2.782930850982666,-1.5092455818266943,-1.7175431027466213,-0.046774443695593
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,675,-0.046752316411585,0.5252560973167419,-2.442976236343384,1.7537468671798706,-1.4433926559692798,-1.8283607225607315,-0.047059502452612
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,680,-0.046885594424251,0.3954273760318756,-1.6080915927886963,2.5421526432037354,-1.4227445672438874,-1.9235420444372047,-0.046829084862085
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,685,-0.047484385315329,0.8227781653404236,-2.916238307952881,3.529304027557373,-1.3781397690948658,-2.003946962357543,-0.046737143304199
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,690,-0.04703649885348,0.5812170505523682,-1.6215015649795532,0.7882260680198669,-1.387191313869128,-2.0703715925798054,-0.047041589968667
YULARA_COMBINED,2018-04-15 10:00:00,fixed_15th_10am_no_score_selection,695,-0.047356239752844,1.7316386699676514,-2.5124430656433105,2.7272698879241943,-1.3531525597520724,-2.1234610204731394,-0.046770610846579
