site,period,support,horizon,scope,block_hours,method,reference,rmse,reference_rmse,effect_kW,ci_low_kW,ci_high_kW,skill,skill_ci_low,skill_ci_high,blocks,nonempty_blocks,points,replicates,valid_replicates,zero_support_replicates,valid_skill_replicates
NIST_GROUND,2017,complete_H144,144,full,24,Original A,Daily,49.01579839879052,41.848451494933826,7.167346903856696,3.377935256633813,10.95065635417753,-0.17126910668903417,-0.2851135540227408,-0.07453461763963783,92,90,3158261,2000,2000,0,2000
NIST_GROUND,2017,complete_H144,144,full,24,Original A,Last-value,49.01579839879052,78.74448129840123,-29.728682899610703,-34.07903833925224,-24.897917506120884,0.3775335415183476,0.33795729918547907,0.4090422796690792,92,90,3158261,2000,2000,0,2000
NIST_GROUND,2017,complete_H144,144,full,24,Expanded A,Daily,49.01581058901382,41.848451494933826,7.167359094079991,3.3779499869546687,10.950639738215253,-0.17126939798352336,-0.28511377881037536,-0.07453568268496795,92,90,3158261,2000,2000,0,2000
NIST_GROUND,2017,complete_H144,144,full,24,Expanded A,Last-value,49.01581058901382,78.74448129840123,-29.72867070938741,-34.07905001976559,-24.89790608716656,0.37753338671101255,0.33795723390432225,0.40904214448524234,92,90,3158261,2000,2000,0,2000
NIST_GROUND,2017,complete_H144,144,full,24,Original B,Daily,34.9990713447042,41.848451494933826,-6.849380150229628,-8.287938902757856,-5.2720539727206095,0.1636710536603443,0.13626482473659485,0.18702257190357247,92,90,3158261,2000,2000,0,2000
NIST_GROUND,2017,complete_H144,144,full,24,Original B,Last-value,34.9990713447042,78.74448129840123,-43.74540995369703,-49.34021120092292,-37.83980731688696,0.5555362005360648,0.5084122602803848,0.5979063830512156,92,90,3158261,2000,2000,0,2000
NIST_GROUND,2017,complete_H144,144,full,24,Expanded B,Daily,34.9990713447042,41.848451494933826,-6.849380150229628,-8.287938902757856,-5.2720539727206095,0.1636710536603443,0.13626482473659485,0.18702257190357247,92,90,3158261,2000,2000,0,2000
NIST_GROUND,2017,complete_H144,144,full,24,Expanded B,Last-value,34.9990713447042,78.74448129840123,-43.74540995369703,-49.34021120092292,-37.83980731688696,0.5555362005360648,0.5084122602803848,0.5979063830512156,92,90,3158261,2000,2000,0,2000
NIST_GROUND,2017,complete_H144,144,full,24,Inverted42,Daily,44.48478743767362,41.848451494933826,2.636335942739791,-0.8919372062734338,6.307635176660401,-0.06299721611106546,-0.16633451953161982,0.01961550134800927,92,90,3158261,2000,2000,0,2000
NIST_GROUND,2017,complete_H144,144,full,24,Inverted42,Last-value,44.48478743767362,78.74448129840123,-34.25969386072761,-39.80969078087134,-28.4575873908609,0.4350742210225619,0.38598426972128264,0.47729918207529637,92,90,3158261,2000,2000,0,2000
NIST_GROUND,2017,complete_H144,144,full,24,Inverted43,Daily,43.89602906339752,41.848451494933826,2.0475775684636943,-1.4917842352766735,5.8005856972642995,-0.048928395085576115,-0.1511119251096118,0.03298359873293554,92,90,3158261,2000,2000,0,2000
