site,period,support,horizon,scope,candidate_origins,origins,points,unique_targets,active_points,active_fraction
YULARA_COMBINED,2017,complete_H144,144,full,26496,26496,3815424,26639,1976395,0.5180014069209609
YULARA_COMBINED,2017,complete_H144,144,power-active,26496,26408,1976395,13786,1976395,1.0
YULARA_COMBINED,2017,complete_H144,144,low-power,26496,25869,1839029,12853,0,0.0
YULARA_COMBINED,2017,pointwise_finite,144,full,26496,26496,3815424,26639,1976395,0.5180014069209609
YULARA_COMBINED,2017,pointwise_finite,144,power-active,26496,26408,1976395,13786,1976395,1.0
YULARA_COMBINED,2017,pointwise_finite,144,low-power,26496,25869,1839029,12853,0,0.0
