site,period,support,horizon,scope,method,status,RMSE,MAE,bias,SSE,points
Hanwha,Alice2018Test,S2,12,power-active,Last-value,accepted,0.6272087619118298,0.4733398174907879,-0.028761008610052645,14531.070516178732,36938
Hanwha,Alice2018Test,S2,12,power-active,Depthwise convolutional TCN42,diagnostic,0.23239633865921858,0.1815860405243401,-0.030070023722892737,1994.9496546120008,36938
Hanwha,Alice2018Test,S2,12,power-active,Depthwise convolutional TCN43,diagnostic,0.22281274213845007,0.1599381186176596,-0.0052063047135169314,1833.8061460727777,36938
Hanwha,Alice2018Test,S2,12,power-active,Depthwise convolutional TCN44,diagnostic,0.23784244264569965,0.18175326382937418,0.06084039000876357,2089.546738669431,36938
Hanwha,Alice2018Test,S2,12,power-active,Discrete recurrent decoder42,diagnostic,0.2729741425669659,0.20683629354950067,-0.13788237612583173,2752.4307301606673,36938
Hanwha,Alice2018Test,S2,12,power-active,Discrete recurrent decoder43,diagnostic,0.3017450307676453,0.2231186569963052,-0.11890673410258754,3363.2072489970224,36938
Hanwha,Alice2018Test,S2,12,power-active,Discrete recurrent decoder44,diagnostic,0.33847748588310567,0.2794261168856513,-0.2158914035010746,4231.876158116791,36938
Hanwha,Alice2018Test,S2,12,power-active,Inverted42,accepted,0.256411956268125,0.1962484109756621,0.005636622734233733,2428.5660590764646,36938
Hanwha,Alice2018Test,S2,12,power-active,Inverted43,accepted,0.2848003880893774,0.22692964829410794,-0.08188501580268712,2996.0877608813566,36938
Hanwha,Alice2018Test,S2,12,power-active,Inverted44,accepted,0.2838244427694805,0.22375960554147714,-0.0711447157795317,2975.589138108595,36938
Hanwha,Alice2018Test,S2,12,power-active,Joint-patch Transformer42,accepted,0.31558674476986753,0.2537692228437686,0.07191317722571557,3678.8398689589203,36938
Hanwha,Alice2018Test,S2,12,power-active,Joint-patch Transformer43,accepted,0.3127125260411395,0.24881442093149592,-0.1568857858587613,3612.1346602076555,36938
Hanwha,Alice2018Test,S2,12,power-active,Joint-patch Transformer44,accepted,0.28239589860133424,0.22149910127303493,0.00268530577298714,2945.7110697337325,36938
Hanwha,Alice2018Test,S2,12,low-power,Original A,accepted,0.10559531188809256,0.07020014653081653,0.017700878515964406,496.26951281633677,44507
Hanwha,Alice2018Test,S2,12,low-power,Original B,accepted,0.064523902753432,0.040115819579575655,0.001954038532243527,185.29750751896435,44507
Hanwha,Alice2018Test,S2,12,low-power,Expanded A,accepted,0.10559531188809256,0.07020014653081653,0.017700878515964406,496.26951281633677,44507
Hanwha,Alice2018Test,S2,12,low-power,Expanded B,accepted,0.064523902753432,0.040115819579575655,0.001954038532243527,185.29750751896435,44507
Hanwha,Alice2018Test,S2,12,low-power,Daily,accepted,0.0015588767672493366,0.00022694701588539914,-0.00010134582959684166,0.10815631718583181,44507
Hanwha,Alice2018Test,S2,12,low-power,Last-value,accepted,0.13854228776327465,0.0226687576110907,0.021481705587165844,854.2658224498397,44507
Hanwha,Alice2018Test,S2,12,low-power,Depthwise convolutional TCN42,diagnostic,0.12723269923183084,0.0878216477880372,-0.02604605737267758,720.4864261631568,44507
