site,period,support,horizon,scope,method,status,RMSE,MAE,bias,SSE,points
Sanyo,Alice2018Test,Original,144,full,Joint-patch Transformer42,accepted,0.8460167757477854,0.4919055681752791,-0.2299078344850241,428242.0331083103,598317
Sanyo,Alice2018Test,Original,144,full,Joint-patch Transformer43,accepted,0.7818768923438162,0.4777655372404261,-0.1653607403950456,365770.0139966773,598317
Sanyo,Alice2018Test,Original,144,full,Joint-patch Transformer44,accepted,0.7497807140907005,0.4466198992736039,-0.1837115971841176,336356.5375397652,598317
Sanyo,Alice2018Test,Original,144,power-active,Original A,accepted,1.249770541477441,0.9822350436730012,-0.6814383822810249,405077.8038534962,259345
Sanyo,Alice2018Test,Original,144,power-active,Original B,accepted,0.2989062394061102,0.2471973849120482,-0.2191674052562255,23171.163452863628,259345
Sanyo,Alice2018Test,Original,144,power-active,Expanded A,accepted,1.249770541477441,0.9822350436730012,-0.6814383822810249,405077.8038534962,259345
Sanyo,Alice2018Test,Original,144,power-active,Expanded B,accepted,0.2989062394061102,0.2471973849120482,-0.2191674052562255,23171.163452863628,259345
Sanyo,Alice2018Test,Original,144,power-active,Daily,accepted,0.1794165424969868,0.0787913376992741,-0.0225973476401415,8348.392243911376,259345
Sanyo,Alice2018Test,Original,144,power-active,Last-value,accepted,3.668757740530178,3.2550036719703965,-2.934009912441145,3490727.515162077,259345
Sanyo,Alice2018Test,Original,144,power-active,Inverted42,accepted,1.0700470713383816,0.8101492898466716,-0.4555285104865777,296950.2155874141,259345
Sanyo,Alice2018Test,Original,144,power-active,Joint-patch Transformer42,accepted,1.221564613637293,0.8753448995043506,-0.5768930228101936,386999.8232066501,259345
Sanyo,Alice2018Test,Original,144,power-active,Joint-patch Transformer43,accepted,1.1051602469835564,0.8014199958433105,-0.4977206284445366,316758.58123597555,259345
Sanyo,Alice2018Test,Original,144,power-active,Joint-patch Transformer44,accepted,1.0610275462690526,0.765740659419112,-0.4464220934263466,291965.2724825171,259345
Sanyo,Alice2018Test,Original,144,low-power,Original A,accepted,0.5278402561661436,0.3415491811532998,0.1488948192632442,94442.79768460528,338972
Sanyo,Alice2018Test,Original,144,low-power,Original B,accepted,0.1044923171392528,0.0784197433359139,-0.0143565515613661,3701.1147096015857,338972
