block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Last-value_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Joint-patch Transformer42_SSE,Joint-patch Transformer43_SSE,Joint-patch Transformer44_SSE,site,period,support,horizon,scope,block_hours
19,1653.0,409.3431513209627,158.00318058839764,409.3431513209627,158.00318058839764,3.5569487650905818,11060.267254456088,1019.0454255084214,1122.3769081719224,1000.4057542914022,457.1223871978375,654.5351191293854,483.5915284003495,Hanwha,Alice2018Test,Original,144,power-active,24
20,9039.0,10274.527464989751,1040.4314345141204,10274.527464989751,1040.4314345141204,13.198881048706046,114026.9747597078,14591.905768682016,12344.858274105085,12015.668375807672,9287.074448051013,8667.610075793416,9393.975225040196,Hanwha,Alice2018Test,Original,144,power-active,24
21,9097.0,15603.503862738995,1464.4811682416248,15603.503862738995,1464.4811682416248,18.531680332764097,113630.4368282832,23550.062764465358,20219.782993722944,20933.533264703263,21794.067942116813,15705.09879784718,19874.287755401143,Hanwha,Alice2018Test,Original,144,power-active,24
22,19008.0,35868.6708960936,8631.860390786522,35868.6708960936,8631.860390786522,12862.806976202166,161649.9806119223,39744.36754099635,34163.59898393259,34899.007695401204,49286.57323252499,37246.81856913381,45168.32187166065,Hanwha,Alice2018Test,Original,144,power-active,24
23,14596.0,49997.76735430054,9067.127920599216,49997.76735430054,9067.127920599216,11709.527920469733,159254.6619609282,41927.48509227236,40681.8799261462,43865.44526129836,41126.91934984845,35729.98007126692,37799.90002375843,Hanwha,Alice2018Test,Original,144,power-active,24
0,29373.0,21666.501634034557,1018.5896782281338,21666.501634034557,1018.5896782281338,82.05353112543838,230300.55987021676,11813.633879079847,17139.37510009052,17818.486766753755,19356.852958383657,13218.44721003739,12275.540686495151,Hanwha,Alice2018Test,Original,144,power-active,48
1,16804.0,31093.348083557623,1788.8954583829948,31093.348083557623,1788.8954583829948,256.30424830546224,225469.73614886796,48406.97372291087,45561.842228731795,49868.871900765196,45330.120990028016,39504.76086909994,36933.741177984986,Hanwha,Alice2018Test,Original,144,power-active,48
2,26797.0,22089.0743521758,1106.4453004483098,22089.0743521758,1106.4453004483098,55.86172783519098,297811.60546251765,10507.181876682922,14160.788981529035,14305.216151038376,10886.960440581403,10735.014876875142,11906.57839124764,Hanwha,Alice2018Test,Original,144,power-active,48
3,26924.0,25162.775297098728,692.8622311829137,25162.775297098728,692.8622311829137,327.4885881193916,270819.3319819399,19828.735677593326,23782.683531359417,24681.468186058843,23835.825073203458,16919.530662601963,17295.18625047935,Hanwha,Alice2018Test,Original,144,power-active,48
4,26924.0,29674.046906341242,1547.7136551140693,29674.046906341242,1547.7136551140693,204.7382719894992,264359.41016645235,31953.177631525436,30909.085750405255,30997.042107136902,27696.791755089343,22220.576259486665,21515.95741853829,Hanwha,Alice2018Test,Original,144,power-active,48
