site,period,support,horizon,scope,block_hours,method,reference,rmse,reference_rmse,effect_kW,ci_low_kW,ci_high_kW,skill,skill_ci_low,skill_ci_high,blocks,nonempty_blocks,points,replicates,valid_replicates,zero_support_replicates,valid_skill_replicates
NIST_GROUND,2018,complete_H144,144,full,24,Inverted mean,Last-value,36.630563932874246,90.10477509212829,-53.474211159254054,-61.086914725740456,-45.65087652088548,0.5934670066550741,0.5422200594286475,0.6381052961290266,91,82,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,24,Inverted mean,Original B,36.630563932874246,38.67826985967808,-2.0477059268038382,-5.417571798734076,1.4523842163244443,0.05294202492078278,-0.03937140809301728,0.1310912942470501,91,82,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,24,Inverted mean,Expanded B,36.630563932874246,38.67826985967808,-2.0477059268038382,-5.417571798734076,1.4523842163244443,0.05294202492078278,-0.03937140809301728,0.1310912942470501,91,82,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,24,Expanded B,Original B,38.67826985967808,38.67826985967808,0.0,0.0,0.0,0.0,0.0,0.0,91,82,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,24,Expanded B,Expanded A,38.67826985967808,50.96358246029148,-12.285312600613395,-15.427474411285518,-9.127908611944221,0.2410606163761262,0.18168390192762113,0.29795425055201974,91,82,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Original A,Daily,50.96356126314963,49.07956305466039,1.8839982084892384,-3.2072946088038097,7.132569127289602,-0.03838661331175697,-0.16199291650812547,0.06113465922174463,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Original A,Last-value,50.96356126314963,90.1047750921283,-39.14121382897868,-45.58119442537625,-31.859536938924172,0.43439666531500076,0.386078014580926,0.4740475452219406,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Expanded A,Daily,50.963582460291484,49.07956305466039,1.8840194056310935,-3.207278737235203,7.132560743254904,-0.03838704520520775,-0.16199366863779086,0.061134396364669545,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Expanded A,Last-value,50.963582460291484,90.1047750921283,-39.14119263183682,-45.581194961589546,-31.85949871831466,0.4343964300650728,0.3860776021112727,0.4740473938763463,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Original B,Daily,38.67826985967808,49.07956305466039,-10.401293194982308,-12.306834077156626,-8.44132603248586,0.21192717594894406,0.18563144883099664,0.2371256561424458,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Original B,Last-value,38.67826985967808,90.1047750921283,-51.426505232450225,-59.3946251318179,-43.3575621733373,0.5707411752581237,0.5186885778482283,0.6216684544010834,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Expanded B,Daily,38.67826985967808,49.07956305466039,-10.401293194982308,-12.306834077156626,-8.44132603248586,0.21192717594894406,0.18563144883099664,0.2371256561424458,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Expanded B,Last-value,38.67826985967808,90.1047750921283,-51.426505232450225,-59.3946251318179,-43.3575621733373,0.5707411752581237,0.5186885778482283,0.6216684544010834,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Inverted42,Daily,36.56173356267114,49.07956305466039,-12.517829491989254,-17.62044654747315,-7.023130595006154,0.2550517713054622,0.15580732920243187,0.3298903088925288,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Inverted42,Last-value,36.56173356267114,90.1047750921283,-53.54304152945717,-61.665253187561206,-44.402195468084344,0.5942308992471452,0.5369331311018986,0.6384374563089555,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Inverted43,Daily,36.72388469050352,49.07956305466039,-12.355678364156873,-17.39388599833604,-6.959650859125308,0.25174792918177025,0.15482905601098967,0.32628426629946633,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Inverted43,Last-value,36.72388469050352,90.1047750921283,-53.38089040162479,-61.144732244985676,-44.60917067639052,0.5924313150667664,0.5386164142974277,0.6344535773002398,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Inverted44,Daily,36.606073545448076,49.07956305466039,-12.473489509212314,-17.745725467702094,-6.990905215567898,0.25414834063050773,0.15507456081689303,0.33097152871879026,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Inverted44,Last-value,36.606073545448076,90.1047750921283,-53.49870154668023,-61.84439091080887,-44.15275046196153,0.5937388056513107,0.5344360258195041,0.6397354295877631,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Inverted mean,Daily,36.630563932874246,49.07956305466039,-12.448999121786146,-17.569548942364214,-7.011601702048205,0.25364934703924674,0.15495884149492228,0.3281803549860681,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Inverted mean,Last-value,36.630563932874246,90.1047750921283,-53.47421115925406,-61.581323303517735,-44.38975761629047,0.5934670066550741,0.5363515190498369,0.6374935088529112,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Inverted mean,Original B,36.630563932874246,38.67826985967808,-2.0477059268038382,-5.707309201143657,1.9019216886529036,0.05294202492078278,-0.052434883802082166,0.13695354465571757,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Inverted mean,Expanded B,36.630563932874246,38.67826985967808,-2.0477059268038382,-5.707309201143657,1.9019216886529036,0.05294202492078278,-0.052434883802082166,0.13695354465571757,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Expanded B,Original B,38.67826985967808,38.67826985967808,0.0,0.0,0.0,0.0,0.0,0.0,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,48,Expanded B,Expanded A,38.67826985967808,50.963582460291484,-12.285312600613402,-16.025327224189017,-8.747550505694633,0.2410606163761263,0.1757365211535168,0.311809442617842,46,44,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Original A,Daily,50.96356126314963,49.07956305466038,1.8839982084892455,-2.960458091289922,7.18895780779655,-0.03838661331175697,-0.1595155973234553,0.05786008197330883,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Original A,Last-value,50.96356126314963,90.10477509212829,-39.141213828978664,-45.55663780562132,-31.19783779811814,0.43439666531500065,0.3790411772117421,0.4735215267824766,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Expanded A,Daily,50.96358246029148,49.07956305466038,1.8840194056310935,-2.9604206239775768,7.1889605947612525,-0.03838704520520775,-0.15951508999021205,0.057860016485750565,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Expanded A,Last-value,50.96358246029148,90.10477509212829,-39.141192631836816,-45.55661986340097,-31.19779894459632,0.4343964300650728,0.37904093396373034,0.47352152017460786,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Original B,Daily,38.67826985967808,49.07956305466038,-10.401293194982301,-12.258777494576544,-8.239548809955105,0.21192717594894395,0.17990091507784176,0.2414068725395794,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Original B,Last-value,38.67826985967808,90.10477509212829,-51.42650523245021,-59.04349534772239,-43.23101645735448,0.5707411752581237,0.5260266141793317,0.614567160159567,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Expanded B,Daily,38.67826985967808,49.07956305466038,-10.401293194982301,-12.258777494576544,-8.239548809955105,0.21192717594894395,0.17990091507784176,0.2414068725395794,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Expanded B,Last-value,38.67826985967808,90.10477509212829,-51.42650523245021,-59.04349534772239,-43.23101645735448,0.5707411752581237,0.5260266141793317,0.614567160159567,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Inverted42,Daily,36.56173356267113,49.07956305466038,-12.517829491989254,-17.220698677811992,-6.288834206990463,0.2550517713054622,0.13914997316062958,0.3320134801319756,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Inverted42,Last-value,36.56173356267113,90.10477509212829,-53.54304152945716,-62.243106176078875,-43.191980548518316,0.5942308992471452,0.5259391305362143,0.6421038139504999,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Inverted43,Daily,36.723884690503525,49.07956305466038,-12.355678364156859,-17.05754119753753,-6.282909625231948,0.25174792918177,0.13908264657767458,0.3280108200637193,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Inverted43,Last-value,36.723884690503525,90.10477509212829,-53.38089040162477,-61.75985188623419,-43.32741054023384,0.5924313150667663,0.5288115872828808,0.6378286495280272,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Inverted44,Daily,36.60607354544807,49.07956305466038,-12.473489509212314,-17.360395462105,-6.029922412397176,0.25414834063050784,0.13383952034367994,0.33205964878317745,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Inverted44,Last-value,36.60607354544807,90.10477509212829,-53.49870154668022,-62.44501284475555,-42.869699391259445,0.5937388056513107,0.5224726388859449,0.6424730416557053,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Inverted mean,Daily,36.63056393287424,49.07956305466038,-12.448999121786143,-17.177562260250706,-6.21767622651163,0.2536493470392467,0.13801266553150038,0.33125399655751564,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Inverted mean,Last-value,36.63056393287424,90.10477509212829,-53.474211159254054,-62.105707687653926,-43.121422032345244,0.5934670066550741,0.5251815404048018,0.6407930516032265,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Inverted mean,Original B,36.63056393287424,38.67826985967808,-2.047705926803841,-5.455314185647189,2.3287523094467106,0.05294202492078285,-0.06405423762566961,0.13566024795701417,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Inverted mean,Expanded B,36.63056393287424,38.67826985967808,-2.047705926803841,-5.455314185647189,2.3287523094467106,0.05294202492078285,-0.06405423762566961,0.13566024795701417,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Expanded B,Original B,38.67826985967808,38.67826985967808,0.0,0.0,0.0,0.0,0.0,0.0,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,full,72,Expanded B,Expanded A,38.67826985967808,50.96358246029148,-12.285312600613395,-15.659686929959909,-8.927133482547317,0.2410606163761262,0.18302169343424662,0.30200490128560886,31,30,2514247,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Original A,Daily,62.52986138286385,70.820971859201,-8.291110476337145,-15.158453201728777,-1.3397219109904004,0.11707140213806555,0.020147365907703094,0.20051230162989367,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Original A,Last-value,62.52986138286385,100.97378213410695,-38.443920751243105,-42.36156960732952,-34.21351354711483,0.3807317101402059,0.3575994192641675,0.4035725247376424,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Expanded A,Daily,62.5298403447173,70.820971859201,-8.291131514483695,-15.158439763879553,-1.339754243996379,0.11707169919903493,0.020147967993367263,0.20051258356355392,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Expanded A,Last-value,62.5298403447173,100.97378213410695,-38.443941789389655,-42.36161205754791,-34.21350540114255,0.3807319184927713,0.35759931054850064,0.40357285149002825,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Original B,Daily,53.54775269422749,70.820971859201,-17.273219164973504,-19.755411198115034,-14.8792911968998,0.24389977589285772,0.2183995005882368,0.26726320314467716,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Original B,Last-value,53.54775269422749,100.97378213410695,-47.426029439879464,-55.21028735338753,-39.34130267752508,0.46968657048907236,0.41134634690697847,0.5222226841819769,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Expanded B,Daily,53.54775269422749,70.820971859201,-17.273219164973504,-19.755411198115034,-14.8792911968998,0.24389977589285772,0.2183995005882368,0.26726320314467716,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Expanded B,Last-value,53.54775269422749,100.97378213410695,-47.426029439879464,-55.21028735338753,-39.34130267752508,0.46968657048907236,0.41134634690697847,0.5222226841819769,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Inverted42,Daily,48.74534188692915,70.820971859201,-22.075629972271848,-27.406437676965663,-16.915122940613315,0.31171035065941144,0.25822605541892757,0.36026443386093865,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Inverted42,Last-value,48.74534188692915,100.97378213410695,-52.22844024717781,-59.619652823514926,-44.70744415301299,0.517247538354177,0.4731853761195485,0.5583392617123539,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Inverted43,Daily,49.409269596255044,70.820971859201,-21.41170226294595,-26.81828835587239,-16.15952848794837,0.30233561755569394,0.2469738532620911,0.35175984021470263,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Inverted43,Last-value,49.409269596255044,100.97378213410695,-51.56451253785191,-58.56821656100831,-44.47299732117714,0.5106722898560658,0.4697966226055364,0.5484144887238177,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Inverted44,Daily,49.03551118178622,70.820971859201,-21.785460677414775,-27.07134406687002,-16.59678606650632,0.30761312794078,0.25170440835829977,0.3560840663066625,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Inverted44,Last-value,49.03551118178622,100.97378213410695,-51.938270952320735,-59.58504832467925,-44.31931499246903,0.514373829073171,0.4677198900254021,0.5562943626265641,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Inverted mean,Daily,49.06337422165681,70.820971859201,-21.757597637544194,-27.133193851240126,-16.57384220935501,0.3072196987186285,0.2531047150858276,0.35623232497162016,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Inverted mean,Last-value,49.06337422165681,100.97378213410695,-51.91040791245015,-59.28426342051578,-44.50044744794409,0.5140978857611379,0.4706855947905242,0.5546815687494887,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Inverted mean,Original B,49.06337422165681,53.54775269422749,-4.484378472570687,-8.272461247289387,-0.8150540635199718,0.08374540941386899,0.01587119885848397,0.14372141858567614,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Inverted mean,Expanded B,49.06337422165681,53.54775269422749,-4.484378472570687,-8.272461247289387,-0.8150540635199718,0.08374540941386899,0.01587119885848397,0.14372141858567614,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Expanded B,Original B,53.54775269422749,53.54775269422749,0.0,0.0,0.0,0.0,0.0,0.0,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,24,Expanded B,Expanded A,53.54775269422749,62.5298403447173,-8.98208765048981,-14.034977141241972,-4.054145461714055,0.14364481983278632,0.06749942429507877,0.21653111258849592,91,81,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Original A,Daily,62.52986138286384,70.820971859201,-8.291110476337153,-15.850453965073129,-0.19035882102655702,0.11707140213806566,0.0029042872078997696,0.20811541193537914,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Original A,Last-value,62.52986138286384,100.97378213410695,-38.44392075124311,-42.58324307873186,-33.57293523176243,0.3807317101402059,0.35289170715181717,0.40639769859489216,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Expanded A,Daily,62.52984034471729,70.820971859201,-8.291131514483702,-15.850443984934964,-0.1903974518706188,0.11707169919903504,0.0029048767203596142,0.2081150627877993,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Expanded A,Last-value,62.52984034471729,100.97378213410695,-38.44394178938966,-42.583273612743774,-33.57296905887215,0.3807319184927713,0.3528918197924998,0.4063979944729627,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Original B,Daily,53.5477526942275,70.820971859201,-17.273219164973497,-19.79325670519903,-14.865245831755105,0.2438997758928576,0.22321251680169146,0.26857957946616456,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Original B,Last-value,53.5477526942275,100.97378213410695,-47.42602943987946,-56.751524737384756,-38.29260727489629,0.46968657048907236,0.40589614868321255,0.5352140156336842,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Expanded B,Daily,53.5477526942275,70.820971859201,-17.273219164973497,-19.79325670519903,-14.865245831755105,0.2438997758928576,0.22321251680169146,0.26857957946616456,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Expanded B,Last-value,53.5477526942275,100.97378213410695,-47.42602943987946,-56.751524737384756,-38.29260727489629,0.46968657048907236,0.40589614868321255,0.5352140156336842,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Inverted42,Daily,48.74534188692915,70.820971859201,-22.075629972271848,-27.78753576675298,-16.262935464418447,0.31171035065941144,0.25203398426825163,0.3615134186633302,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Inverted42,Last-value,48.74534188692915,100.97378213410695,-52.22844024717781,-59.626336624758686,-43.94576875556163,0.517247538354177,0.4698213405798466,0.5581985174956777,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Inverted43,Daily,49.409269596255044,70.820971859201,-21.41170226294595,-27.16230369497227,-15.529715736744556,0.30233561755569394,0.24034132432134284,0.35374118969981155,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Inverted43,Last-value,49.409269596255044,100.97378213410695,-51.56451253785191,-58.51493730290154,-43.82609033417895,0.5106722898560658,0.46763713712316374,0.5483202221043239,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Inverted44,Daily,49.03551118178621,70.820971859201,-21.785460677414783,-27.800529987985737,-15.778440361148792,0.3076131279407801,0.24462268070994217,0.36057349369047975,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Inverted44,Last-value,49.03551118178621,100.97378213410695,-51.93827095232074,-59.71025068301207,-43.347990422670314,0.514373829073171,0.4651204482496203,0.5560743702278412,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Inverted mean,Daily,49.0633742216568,70.820971859201,-21.757597637544194,-27.58277180457838,-15.88754883488934,0.3072196987186285,0.24617788837256196,0.35859320713771586,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Inverted mean,Last-value,49.0633742216568,100.97378213410695,-51.910407912450154,-59.25710504765938,-43.75038529288917,0.5140978857611379,0.46738224762375147,0.5542033039250142,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Inverted mean,Original B,49.0633742216568,53.5477526942275,-4.484378472570697,-8.435617294077504,-0.08424838913392156,0.08374540941386914,0.0016905051961935342,0.14704029740827634,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Inverted mean,Expanded B,49.0633742216568,53.5477526942275,-4.484378472570697,-8.435617294077504,-0.08424838913392156,0.08374540941386914,0.0016905051961935342,0.14704029740827634,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Expanded B,Original B,53.5477526942275,53.5477526942275,0.0,0.0,0.0,0.0,0.0,0.0,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,48,Expanded B,Expanded A,53.5477526942275,62.52984034471729,-8.982087650489795,-15.061010553544223,-3.4012010902679823,0.1436448198327861,0.05646084495508172,0.23227091874582545,46,44,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Original A,Daily,62.529861382863835,70.820971859201,-8.29111047633716,-15.631179063330459,-1.215394935295828,0.11707140213806577,0.01861485089266595,0.21295496819829818,31,30,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Original A,Last-value,62.529861382863835,100.97378213410695,-38.44392075124312,-42.87570995468156,-33.91747392433677,0.380731710140206,0.3547907828896362,0.40942464395699435,31,30,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Expanded A,Daily,62.5298403447173,70.820971859201,-8.291131514483695,-15.631163784239236,-1.215390498199922,0.11707169919903493,0.01861441975435126,0.2129552500392536,31,30,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Expanded A,Last-value,62.5298403447173,100.97378213410695,-38.443941789389655,-42.87576283924616,-33.91746084536992,0.3807319184927713,0.35479077642329854,0.4094249106515536,31,30,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Original B,Daily,53.54775269422748,70.820971859201,-17.27321916497351,-19.647756072699718,-14.740808153612495,0.24389977589285783,0.21615967639355718,0.271930122600672,31,30,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Original B,Last-value,53.54775269422748,100.97378213410695,-47.42602943987947,-56.13445591690754,-38.27973798045018,0.4696865704890725,0.41361865177830065,0.5274409624909003,31,30,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Expanded B,Daily,53.54775269422748,70.820971859201,-17.27321916497351,-19.647756072699718,-14.740808153612495,0.24389977589285783,0.21615967639355718,0.271930122600672,31,30,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Expanded B,Last-value,53.54775269422748,100.97378213410695,-47.42602943987947,-56.13445591690754,-38.27973798045018,0.4696865704890725,0.41361865177830065,0.5274409624909003,31,30,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Inverted42,Daily,48.74534188692914,70.820971859201,-22.075629972271855,-26.492405949210543,-17.029723839287282,0.31171035065941144,0.25988832752776786,0.3561418568715438,31,30,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Inverted42,Last-value,48.74534188692914,100.97378213410695,-52.228440247177815,-60.38053508622384,-43.38360493385896,0.5172475383541771,0.46987203676206213,0.5619213201378599,31,30,1196270,2000,2000,0,2000
NIST_GROUND,2018,complete_H144,144,power-active,72,Inverted43,Daily,49.409269596255044,70.820971859201,-21.41170226294595,-25.93586074156581,-16.27089556373399,0.30233561755569394,0.24883508796595522,0.34966515347644994,31,30,1196270,2000,2000,0,2000
