block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,Last-value_SSE,site,period,support,horizon,scope,block_hours
15,43200.0,29194585.509957623,639440.403172466,85327216.83829093,8159924.231159598,20881360.19027089,22421962.686812356,19624187.044852827,26034.21669020891,150948112.98075306,YULARA_COMBINED,2017,complete_H144,144,power-active,48
16,43200.0,7325965707.01493,522115473.42721766,84559792.61672555,35916544.17297933,23119080.255669866,20353081.688209593,23042929.16683578,129785.89832891838,142161628.99092728,YULARA_COMBINED,2017,complete_H144,144,power-active,48
17,43200.0,11203159274.856634,874764551.9915419,74913108.76810353,44757244.250109345,21772984.33280482,19454974.521266747,25491632.376432944,7527020.0253834445,126490347.50285564,YULARA_COMBINED,2017,complete_H144,144,power-active,48
18,41454.0,9254787773.205776,800467709.4354507,51589067.553353764,38286464.226909816,22643669.592276577,20433163.119127914,25403234.475806717,24169511.83073083,96341273.20601268,YULARA_COMBINED,2017,complete_H144,144,power-active,48
19,42354.0,25418947.4485835,30596215.432515375,41588471.112944014,28598826.54263339,22824783.88238216,20691207.57966912,21750432.813020706,45382076.92398276,88015108.54518287,YULARA_COMBINED,2017,complete_H144,144,power-active,48
20,42480.0,24399952.08251697,30299093.686286002,16556128.509149916,23860193.302343242,30300348.665091038,29724806.971744765,30707713.63780413,41839617.36260408,48737894.18186193,YULARA_COMBINED,2017,complete_H144,144,power-active,48
21,42125.0,28482001.557664845,20338343.62220226,50177209.59174585,22329293.769863512,25962991.09276296,23215013.952667844,21368833.730638396,28825995.45299437,99683258.40790793,YULARA_COMBINED,2017,complete_H144,144,power-active,48
22,42259.0,28989363.753771294,9470557.15795948,73074886.33318597,15003207.75470911,23439276.341055505,20586173.110718872,17880490.8713345,14833304.605026023,134103649.54988773,YULARA_COMBINED,2017,complete_H144,144,power-active,48
23,42980.0,29604917.696525566,6873308.322410086,74215892.56709896,11919879.79219852,22599975.29732431,20859483.827245552,17862546.925582334,12899232.740882609,133698204.08376169,YULARA_COMBINED,2017,complete_H144,144,power-active,48
24,43557.0,32863108.69384047,28684464.952002455,51592047.407150954,22768440.7877534,25760076.234602943,25448827.216293223,26488265.179675326,39881784.09363322,103253330.74701948,YULARA_COMBINED,2017,complete_H144,144,power-active,48
25,44215.0,26027100.75919621,8775762.129014893,65762100.51223722,13729614.997983253,10032231.214076567,11031282.171050515,10042217.764156489,12615331.877081875,121154867.97393662,YULARA_COMBINED,2017,complete_H144,144,power-active,48
26,44201.0,25821495.512328185,6491853.374437187,73024911.33988619,10246087.935867881,13162844.927021345,15092023.018087052,13386804.741767285,9027812.972407974,135354572.0827465,YULARA_COMBINED,2017,complete_H144,144,power-active,48
27,42343.0,33656117.877023354,15225349.152815925,66264592.257824704,16647327.868704937,17770114.492633916,18792400.690273054,18107832.988222606,21585388.323513515,125266889.91398907,YULARA_COMBINED,2017,complete_H144,144,power-active,48
28,40601.0,31413296.98658105,24683207.366165165,47774756.0406779,22540725.2797211,22092732.155374456,21273177.435293015,21667931.137471013,37949271.30965762,98101446.90533169,YULARA_COMBINED,2017,complete_H144,144,power-active,48
29,43851.0,60193148.347395994,28471536.63761365,37860885.92763347,22430027.5803942,23724486.327630673,24288053.029808365,25354951.81078999,47592587.67763659,82484870.26553468,YULARA_COMBINED,2017,complete_H144,144,power-active,48
30,44277.0,33701222.002344884,18107341.476611096,68654997.48623699,21155053.425713327,29687887.119741715,25433272.41718478,24183690.85811739,25675658.306910183,130144722.91504253,YULARA_COMBINED,2017,complete_H144,144,power-active,48
31,44784.0,34011862.74536394,5919145.30478374,84503864.72052693,11653021.725465395,25350074.584564462,22661933.82610774,20160474.962062974,6717367.955151573,147122425.18148744,YULARA_COMBINED,2017,complete_H144,144,power-active,48
32,44548.0,30502567.821638,6199150.347801691,80273892.66532749,10632347.773249025,19652656.041634254,19124468.176383555,17812048.13624697,8336769.978789957,146004520.61560392,YULARA_COMBINED,2017,complete_H144,144,power-active,48
33,44444.0,29889414.431289844,55155431.03227734,47758206.76535723,49449322.895417854,24783368.27989366,23090376.769233007,23744013.952936437,80444878.76986071,89086091.36602063,YULARA_COMBINED,2017,complete_H144,144,power-active,48
34,44859.0,30586655.266028844,2294443.8474949906,78598715.81134138,7755649.825417523,15831411.635012494,16875545.575383022,14578952.178654589,2842435.488411326,143548180.2981839,YULARA_COMBINED,2017,complete_H144,144,power-active,48
35,45292.0,22048622.349801227,9477059.553424852,60668138.47218188,9263972.23323866,12171287.39756261,12865164.595943494,12105916.817168148,12529457.660207614,119709659.60086614,YULARA_COMBINED,2017,complete_H144,144,power-active,48
36,44777.0,32849392.830385555,27211656.161322147,41244538.44011308,22419843.794763066,28995566.869236983,29651736.65780983,29940442.118005957,38550115.31158925,91978821.54220101,YULARA_COMBINED,2017,complete_H144,144,power-active,48
37,44935.0,24145146.662843205,24248746.913353827,78000694.20626314,28142322.531044118,15992771.98657171,15483146.760172775,13611802.793640614,35939468.7262041,137651279.63844708,YULARA_COMBINED,2017,complete_H144,144,power-active,48
38,45284.0,29921494.863809157,13700990.552687962,67204794.54178235,14589233.474025419,16646811.148092555,18431722.985686105,18547776.909586664,15664368.306503234,127818766.42690551,YULARA_COMBINED,2017,complete_H144,144,power-active,48
39,45360.0,24940914.057321686,13152776.271774912,61239772.098306134,16482872.086083153,15361522.641300568,15523622.944735132,16525093.198017545,26662107.37342047,114594158.85698603,YULARA_COMBINED,2017,complete_H144,144,power-active,48
40,45072.0,27007180.947967697,875864.4766672231,81438320.6196556,8032707.531402394,10215426.660381397,12284980.01184276,10676245.066723378,632433.4539564825,141364347.5098809,YULARA_COMBINED,2017,complete_H144,144,power-active,48
41,45216.0,20088584.693218004,328484.92226047907,73256622.04562284,5315269.368404403,7686491.6468263455,9565488.773007525,8729052.064957043,151569.14053722785,130809662.08708234,YULARA_COMBINED,2017,complete_H144,144,power-active,48
42,45081.0,19887291.302815713,1497605.7837125051,67122076.53391586,5680858.321293917,6043073.573411886,9079379.173663016,8055931.933468416,1590717.9392935126,125974216.21933994,YULARA_COMBINED,2017,complete_H144,144,power-active,48
43,42654.0,28180128.54631715,23247789.67140789,37792861.915175475,19383099.239796992,23560609.56351417,24527642.937968794,26549213.898149762,31887506.585014347,76395228.04652956,YULARA_COMBINED,2017,complete_H144,144,power-active,48
44,41442.0,31943324.9603833,26056787.782964397,37599445.64722985,24668507.366086982,25585661.946740467,24599473.890601836,26368210.68523686,39793860.63066991,80820374.14985812,YULARA_COMBINED,2017,complete_H144,144,power-active,48
45,43357.0,32266269.919118866,22849461.389389228,49467488.32374467,22829396.85336949,28533778.875841327,24497313.789602984,24885899.762392446,40188392.71191311,97393755.37649424,YULARA_COMBINED,2017,complete_H144,144,power-active,48
0,60699.0,43896174.393469565,34643763.955918856,93733349.25456122,38416413.7311388,36243799.14356668,31315272.55154242,28251993.74038047,54011265.69962333,178882258.15356404,YULARA_COMBINED,2017,complete_H144,144,power-active,72
1,58408.0,39532763.051554896,24673605.658982556,55598310.11503143,22581969.76560035,25783713.395730954,29764734.400003865,32021603.03942194,35620811.92555766,112799163.77587211,YULARA_COMBINED,2017,complete_H144,144,power-active,72
2,60824.0,44352440.17915634,40304442.76279111,66626571.989193514,38187229.83042524,38582464.195723705,36271490.48443307,35955444.90361296,60532295.272763684,140572364.48125353,YULARA_COMBINED,2017,complete_H144,144,power-active,72
3,61761.0,45033771.13304844,24991081.972281955,91025116.0652738,30339233.64282127,39316954.97747949,34815996.74497122,33435473.396465886,39435912.8449561,180879193.5602215,YULARA_COMBINED,2017,complete_H144,144,power-active,72
4,63072.0,41617678.44171867,18460833.95786224,101903001.99145348,24245246.818096332,29091038.39269586,26064454.042920236,24591202.56356517,29143201.098717194,194114993.17858395,YULARA_COMBINED,2017,complete_H144,144,power-active,72
5,63072.0,33095043.013794113,558637.9389197576,108483310.21640344,8893338.63520917,17646287.570906,19391583.416476153,17516730.180354383,1087785.8164266997,196934665.5563107,YULARA_COMBINED,2017,complete_H144,144,power-active,72
6,63072.0,46324036.92943511,5967753.489714417,117498638.37459518,15643838.743711993,21832962.91376336,22556723.84877213,19808740.893365968,8086985.22036135,209218060.7080566,YULARA_COMBINED,2017,complete_H144,144,power-active,72
7,63493.0,41146540.98985869,7742033.500996623,111967150.55985615,14411480.767216275,24819396.051432684,25058171.439003494,23394342.821887773,11451464.439316936,209361425.66788197,YULARA_COMBINED,2017,complete_H144,144,power-active,72
8,64224.0,42528709.10251973,15316107.459846068,95837125.9066656,17893810.374208357,23085147.267695732,25092692.594671875,24463469.684353415,19936089.194014087,181254468.04135388,YULARA_COMBINED,2017,complete_H144,144,power-active,72
9,64368.0,41402584.26194278,5537059.09416236,120024203.25816938,17934727.361544665,21882641.924595036,23111592.86265485,18954318.564767327,12307056.04536708,211839194.14231762,YULARA_COMBINED,2017,complete_H144,144,power-active,72
10,64800.0,1625866374.09138,74763826.88469246,127751920.4967284,19591425.930571828,33853076.161715046,34011579.33480155,31166101.510564115,67276.13838759958,224029288.1273337,YULARA_COMBINED,2017,complete_H144,144,power-active,72
11,64800.0,16932453193.290134,1322755638.937239,117048197.72639148,69242286.72367649,31920348.617030505,28218439.56148712,36992647.07755746,7615564.002014974,195570801.34720266,YULARA_COMBINED,2017,complete_H144,144,power-active,72
12,62132.0,9269240001.66776,816350892.4347742,64527337.52732469,50201553.6518129,37330475.185894094,34031189.91888769,40358984.74499975,45285724.455428556,126339940.77136955,YULARA_COMBINED,2017,complete_H144,144,power-active,72
13,64156.0,35366671.06912208,45012126.11947721,45206329.64812302,40543930.4200737,38438326.9538557,36817987.75165416,37502396.18163185,66105481.66188889,106754335.16168809,YULARA_COMBINED,2017,complete_H144,144,power-active,72
14,63497.0,40913782.87098729,25739695.51744809,84897532.35354072,30144408.891070854,38854898.9454923,33552540.349399474,30273392.277398393,39380053.00446844,165323252.56958714,YULARA_COMBINED,2017,complete_H144,144,power-active,72
15,63867.0,46162500.13697456,10942513.585123722,112570456.13849007,19107972.425700314,33147343.78565054,31108130.541232783,26838479.250156812,17178479.79443452,202161859.47197002,YULARA_COMBINED,2017,complete_H144,144,power-active,72
16,65733.0,47007060.30699456,34753378.95542567,76464943.48215047,28736472.694493733,30463577.348907914,30259676.162965465,31139343.45444959,49405940.635399096,154090903.44454482,YULARA_COMBINED,2017,complete_H144,144,power-active,72
17,66240.0,37704644.65837027,9198701.500028871,113914115.77712388,18007671.027110822,18491575.02679292,21312456.24246534,18777944.231149513,12118988.30772394,205671867.35915843,YULARA_COMBINED,2017,complete_H144,144,power-active,72
18,60768.0,47385740.899889916,27028999.105649915,80447874.34471706,24094556.38013573,27282816.894382633,28210259.74367926,28271375.08824544,42051816.30542387,156742742.57685882,YULARA_COMBINED,2017,complete_H144,144,power-active,72
19,66027.0,77876822.31111056,41351094.050944805,71452359.88141882,37523524.34868456,36304516.0812564,36143371.41169526,36859340.848238125,65075431.00538379,149110464.50799626,YULARA_COMBINED,2017,complete_H144,144,power-active,72
20,66523.0,54350025.57280697,23654655.99637652,113066730.64047799,29546832.49166474,44818485.47373218,38468717.17558157,35959152.80488936,32000724.644115396,205768322.97093543,YULARA_COMBINED,2017,complete_H144,144,power-active,72
21,67086.0,43865626.996539846,6570981.132819986,120366024.23161338,13893590.432763034,29872132.272208158,28750957.24409447,26197061.15153793,8729071.596736329,217503345.7411985,YULARA_COMBINED,2017,complete_H144,144,power-active,72
22,66908.0,46698239.413592726,55689689.60042242,90345985.5006415,53778154.46463104,33010296.911713358,31618038.57013158,31038848.239600237,80991242.40753135,162962576.21470687,YULARA_COMBINED,2017,complete_H144,144,power-active,72
23,67687.0,35826452.63352724,11237244.832774779,96679075.54823908,12690790.489443019,19775770.40075545,21213048.370428007,19390034.709158942,14825529.51094824,189381355.05036375,YULARA_COMBINED,2017,complete_H144,144,power-active,72
24,67316.0,44727530.12529098,50616189.59879819,80216929.86089994,46564370.61544631,39610717.28288998,39508820.49047678,38255274.9223755,72554233.87106065,160807813.27248153,YULARA_COMBINED,2017,complete_H144,144,power-active,72
25,67680.0,42188504.2317469,14545204.028565742,106233097.32725844,18587029.184386272,22024432.721011322,24057785.91319197,23844746.898857784,17599718.47323595,196641054.33507177,YULARA_COMBINED,2017,complete_H144,144,power-active,72
26,67968.0,40032545.866372965,13791531.735585256,102323163.04620194,21054384.591374174,20070390.70962133,21422892.739312124,21566962.11876247,27276208.95658307,185888572.1934343,YULARA_COMBINED,2017,complete_H144,144,power-active,72
27,67680.0,32004133.832134474,565593.9351173701,113611551.71738271,8776464.394515753,13193050.238887012,15951198.990273284,14363428.210935494,169901.01133109763,200879596.26051435,YULARA_COMBINED,2017,complete_H144,144,power-active,72
28,67191.0,32372137.38021168,6320055.727253441,96420552.74152495,11167779.46939457,12405216.833578484,15777461.122436926,14871754.953945167,6707665.144789568,182251254.76944792,YULARA_COMBINED,2017,complete_H144,144,power-active,72
29,61986.0,47638607.429304555,44482127.51083135,46093831.35479605,38564685.457783334,42784128.25008804,42429034.87979685,46101601.56290986,66564420.01018817,100938563.64627971,YULARA_COMBINED,2017,complete_H144,144,power-active,72
30,43357.0,32266269.919118866,22849461.389389228,49467488.32374467,22829396.85336949,28533778.875841327,24497313.789602984,24885899.762392446,40188392.71191311,97393755.37649424,YULARA_COMBINED,2017,complete_H144,144,power-active,72
0,21588.0,7031392.892259825,247193.5370976789,8435254.435978398,1203164.2661167202,1467794.0738761527,1993988.3731182367,2138855.922831866,921.614917964728,33384727.11627993,YULARA_COMBINED,2017,complete_H144,144,low-power,24
1,21086.0,2599696.8055980685,79674.15810096076,6078959.314377849,565911.0635173491,633957.1648901693,452375.2647962129,572203.2740972228,180.75189909377121,50362255.19151261,YULARA_COMBINED,2017,complete_H144,144,low-power,24
2,21043.0,2612353.5071352934,61088.98826575374,6189383.875282789,482833.25418305054,878713.930554455,630287.9903499344,803316.6986524443,115.34145383668776,42748041.001207165,YULARA_COMBINED,2017,complete_H144,144,low-power,24
3,21024.0,2536242.090483447,41588.11497694573,5853083.542583626,402116.47545454954,816859.3045449597,429545.48793218436,632183.6248251282,79.27271852139758,41050376.58969053,YULARA_COMBINED,2017,complete_H144,144,low-power,24
4,22083.0,12188016.898477634,261852.34709554294,9182816.730412887,1075367.0349428423,1323898.0069297487,902640.9425985963,1287551.826762572,75608.28447974159,22780902.790491257,YULARA_COMBINED,2017,complete_H144,144,low-power,24
5,22901.0,17156983.957182594,518857.7241837698,12930850.304227669,2358380.993167481,1571526.744628438,1844664.899600547,2059843.0957033592,143170.74647724463,7325368.201776708,YULARA_COMBINED,2017,complete_H144,144,low-power,24
6,21976.0,12360209.746314619,292567.77561949694,9535874.903642949,1484521.9153190022,1840120.6920337596,2374734.831106215,2728664.291173059,134.06869187002613,24615882.540679518,YULARA_COMBINED,2017,complete_H144,144,low-power,24
7,20607.0,2996435.2062009466,44925.24713959184,6033151.440310825,355344.418339114,651390.7957417959,653922.8626795135,827757.1082236228,35.01394844466515,40923383.08778185,YULARA_COMBINED,2017,complete_H144,144,low-power,24
8,21009.0,7579407.482677082,103858.93796343856,8156257.01290625,730334.7390607756,586331.24177154,456449.4656777306,631644.2682707863,2439.8131520595553,19281174.663090605,YULARA_COMBINED,2017,complete_H144,144,low-power,24
9,21312.0,5636616.033739076,104401.5667391117,7625536.862642165,770308.2415717578,781945.4834546513,864580.914813721,1093797.0726105855,250.37770275864494,31804673.24809674,YULARA_COMBINED,2017,complete_H144,144,low-power,24
10,20672.0,3761080.3055828777,76268.53095243611,6148350.243559609,241717.42933285932,883911.3576857072,735857.899776803,977387.998633952,134.10494598070164,38567991.97155617,YULARA_COMBINED,2017,complete_H144,144,low-power,24
11,20671.0,4078569.454191637,45387.70145569114,6013270.601914402,383889.02927142504,542354.5754790135,288374.6708655949,421888.26560372784,91.15415688359214,40268123.00754786,YULARA_COMBINED,2017,complete_H144,144,low-power,24
12,20448.0,2163068.9941146453,42618.42425470852,5692688.939362912,425508.07376944943,766768.7419083377,498677.69278420636,728193.6501443471,46.874797931315946,45542602.41814159,YULARA_COMBINED,2017,complete_H144,144,low-power,24
13,20369.0,4456351.309636977,66445.07348160025,6646472.905386322,438686.4528648439,629269.596902143,359094.27505208174,527508.0146440468,190.23718940708923,28309500.12221233,YULARA_COMBINED,2017,complete_H144,144,low-power,24
14,20527.0,2330556.8167965887,70438.08482762442,5358532.773151581,342114.83596438874,506593.98354265944,258993.67841987673,394053.16220380063,242.3671488634642,49107425.26736797,YULARA_COMBINED,2017,complete_H144,144,low-power,24
15,20448.0,2051711.4639335128,58125.814323907936,5228562.005034148,495537.1341456737,677535.2116000581,413663.80285690876,653245.2428784299,3.961240796517754,47041158.54397338,YULARA_COMBINED,2017,complete_H144,144,low-power,24
16,20448.0,2329807.152977854,51203.08607290607,5036226.167250168,476213.7507872608,542765.0114823015,231558.7403017523,398216.8047312982,1.761692428898147,44748340.88611414,YULARA_COMBINED,2017,complete_H144,144,low-power,24
17,20448.0,2100013.5773674124,42600.50290856839,4924307.495678588,430049.52057575533,639833.9141671932,296009.5113794946,507881.01639671635,2.0401216599903127,42467486.48509772,YULARA_COMBINED,2017,complete_H144,144,low-power,24
18,20448.0,2928487.5782472296,73858.06552058306,5362212.712058262,405180.62223183736,881633.5992543494,500564.5494552354,763193.5568634683,5.083333590698639,39057019.60008537,YULARA_COMBINED,2017,complete_H144,144,low-power,24
19,20448.0,2212322.2297516116,68570.84141570934,5214996.460468497,385056.8066511104,854571.6058987585,486113.85189064866,758502.2148879877,8.393218975163617,46999374.275762744,YULARA_COMBINED,2017,complete_H144,144,low-power,24
20,20448.0,1637036.25240559,69071.89099722492,4954781.476554924,423047.8453801541,662542.4097693725,355857.46071794716,579788.3043461816,4.6078239523640026,50732638.03847127,YULARA_COMBINED,2017,complete_H144,144,low-power,24
21,20304.0,1826120.82386302,84593.52474729027,5065392.552153392,464992.1167019097,297477.57061220525,130728.96329895996,243230.76877115146,21.680685344652538,47614044.28771018,YULARA_COMBINED,2017,complete_H144,144,low-power,24
22,20382.0,3436054.440266384,67908.08008571756,5405709.4882897055,432999.2105426632,730971.5754031264,458994.03056696936,637114.8888656177,41.06481183794505,38522313.33561955,YULARA_COMBINED,2017,complete_H144,144,low-power,24
23,20237.0,2778734.738681099,39366.19966099493,5023914.573256746,328999.51337434916,741960.912810513,433025.7531772087,712304.4998878072,21.699463612032314,44096437.76917699,YULARA_COMBINED,2017,complete_H144,144,low-power,24
24,20304.0,3124200.83953925,35428.7726247651,4946127.79259702,338802.6868903201,683386.2112128487,433615.39147952816,701774.7085897177,141.26232335636163,42567789.21365542,YULARA_COMBINED,2017,complete_H144,144,low-power,24
25,20160.0,2155752.26069293,53743.553109536144,4590357.427918164,300767.2740580987,539787.343646758,306364.57004217646,560379.1387467033,180.37355744420768,42091915.401313335,YULARA_COMBINED,2017,complete_H144,144,low-power,24
26,19728.0,5835602.194435925,71882.7452608387,5578828.445938575,298803.1580243291,708098.6077399468,408804.4590075353,688306.7466114591,235.22097357345666,29751038.569049746,YULARA_COMBINED,2017,complete_H144,144,low-power,24
27,20016.0,2852341.068593621,51711.950995716696,4744720.480663883,470948.66869020485,299056.2970226612,128465.96906161626,266761.00928289973,262.68232411030056,45407521.125940256,YULARA_COMBINED,2017,complete_H144,144,low-power,24
28,20016.0,2598324.032503359,60237.267733947716,4445183.894672864,415734.56572125806,175798.18796310204,73936.6777498509,175006.63472058828,2.4567675421423054,47879526.15489703,YULARA_COMBINED,2017,complete_H144,144,low-power,24
29,20016.0,2784255.612771039,57190.6582034459,4788262.582717564,410920.4395308229,591376.2164206778,243630.99402342323,388772.1395069531,7.2059277292609645,49176562.602103345,YULARA_COMBINED,2017,complete_H144,144,low-power,24
30,19872.0,1439764.5307859539,78223.17282451942,4709678.3613224495,434252.38956266467,288562.4345625561,135526.20124181165,247133.72316774284,2.0993767624079447,49137420.88701171,YULARA_COMBINED,2017,complete_H144,144,low-power,24
31,19872.0,1526085.9769321238,76110.58459868774,4585734.801472525,455486.2421664934,304120.6199996162,144474.14216851158,271435.617246293,1.7954048155704048,50009588.70440521,YULARA_COMBINED,2017,complete_H144,144,low-power,24
32,19872.0,3147715428.3093677,366218416.360719,5669861.498035116,9197337.213786108,1281562.8099888563,1671694.769026376,1404047.1116621727,0.5940605758140816,48128150.31442044,YULARA_COMBINED,2017,complete_H144,144,low-power,24
33,19872.0,4982396209.836479,413395284.1738563,5649786.460553006,14391393.861076994,1744757.6221070676,2271524.3613385493,1445617.7405955545,2.0913028330158068,45346081.61429661,YULARA_COMBINED,2017,complete_H144,144,low-power,24
34,19804.0,4971302644.763863,411205758.8570194,5514485.899262526,13930020.391535854,1688535.5440748243,2218396.9242683765,1424993.4022154266,4.451509211145397,44496349.7778464,YULARA_COMBINED,2017,complete_H144,144,low-power,24
35,19940.0,4980433056.464285,412360748.58833104,5881244.154564227,12714261.542004388,1733188.325478223,2178668.2700273925,1402075.6226349114,107.37888535116903,38367918.66184944,YULARA_COMBINED,2017,complete_H144,144,low-power,24
36,20380.0,5072110822.151726,412938060.34790325,7374077.006732848,10420038.368507948,1696421.3775163072,1917040.907089549,1234140.9618789877,827.6536667294434,25300841.48965628,YULARA_COMBINED,2017,complete_H144,144,low-power,24
37,21110.0,1464029775.487083,31970909.92521677,6155799.077118914,3759949.6414333596,1437130.9986886608,1926750.18549709,816059.239992664,42175.51352609172,35673560.92867165,YULARA_COMBINED,2017,complete_H144,144,low-power,24
38,20794.0,11518495.603691913,235103.48613720472,9427453.998321792,950189.3836917859,2225258.175035619,1476431.8065843713,1990625.6972505248,62080.76128648266,16120126.247894837,YULARA_COMBINED,2017,complete_H144,144,low-power,24
39,19796.0,3364176.307815737,50938.09644217146,5244022.696424046,408148.7271342387,407319.35497892,294951.53503418557,421111.74372241664,142.07333350020417,36572664.199590884,YULARA_COMBINED,2017,complete_H144,144,low-power,24
40,21031.0,13563488.608063849,184014.75497382326,10088722.653426936,1506316.5877334115,895003.1753398323,731668.5335128993,1050926.584094854,20275.464400407163,6921721.812727863,YULARA_COMBINED,2017,complete_H144,144,low-power,24
41,19433.0,10787486.483204463,236978.3147180172,7352600.1849952005,1193812.9428614776,774021.0993779447,817104.0344131427,955656.1376696365,29.62758460002669,16220030.710152114,YULARA_COMBINED,2017,complete_H144,144,low-power,24
42,20485.0,42060070.886845104,373130.8395012418,5971227.504810839,796930.024976003,607227.8170430064,534180.3437984037,782594.8168806981,3790.3134853239912,36736140.6845856,YULARA_COMBINED,2017,complete_H144,144,low-power,24
43,20334.0,6108943.289819437,195442.21834041693,6200238.002842833,827398.0156375179,714830.4790907324,530685.5655276526,692550.786535038,2404.860332941942,32313100.223813716,YULARA_COMBINED,2017,complete_H144,144,low-power,24
44,20100.0,3161547.971948324,81582.88009070003,5351809.744598122,272359.0549365641,491011.6076826732,414113.9494967838,580880.8335299783,413.39358613074813,41027649.21738204,YULARA_COMBINED,2017,complete_H144,144,low-power,24
45,20585.0,6223394.068263831,121276.59980689241,5624314.735345679,416146.0498146123,722750.8781016114,510552.72791662964,748522.120971917,131425.6877107337,45548468.07406487,YULARA_COMBINED,2017,complete_H144,144,low-power,24
46,20524.0,3463545.5695031076,77909.17190203887,5295956.712730486,289617.56771188014,901889.6772956108,667585.4122810822,829727.2078688364,7237.443847478049,46442007.37253681,YULARA_COMBINED,2017,complete_H144,144,low-power,24
47,19440.0,2939274.9680798617,47491.39010049208,4477473.077076723,375439.01219450484,333553.63367955334,210401.83218011164,349292.8496660511,125.06488625198749,41921667.725417174,YULARA_COMBINED,2017,complete_H144,144,low-power,24
48,19508.0,7415795.711291291,114600.30776924336,5164588.210030494,471408.65942356247,508408.6994436448,457785.8762954537,520891.5274177818,20.190608002748668,28138008.604557376,YULARA_COMBINED,2017,complete_H144,144,low-power,24
49,19879.0,6307314.266864627,160575.9785268473,5653709.998170018,583342.7089398367,565490.9767484862,524074.90123814275,846347.9435409809,862.4833412902539,35364639.19234332,YULARA_COMBINED,2017,complete_H144,144,low-power,24
50,19296.0,10597927.304636301,59270.46321244737,4361507.514438015,364140.58809912374,287069.2632675142,198390.08357297574,356010.8221012135,91.2569852107993,33411755.82580319,YULARA_COMBINED,2017,complete_H144,144,low-power,24
51,19433.0,1763325.513722949,48167.02174632742,3962869.7544144755,426087.49885153014,316150.81900174177,137477.12788946048,290234.9354654821,23.097532563855303,46936081.86054303,YULARA_COMBINED,2017,complete_H144,144,low-power,24
52,19372.0,2051115.0621003788,60724.26777258465,4166254.819883282,415275.4979018648,346693.5561549235,172963.4733617434,338981.598030438,65.88513180885425,41330335.47909414,YULARA_COMBINED,2017,complete_H144,144,low-power,24
53,19371.0,3683788.144194101,72842.97536460521,4705777.322155747,370439.1879485375,254017.18467567986,215167.2739202191,338238.81780159334,22.93943554505574,38903952.78088174,YULARA_COMBINED,2017,complete_H144,144,low-power,24
54,19296.0,2474668.5463196747,57212.59160166045,4118088.438108447,319462.7691500745,305979.2580146213,163515.9026234558,301143.08922567236,10.548093805559265,44379207.58918528,YULARA_COMBINED,2017,complete_H144,144,low-power,24
55,21305.0,15659810.69156782,4747665.688641668,7810752.504660738,4312792.041076803,3631279.933196822,3513153.012905731,4032358.8394246995,6388697.484647016,30258036.46386962,YULARA_COMBINED,2017,complete_H144,144,low-power,24
56,23047.0,14038483.822815593,385699.56370700273,9229432.843392905,923617.5378549275,2086328.4869883761,1725327.8939155731,2124333.2805106286,32272.614037779305,25857245.70185199,YULARA_COMBINED,2017,complete_H144,144,low-power,24
57,19296.0,4794190.544951295,104256.33437921811,4812389.726422722,273636.12114847807,806002.1394227699,627563.8530885945,895938.774736534,234.92139864827263,37087832.58227293,YULARA_COMBINED,2017,complete_H144,144,low-power,24
58,19653.0,8393904.535929041,487360.1350527775,6136029.928481899,788742.4833334564,994426.2134232884,825155.0555933735,1038223.1600510307,67447.35086094514,24486387.995668948,YULARA_COMBINED,2017,complete_H144,144,low-power,24
59,19440.0,22829694.31527102,514964.68249876326,5178300.447960663,428248.0529885534,385005.9854807105,388204.6171381155,607842.4171069178,638.5548141372593,24964814.81649194,YULARA_COMBINED,2017,complete_H144,144,low-power,24
60,19364.0,3965892.8610214824,90504.93650280744,4796839.294076682,456731.09206650255,387184.7639549882,373228.22516770504,416543.7600385357,163.67910930657584,36469024.21240544,YULARA_COMBINED,2017,complete_H144,144,low-power,24
61,19303.0,3574897.018124392,141480.8974916817,4949323.536886664,207472.40341572746,299400.94985503773,244212.26404244333,378540.84574218874,242.0585592511633,42974560.54982949,YULARA_COMBINED,2017,complete_H144,144,low-power,24
62,19226.0,2413252.2295263377,205606.6329551962,4201992.643246231,423027.24298138544,455312.075174394,363458.1962515761,449742.2119662598,77.73441768734851,50694986.66556363,YULARA_COMBINED,2017,complete_H144,144,low-power,24
63,18934.0,1602235.8720120713,65020.01683906649,4297344.946031882,444913.8819741107,187381.05798430354,98888.9926517619,206768.71033417992,38.38237998893968,45203873.94618372,YULARA_COMBINED,2017,complete_H144,144,low-power,24
64,19008.0,2056844.766452603,79014.5542495719,4141072.7957168543,431000.78204768826,250089.49086731975,148847.83839681093,260581.5695040924,61.59922940596596,47973911.41701911,YULARA_COMBINED,2017,complete_H144,144,low-power,24
65,19388.0,3405330.8603069964,78887.25789927098,4507154.673228094,399846.17540122446,306288.3908924718,194971.36208080887,308516.8448084576,10160.382293428578,40337524.86674743,YULARA_COMBINED,2017,complete_H144,144,low-power,24
66,19710.0,12791847.420056898,395462.16667776153,8946849.652798656,1162480.413113922,936134.496702647,804473.751050392,883347.169552666,13337.124234501645,7193237.350567921,YULARA_COMBINED,2017,complete_H144,144,low-power,24
