block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Daily_SSE,Last-value_SSE,site,period,support,horizon,scope,block_hours
65,17424.0,7531309.911163529,3234690.9306685375,12284987.37862049,3680044.226765661,4389460.860621502,4669548.115452377,5559124.157017457,3413688.002855714,32397156.362153098,YULARA_COMBINED,2018,complete_H144,144,power-active,24
66,5130.0,2977617.181326477,1694098.3613148718,2151746.3970291903,1408421.4828665087,3263558.2713950234,3899127.2725480944,4577634.035719354,2357428.7497937176,6664780.262066645,YULARA_COMBINED,2018,complete_H144,144,power-active,24
67,17183.0,9716367.479540642,5712849.6322936965,11164050.830685683,5835456.338602113,7983901.532978156,9210555.899364369,10348805.936444132,10178712.642456446,28363500.07082329,YULARA_COMBINED,2018,complete_H144,144,power-active,24
68,17089.0,11813544.33568633,5184588.768662038,5820007.653824117,5093921.322104805,7996199.9527269825,10398439.027996486,12027053.048563924,7279410.602941802,16287687.159984931,YULARA_COMBINED,2018,complete_H144,144,power-active,24
69,17230.0,13080429.535079198,2696408.156477476,4121800.3635169705,3023465.943820844,9697481.302022915,11644456.777067551,14037924.239515882,5564205.229975887,12921339.937012926,YULARA_COMBINED,2018,complete_H144,144,power-active,24
70,17330.0,13304481.005643934,4820371.45097606,10187631.845999496,5999505.543713781,9824884.134354841,11412252.747509262,12984574.844102725,6625722.492767229,27178453.605788153,YULARA_COMBINED,2018,complete_H144,144,power-active,24
71,17230.0,8459625.55812236,3030873.189436172,8739262.763305204,3828414.9397712313,9055623.425875422,10639299.574204626,12283428.011698646,6138489.715819569,24844184.27266575,YULARA_COMBINED,2018,complete_H144,144,power-active,24
72,17280.0,4994528.464448071,2360088.323699966,13813022.997194324,4349904.264579472,2131663.8853275236,2882354.5023654797,3747273.9173689447,5884664.804691236,36367687.81432243,YULARA_COMBINED,2018,complete_H144,144,power-active,24
73,17424.0,5830575.2915553395,162328.03268429716,14367520.130501406,1739663.730870463,3146786.942243915,3047947.677960861,3071477.460229705,9812.644974172823,37211419.7465825,YULARA_COMBINED,2018,complete_H144,144,power-active,24
74,17424.0,5134101.43451417,115578.87361870619,13346801.017213132,1517423.5198020423,1841716.5385905455,1763115.4204965173,2238293.2738816175,14934.834301148314,36188115.47143431,YULARA_COMBINED,2018,complete_H144,144,power-active,24
75,17424.0,5828120.435467699,137785.74441023247,13748788.45215253,1715707.9215404543,2468038.941703345,2570523.433936,3027856.5293666325,21100.511551141844,36811579.536562696,YULARA_COMBINED,2018,complete_H144,144,power-active,24
76,17424.0,5975742.613111148,1172038.9701079875,12295954.403658643,2013466.3503126581,3868068.9470659154,3891313.3679816737,4169348.556693738,1069071.800449684,33982800.68797868,YULARA_COMBINED,2018,complete_H144,144,power-active,24
77,17424.0,5399414.749442824,377008.6232218881,14864619.66292596,2345145.1565336064,3122723.400767864,3015651.5904929414,3219167.4169037123,1117312.5153565537,37904875.76438631,YULARA_COMBINED,2018,complete_H144,144,power-active,24
78,17525.0,6034614.293529414,282652.9579432319,15774933.665931132,2158036.166822069,3216038.8094035327,2941150.873427945,3096338.5599475433,149896.83221603392,39582187.27736427,YULARA_COMBINED,2018,complete_H144,144,power-active,24
79,17517.0,7874844.097475412,5195626.319334835,9782100.031310994,4251244.959652742,7762851.809047782,8129785.041832701,7974535.75954582,5601430.956953484,28455165.655650694,YULARA_COMBINED,2018,complete_H144,144,power-active,24
80,17518.0,6796913.670942365,1634447.6978634985,13376429.773280025,3429503.7761923647,5954186.258418689,6334948.1809599865,6048836.108548568,5219039.511886541,34809447.92439773,YULARA_COMBINED,2018,complete_H144,144,power-active,24
81,17327.0,5971318.269001633,443799.1613888438,13943364.10739787,2108985.9333275235,3016777.5889083114,3348641.8745655706,3980329.383035308,900120.8383559996,36398968.18349722,YULARA_COMBINED,2018,complete_H144,144,power-active,24
82,17233.0,7117836.947190935,1545949.0962922317,14631929.4585715,2879624.7386081065,5824751.171368587,5583087.494857003,5384382.278022075,1421196.3918731736,37152983.73500512,YULARA_COMBINED,2018,complete_H144,144,power-active,24
83,17424.0,7328020.009057427,395607.03480075765,14143412.860939527,2017324.033092506,5220022.417083107,5248428.000470264,5157158.475918074,1342665.7787003857,36950503.97546744,YULARA_COMBINED,2018,complete_H144,144,power-active,24
84,17424.0,6098654.906278224,127542.13724091974,14529709.88852371,1804951.0235656276,4351474.108221457,4788938.6265314035,4876347.117996165,103112.28288882601,37554747.4466359,YULARA_COMBINED,2018,complete_H144,144,power-active,24
85,17568.0,4865842.423038901,121623.07727133529,14037321.175424637,1649089.2354881354,3775602.15229094,3922044.214871322,3926902.0685458304,13058.880638967443,36924177.85544413,YULARA_COMBINED,2018,complete_H144,144,power-active,24
86,17568.0,6324989.017895358,156461.33130946977,15110541.132669833,1974017.5927656253,4924774.335926325,4986664.078788428,4692812.6656909,23533.569681302226,38251439.4701335,YULARA_COMBINED,2018,complete_H144,144,power-active,24
87,17568.0,5449268.558953326,335183.11423971935,13379819.497691538,1734378.1506987184,3619551.3442849936,3512551.775605972,3644690.3588628564,240096.86113306484,36347680.07010968,YULARA_COMBINED,2018,complete_H144,144,power-active,24
88,17568.0,7686696.137676499,190140.34475676104,13210189.856330387,1652011.3097914157,3202447.263013538,3253145.748278406,3816383.028321247,202830.02678039658,36224085.79901314,YULARA_COMBINED,2018,complete_H144,144,power-active,24
89,17568.0,7292268.326453448,131842.79864185237,12999523.212449426,1651149.5112849255,3744315.554407042,3819314.1634289306,3624084.055969687,17933.275405399134,35946512.11785164,YULARA_COMBINED,2018,complete_H144,144,power-active,24
90,17568.0,5538408.142021668,188891.69091163183,14625737.198772345,1959480.749387581,4031512.315262734,3989199.829465981,3824892.530371473,66551.80526765746,37509080.79992862,YULARA_COMBINED,2018,complete_H144,144,power-active,24
0,38967.0,16862654.25813044,1733369.1908111668,56061993.69632455,7117490.610251935,8379338.542862971,8177250.511739174,8848349.208734252,4340550.180374327,106774052.54328203,YULARA_COMBINED,2018,complete_H144,144,power-active,48
1,39081.0,19630066.34325634,786270.7460462124,58668829.70752735,5716067.930084761,8245900.377927554,7639278.522508859,8060211.442969665,722574.6966814654,111650136.44259816,YULARA_COMBINED,2018,complete_H144,144,power-active,48
2,38967.0,21216112.0110855,2360921.7678448185,55437129.01619434,6890857.904952739,11061551.413329352,11051525.369383095,11366357.089951504,4175712.2179989773,108641170.72745013,YULARA_COMBINED,2018,complete_H144,144,power-active,48
3,38736.0,17366919.215280287,354199.97436364944,51401072.50094894,4304242.391180853,11179781.636342602,12461458.124278508,13304081.55213061,380126.7428793743,105056967.22448707,YULARA_COMBINED,2018,complete_H144,144,power-active,48
4,38283.0,17165658.621811233,3631177.3538924316,52111905.21264716,7237578.818643075,10970529.746134413,10809275.989642156,11820680.21227195,3648576.977062793,102515202.43629977,YULARA_COMBINED,2018,complete_H144,144,power-active,48
5,36973.0,22271087.34805929,10129382.155277077,45704665.74496087,12011090.672611713,22420643.088362053,19887877.363539778,21827352.610438373,16226668.688863415,91766804.5014003,YULARA_COMBINED,2018,complete_H144,144,power-active,48
6,38016.0,19033443.292767964,1329091.9101242123,52373891.46838373,6089519.375129053,8925652.780885322,9190613.503474673,9349777.34640043,2062207.7401015535,103775922.54582337,YULARA_COMBINED,2018,complete_H144,144,power-active,48
7,38016.0,19044627.88690215,821197.8544972048,52000498.47233855,5008628.021743641,11492586.46138768,11660798.16410077,12030664.982714366,737453.155864129,104932680.547058,YULARA_COMBINED,2018,complete_H144,144,power-active,48
8,37440.0,24053541.19449843,13624979.894643174,33251052.16073135,12871225.900348887,24552353.360652853,23697924.664272923,27038500.829227105,17181475.725394506,69525782.59877658,YULARA_COMBINED,2018,complete_H144,144,power-active,48
9,37187.0,22392343.674845792,10910266.090745974,32927213.50625653,12957606.527867539,25139165.987132024,23693429.69872522,26445583.71865818,18863612.99576474,73377952.64866422,YULARA_COMBINED,2018,complete_H144,144,power-active,48
10,37749.0,19200910.480292495,6787059.468682401,41946590.456723645,9805165.077693352,15212968.165842824,15090908.41032395,16730888.535987731,13127945.504970895,89586918.56715582,YULARA_COMBINED,2018,complete_H144,144,power-active,48
11,37528.0,15762260.39787552,2049724.1833058975,43418580.31027408,5482181.200354094,13348381.700367156,12941429.2117376,14259951.521551471,2362843.2992836875,92328631.21859992,YULARA_COMBINED,2018,complete_H144,144,power-active,48
12,35856.0,25091793.018293522,26728767.420193713,24098627.688655157,22936878.369451985,35296549.879306674,34560606.51908582,37940587.10241499,36207770.54755765,49733348.71476687,YULARA_COMBINED,2018,complete_H144,144,power-active,48
13,37673.0,17837307.69982431,25424005.759608768,41301893.69018284,25438682.9845698,15198356.101293975,15084461.504054781,15803912.344484398,37350050.168704405,90280412.24442388,YULARA_COMBINED,2018,complete_H144,144,power-active,48
14,36720.0,18097250.320055574,2884210.581026892,43486829.80068882,7153298.577970749,13106665.184582744,14107539.854450403,14995663.51094613,6986819.304560345,93718073.29730257,YULARA_COMBINED,2018,complete_H144,144,power-active,48
15,36654.0,19248202.029780634,3794079.299129368,37880040.02909808,6108808.731927002,10610447.150694804,10592802.101310818,12635477.468402691,3831340.6273685778,84173871.50421311,YULARA_COMBINED,2018,complete_H144,144,power-active,48
16,36156.0,18704914.27171945,31502684.363750678,26680708.837401595,28855512.819777604,17493790.262331046,17910125.28572513,20254748.92591418,44436153.895257466,59813738.669677466,YULARA_COMBINED,2018,complete_H144,144,power-active,48
17,36576.0,11539693.664215019,2549476.4778322936,36690325.82804688,5261363.494726484,6341198.7463573525,6391975.045846699,7203890.789781771,3682796.1497477787,85455009.86074279,YULARA_COMBINED,2018,complete_H144,144,power-active,48
18,36288.0,16663877.29677807,7208504.078338514,31193731.487113383,8279445.32483158,10040249.302876988,10262501.787629679,11367958.123841403,11623919.47306434,76267551.86758052,YULARA_COMBINED,2018,complete_H144,144,power-active,48
19,36288.0,14082965.437720513,365009.4218886227,36281272.47802748,3845467.7797608674,9413875.052235471,10019922.238551002,11211769.71285788,179217.9282826775,83234523.30679736,YULARA_COMBINED,2018,complete_H144,144,power-active,48
20,36288.0,13013332.964114858,329482.6994868524,40727107.64403456,4589556.3540564515,6603210.2309962455,6400814.022876596,7013340.096127401,75344.2388069372,91790253.63080582,YULARA_COMBINED,2018,complete_H144,144,power-active,48
21,36288.0,13742894.500700377,249261.7330729396,40403295.57910154,4154632.9488932155,7117443.4092486,6535749.742308695,6777158.221649159,54509.25972647711,91555928.07212369,YULARA_COMBINED,2018,complete_H144,144,power-active,48
22,10583.0,5271349.502438738,127428.3175888019,10899564.697898334,1653140.6745865168,3968844.303780084,3455774.1446724394,3446662.59400805,2884.420706801432,31235853.862808935,YULARA_COMBINED,2018,complete_H144,144,power-active,48
23,21618.0,7509282.447498966,704883.2268431804,20832560.05323336,3016606.0497362576,3902732.705740472,3555669.705600736,3708274.811264496,580770.3485588357,49134088.417504765,YULARA_COMBINED,2018,complete_H144,144,power-active,48
24,36091.0,13651907.389708372,279796.2199212593,37287731.46513151,3961494.7746038414,7739578.104889077,7660552.57527004,8053982.483872165,547282.8973090657,86942786.88669735,YULARA_COMBINED,2018,complete_H144,144,power-active,48
25,35804.0,14936809.860617543,6906681.960514118,24894088.072559223,7117509.89329693,10440000.55714073,12498061.580702253,13783705.872870484,8565992.036211733,62474203.146428205,YULARA_COMBINED,2018,complete_H144,144,power-active,48
26,35280.0,11719327.10486058,4586116.779547429,32886280.025022477,8502582.67278694,7281495.045886602,6925416.781990901,7516741.949256336,7948458.443658825,79456727.60922906,YULARA_COMBINED,2018,complete_H144,144,power-active,48
27,35467.0,14638787.66825761,5084242.269691321,25937472.858515233,6449257.339123069,10627064.059552576,11949167.081198387,14156143.182742337,5778319.5601982735,67855188.68929315,YULARA_COMBINED,2018,complete_H144,144,power-active,48
28,34949.0,14947934.876722736,8694749.758265056,24781710.466194402,8740553.73659815,10926411.148053357,11837944.777331587,14063627.663225023,13805025.862736989,62851558.03225056,YULARA_COMBINED,2018,complete_H144,144,power-active,48
29,35373.0,11789125.592030102,1032301.7760206242,31794179.929059986,4762495.099331342,7639063.172375057,7737439.007248255,8877515.504781889,743246.3519301072,76917320.18239415,YULARA_COMBINED,2018,complete_H144,144,power-active,48
30,35331.0,15221585.6011259,3026299.638572893,31654920.97879203,6079882.314339599,10830719.048084818,10850537.90318072,11215146.139079712,5234470.409757806,78659033.20517921,YULARA_COMBINED,2018,complete_H144,144,power-active,48
31,35136.0,12457522.751881063,237890.66016990686,30961057.126320697,3475788.244542642,6686857.084548631,7249983.234747231,7692278.689353799,12041.77133807557,77695491.30292983,YULARA_COMBINED,2018,complete_H144,144,power-active,48
32,34992.0,15024309.402671874,3469408.022722113,27845418.709161684,5559458.2895017415,7312126.936885354,7692118.292207534,9002549.54728253,3511843.770211093,71071759.60817257,YULARA_COMBINED,2018,complete_H144,144,power-active,48
33,22313.0,12693984.660867123,7406947.99360857,13315797.227714878,7243877.821468622,11247459.8043732,13109683.17191246,14926439.972163478,12536141.392250154,35028280.33288994,YULARA_COMBINED,2018,complete_H144,144,power-active,48
34,34319.0,24893973.870765526,7880996.925139516,9941808.01734108,8117387.265925649,17693681.254749905,22042895.805064056,26064977.288079824,12843615.832917685,29209027.096997865,YULARA_COMBINED,2018,complete_H144,144,power-active,48
35,34560.0,21764106.563766263,7851244.640412232,18926894.609304715,9827920.483485008,18880507.560230248,22051552.321713865,25268002.85580138,12764212.208586797,52022637.87845394,YULARA_COMBINED,2018,complete_H144,144,power-active,48
36,34704.0,10825103.756003423,2522416.3563842652,28180543.127695713,6089567.995449933,5278450.827571439,5930302.180326338,6818751.377598644,5894477.4496654,73579107.56090498,YULARA_COMBINED,2018,complete_H144,144,power-active,48
37,34848.0,10962221.869981859,253364.61802893865,27095589.469365675,3233131.441342496,4309755.480293895,4333638.854432515,5266149.803248253,36035.345852290135,72999695.00799693,YULARA_COMBINED,2018,complete_H144,144,power-active,48
38,34848.0,11375157.362553978,1549047.5933298746,27160574.066584587,4358611.50684626,6990792.347833781,6906964.9584746165,7388515.97359745,2186384.3158062366,71887676.45236501,YULARA_COMBINED,2018,complete_H144,144,power-active,48
39,35042.0,13909458.391004825,5478279.277278065,25557033.69724215,6409281.126474813,10978890.618451321,11070935.915260646,11070874.319493353,5751327.7891695155,68037352.93301503,YULARA_COMBINED,2018,complete_H144,144,power-active,48
40,34845.0,12768231.939943993,2078246.8592523413,27319793.8806779,5538489.709519888,8970963.847327007,9683590.055525554,10029165.491583869,6119160.350242536,71208416.10789493,YULARA_COMBINED,2018,complete_H144,144,power-active,48
41,34657.0,14445856.956248365,1941556.1310929873,28775342.31951102,4896948.771700615,11044773.588451695,10831515.495327272,10541540.753940154,2763862.1705735554,74103487.71047257,YULARA_COMBINED,2018,complete_H144,144,power-active,48
42,34992.0,10964497.329317123,249165.21451225507,28567031.06394835,3454040.259053764,8127076.260512395,8710982.841402737,8803249.186541986,116171.16352779354,74478925.30208,YULARA_COMBINED,2018,complete_H144,144,power-active,48
43,35136.0,11774257.576848704,491644.44554918905,28490360.630361326,3708395.743464345,8544325.680211326,8499215.854394406,8337503.024553753,263630.4308143671,74599119.54024316,YULARA_COMBINED,2018,complete_H144,144,power-active,48
44,35136.0,14978964.464129955,321983.14339861326,26209713.068779815,3303160.821076339,6946762.8174205795,7072459.911707339,7440467.084290934,220763.30218579574,72170597.91686465,YULARA_COMBINED,2018,complete_H144,144,power-active,48
45,17568.0,5538408.142021668,188891.69091163183,14625737.198772345,1959480.749387581,4031512.315262734,3989199.829465981,3824892.530371473,66551.80526765746,37509080.79992862,YULARA_COMBINED,2018,complete_H144,144,power-active,48
0,58464.0,28202882.019756936,2097777.0426375684,86738799.52249631,10340960.864306163,12113722.103302578,12307397.766667748,13093475.049783994,4551089.82690561,163518945.15059957,YULARA_COMBINED,2018,complete_H144,144,power-active,72
1,58551.0,29505950.592715356,2782784.662064628,83429152.8975499,9383455.580983263,15573068.230817294,14560656.636963367,15181442.691871438,4687747.268149157,163546414.56273058,YULARA_COMBINED,2018,complete_H144,144,power-active,72
2,57976.0,25863485.51887159,706632.5051521419,77354066.61497372,6798551.939998234,14899084.416487,16322560.094868124,17512523.325299986,658420.4237245179,156959432.23709232,YULARA_COMBINED,2018,complete_H144,144,power-active,72
3,56016.0,30940179.66627922,13408126.97838102,71863576.8435833,16754359.942437412,29671870.054352056,26836051.382592335,29439591.049540933,19596951.985081024,142379541.92509487,YULARA_COMBINED,2018,complete_H144,144,power-active,72
4,57024.0,29455804.848533265,1456202.9989719666,79177068.72097768,8531389.793700887,14889702.305356745,15749980.35730344,15953502.454716217,2072870.6131694224,157385806.28074077,YULARA_COMBINED,2018,complete_H144,144,power-active,72
5,56448.0,32675807.525635302,14319066.660292627,58448373.380475834,15437983.503520701,30080890.29756911,28799355.9745449,32465440.70362568,17908266.008190766,120848579.41091712,YULARA_COMBINED,2018,complete_H144,144,power-active,72
6,56016.0,34560442.699965686,15840769.908802103,52750612.40800158,18864907.13914418,35822256.82172933,33306719.06024164,37133964.2203288,27407353.10555366,116277946.2778818,YULARA_COMBINED,2018,complete_H144,144,power-active,72
7,56448.0,22795071.853048135,3906279.8339321744,65541771.865252785,9380045.666770816,17878259.031612705,18419048.26054518,20302459.55586855,6947048.694465641,139015556.15653804,YULARA_COMBINED,2018,complete_H144,144,power-active,72
8,54864.0,33547773.993154563,48357390.89081621,44522374.946244895,43434459.08563573,42410997.09728379,41927724.72338429,45500829.73964786,67841197.33728223,95053642.51962556,YULARA_COMBINED,2018,complete_H144,144,power-active,72
9,55385.0,27478577.04501881,6679592.870013131,64364976.233281866,12094400.846356848,21190574.067899603,21824883.1542068,23239333.218197655,12703442.683540108,138678191.73686764,YULARA_COMBINED,2018,complete_H144,144,power-active,72
10,54522.0,29829815.600409944,18298039.863538172,42036641.63505943,16978019.169392463,23408813.5265122,24316750.917958576,28977315.856471065,22588942.785628673,95269335.3415969,YULARA_COMBINED,2018,complete_H144,144,power-active,72
11,54864.0,19662994.365305144,19548200.27717421,59214433.0594871,23247665.87703865,11036622.632871022,10578151.514924046,11116801.327627555,29361347.886745036,134173284.69303636,YULARA_COMBINED,2018,complete_H144,144,power-active,72
12,54432.0,22093430.26354118,7314821.233199096,47630522.37460903,9715236.602808915,14012324.118794095,14989191.886902483,16909172.884643916,11686864.552766316,116124370.32842289,YULARA_COMBINED,2018,complete_H144,144,power-active,72
13,54432.0,21666745.43507227,588174.9665148903,60571589.2345664,6999232.855840004,12045010.467314607,11694046.162154807,12683895.048182745,191617.0873876541,135167958.47676072,YULARA_COMBINED,2018,complete_H144,144,power-active,72
14,42043.0,16293667.190499261,312327.0803422302,46669915.607623875,5057156.813485024,8584573.828749008,7664664.785857271,7970282.3982021175,56077.42906247222,109580887.77314247,YULARA_COMBINED,2018,complete_H144,144,power-active,72
15,26446.0,10229859.260138828,769246.1971626917,25465504.722609375,3767222.859730964,6404446.590020159,5882528.806724588,5961813.228719594,582086.599929642,62344982.5792949,YULARA_COMBINED,2018,complete_H144,144,power-active,72
16,54144.0,20601303.837113854,843475.8545891972,55586817.84666929,6362003.59586224,12647600.014900042,13548418.991693726,14213761.702313693,994127.4337319429,128938320.82255492,YULARA_COMBINED,2018,complete_H144,144,power-active,72
17,53031.0,19706740.518072635,10929119.105393616,39481281.71604395,13219583.74482547,12813473.69301637,13535611.946269438,15140668.603685258,16067605.943447683,99935396.81979972,YULARA_COMBINED,2018,complete_H144,144,power-active,72
18,52848.0,23621691.0927357,11223756.939574819,37329282.11983945,11711178.729899332,18354908.67182239,20091977.609414455,23481531.382390816,15098462.718482811,95938493.25959937,YULARA_COMBINED,2018,complete_H144,144,power-active,72
19,52941.0,17754157.04427476,3587536.864402183,45184081.133930095,8241127.445153222,10837629.708158582,11432573.25636377,13615754.968358425,5228129.056382558,111685573.64433838,YULARA_COMBINED,2018,complete_H144,144,power-active,72
20,52899.0,21256993.29119148,3139356.256958017,47078393.122910306,7779796.372726651,13858094.866338745,14227131.562328212,15053181.227842951,5240641.615999251,117590772.64073342,YULARA_COMBINED,2018,complete_H144,144,power-active,72
21,52560.0,21446424.464487333,3594242.064506897,43383003.69136415,7335332.475657336,10971608.203180052,11565507.867807275,12856793.147873104,3517714.3353077127,109835511.47554807,YULARA_COMBINED,2018,complete_H144,144,power-active,72
22,39402.0,24507528.996553447,12591536.762270637,19135804.881538983,12337799.143573422,19243659.757100172,23508122.199908968,26953493.020727366,19815551.995191943,51315967.492874876,YULARA_COMBINED,2018,complete_H144,144,power-active,72
23,51790.0,34844536.09884551,10547652.796889706,23048694.972821694,12851386.427305857,28577988.862253174,33696009.09878142,39305927.09531722,18328417.438562684,64943977.81546692,YULARA_COMBINED,2018,complete_H144,144,power-active,72
24,52128.0,15959205.190517602,2637995.2300029737,41527344.1449088,7606991.5152519755,7120167.366161979,7693417.600822853,9057044.65148026,5909412.283966544,109767223.0323392,YULARA_COMBINED,2018,complete_H144,144,power-active,72
25,52272.0,17203277.7980217,1686833.3377401072,40909362.518737085,6074319.428386707,9458831.28953711,9477488.392410621,10416372.502964068,2207484.8273573783,108699255.98892781,YULARA_COMBINED,2018,complete_H144,144,power-active,72
26,52560.0,20706372.0619472,7112726.975141561,38933463.47052214,9838784.902667176,16933076.87687002,17405884.096220605,17119710.428041916,10970367.301056063,102846800.85741279,YULARA_COMBINED,2018,complete_H144,144,power-active,72
27,51984.0,20417175.22524999,2385355.2924818327,42718706.426908925,7005934.705028132,14061551.177359998,14180157.36989285,14521870.136975478,3663983.0089295604,110502455.89396968,YULARA_COMBINED,2018,complete_H144,144,power-active,72
28,52560.0,17289486.347212475,405626.54582172463,43677572.19661818,5428057.85181939,13051850.596438726,13697646.920191158,13496061.852232885,139704.73320909584,112730364.77221346,YULARA_COMBINED,2018,complete_H144,144,power-active,72
29,52704.0,20428233.023083296,657166.2576383322,39589532.56647139,5037538.971775054,10566314.161705561,10585011.687313318,11085157.443153773,460860.16331886186,108518277.98697446,YULARA_COMBINED,2018,complete_H144,144,power-active,72
30,17568.0,5538408.142021668,188891.69091163183,14625737.198772345,1959480.749387581,4031512.315262734,3989199.829465981,3824892.530371473,66551.80526765746,37509080.79992862,YULARA_COMBINED,2018,complete_H144,144,power-active,72
0,21888.0,2367302.0095106116,48312.327413670726,6324329.553988264,645103.0838042502,1284025.108702137,729952.0449378372,1144783.6302197895,101.9887332804274,39068869.45599427,YULARA_COMBINED,2018,complete_H144,144,low-power,24
1,22089.0,2636519.9910517563,48449.89129690031,6458628.034782738,561980.59653617,1820983.0498886213,1095941.044441676,1663263.715868168,206.98532602086362,40466699.850153655,YULARA_COMBINED,2018,complete_H144,144,low-power,24
2,21975.0,2226023.063411816,50567.42465549434,6583602.3673093775,518330.76116791734,1358502.6553279385,763926.6044568989,1245515.7594976106,20.8008068598841,42095612.289887086,YULARA_COMBINED,2018,complete_H144,144,low-power,24
3,21888.0,2296214.9428881397,40556.11462741298,6785606.966382919,492305.39697090036,1139014.6371742294,543176.177956472,834111.033684533,23.608458378519302,39836222.020452484,YULARA_COMBINED,2018,complete_H144,144,low-power,24
4,21945.0,7387176.321956151,391518.1772273079,6751123.338697788,495155.37894612947,1935781.3821921523,1272981.6852023052,1757022.134137223,20.827362958423553,38478203.73641321,YULARA_COMBINED,2018,complete_H144,144,low-power,24
5,22032.0,3519730.4874637374,105477.53034584715,6812025.702846075,563908.9615551626,1687502.2563923367,898949.4983566491,1240354.108929786,18.270908165725064,39596736.936707206,YULARA_COMBINED,2018,complete_H144,144,low-power,24
6,22032.0,2393587.276981186,39103.90801068934,6733634.972031344,517352.18210336677,1252934.960237761,663420.8242815097,1015319.3529390084,1.1627482705044911,38992782.48285593,YULARA_COMBINED,2018,complete_H144,144,low-power,24
7,22176.0,3208649.901294981,37041.860351731506,6970157.136021526,577960.9870001229,1676689.868677721,983403.2262327499,1433520.2116346897,21.306982984758257,35767273.56893637,YULARA_COMBINED,2018,complete_H144,144,low-power,24
8,22232.0,2747908.959353016,41779.56294440517,6779453.150122987,533326.8099621789,1321247.2814086112,692568.2817966891,1064554.984145486,12.027322988807569,38587724.15923597,YULARA_COMBINED,2018,complete_H144,144,low-power,24
9,22429.0,2357889.731001337,59494.771427560256,7089517.360333814,668254.4098004763,1285322.899095202,704228.4152329975,1070560.9423387486,266.127579215296,36815429.57776517,YULARA_COMBINED,2018,complete_H144,144,low-power,24
10,23040.0,7027702.467895343,160388.71077373542,8653842.389368678,1039241.2233284062,3681003.0950022317,2938462.6609687246,3668132.6463328023,1317.49904126479,32554860.003381506,YULARA_COMBINED,2018,complete_H144,144,low-power,24
11,22931.0,4354159.639320226,88797.53869656894,7873178.595563439,769473.3530485686,3146170.227462464,2318665.5211249166,3078859.2666679053,65.55862827502432,36452538.196400896,YULARA_COMBINED,2018,complete_H144,144,low-power,24
12,22464.0,4296071.487479266,35711.941282988846,7256202.922501807,568615.6545012562,2599710.8191169053,1846898.3280654764,2510288.0810594023,145.35626331273565,37283632.30110809,YULARA_COMBINED,2018,complete_H144,144,low-power,24
13,22464.0,2211233.0551647115,50588.583718107024,7474848.422582673,593452.5049506768,900979.3251219663,402170.9123484346,662505.8576461785,3.828090198615385,40174346.90360044,YULARA_COMBINED,2018,complete_H144,144,low-power,24
14,22464.0,2593612.3965695077,45730.38817609781,7554292.154486673,617352.783411561,1883239.6007369205,1154428.034627711,1509466.3527376852,6.996476417592517,40038826.34536252,YULARA_COMBINED,2018,complete_H144,144,low-power,24
15,22464.0,2765512.009493684,48179.69621708736,7667020.666956595,635884.7416325522,1829428.5673653274,1084153.3443094192,1447068.5160554785,36.996830662399205,37351985.931712106,YULARA_COMBINED,2018,complete_H144,144,low-power,24
16,22608.0,3075509.8263623836,50754.174763581315,7887509.258745711,644927.3519463079,2198841.981841725,1419315.6341199314,1884219.208270684,184.308290583171,35004846.396686636,YULARA_COMBINED,2018,complete_H144,144,low-power,24
17,22896.0,11980138.8069649,181310.3988544369,10410548.736428937,1438207.0874238177,3246800.695464965,2586786.761541762,3423255.082764818,228.78094366478047,15793723.499494852,YULARA_COMBINED,2018,complete_H144,144,low-power,24
18,22752.0,7973789.653597795,162356.55350934548,8810312.353340937,1219665.4528121636,3695000.678618811,2808605.5519767185,3698298.478786353,120.4213887268172,25879661.597368255,YULARA_COMBINED,2018,complete_H144,144,low-power,24
19,23005.0,6588831.006869059,95260.04266910964,8391750.837711774,918075.3801668342,2734989.9292765334,1928327.5351904852,2641974.13129623,482.79728752695956,26662464.700977568,YULARA_COMBINED,2018,complete_H144,144,low-power,24
20,22643.0,5733065.232687523,119200.05867631477,8152497.9808594575,977939.0213697882,3193937.4120983803,2263294.578300456,3018688.1515906155,608.4386496778261,29898701.712309938,YULARA_COMBINED,2018,complete_H144,144,low-power,24
21,22552.0,2271991.8368723537,34807.78378305147,7456334.245982401,615065.6231486723,1737555.162986545,1134783.337469718,1708800.3733717822,137.42545729505213,34570571.391409054,YULARA_COMBINED,2018,complete_H144,144,low-power,24
22,22773.0,2662475.3151101805,54539.28965472675,7804290.368180858,708005.8943571075,1219583.2746257398,720432.0677359005,1083854.243024198,642.1683116788217,35247605.589255884,YULARA_COMBINED,2018,complete_H144,144,low-power,24
23,22643.0,4046881.271219593,50181.28707981576,8098007.088898371,704632.5247654936,3846816.4955570134,2436247.829043734,3196650.5877692522,901.4053872769944,31881481.694847114,YULARA_COMBINED,2018,complete_H144,144,low-power,24
24,23017.0,6293051.378093249,89364.38173512135,8529874.814642608,885646.0905412928,2957829.2905454007,2111677.6049269107,2749661.751270885,1153.8505670518318,29398582.141001076,YULARA_COMBINED,2018,complete_H144,144,low-power,24
