site,period,support,horizon,scope,method,status,RMSE,MAE,bias,SSE,points
YULARA_COMBINED,2018,complete_H144,144,full,Original A,accepted,17.776967635545084,13.24805471809019,3.0383806584107305,1166146587.9792488,3690097
YULARA_COMBINED,2018,complete_H144,144,full,Original B,accepted,8.017565363710569,3.9078716377460037,0.500925924899508,237204432.88483346,3690097
YULARA_COMBINED,2018,complete_H144,144,full,Expanded A,accepted,25.666554057250334,22.784456284311737,3.493787176907922,2430932570.4548764,3690097
YULARA_COMBINED,2018,complete_H144,144,full,Expanded B,accepted,10.830650730481183,8.193708217645879,1.6141330066772397,432859430.84707063,3690097
YULARA_COMBINED,2018,complete_H144,144,full,Inverted42,accepted,13.779744811370987,7.998161355867493,2.999783376396408,700680662.9680113,3690097
YULARA_COMBINED,2018,complete_H144,144,full,Inverted43,accepted,13.529692820491515,7.944509837626713,3.121857054259343,675481805.1452303,3690097
YULARA_COMBINED,2018,complete_H144,144,full,Inverted44,accepted,14.289085640147912,8.664780785334997,4.542214581369754,753436508.7751038,3690097
YULARA_COMBINED,2018,complete_H144,144,full,Daily,accepted,9.55315753889649,3.296399986906581,-0.0021649716093788685,336768654.4668166,3690097
YULARA_COMBINED,2018,complete_H144,144,full,Last-value,accepted,40.763115011683965,28.359005068390633,-0.003835504932530221,6131581580.991716,3690097
YULARA_COMBINED,2018,complete_H144,144,power-active,Original A,accepted,21.186431550146523,16.957209748921724,-2.26431304694606,716084021.0092741,1595322
YULARA_COMBINED,2018,complete_H144,144,power-active,Original B,accepted,11.952641743275795,7.15707661491054,0.42457407193034424,227916705.94331804,1595322
YULARA_COMBINED,2018,complete_H144,144,power-active,Expanded A,accepted,31.04933913939813,26.66296793634504,-17.95776706337507,1537988458.07485,1595322
YULARA_COMBINED,2018,complete_H144,144,power-active,Expanded B,accepted,14.589596174354874,12.291094764388907,-2.3882900571458663,339574364.60046977,1595322
YULARA_COMBINED,2018,complete_H144,144,power-active,Inverted42,accepted,17.924380165646557,12.66377951727039,2.577146330989192,512550483.15077674,1595322
YULARA_COMBINED,2018,complete_H144,144,power-active,Inverted43,accepted,18.12025561306491,12.936477264483255,3.5495062095209047,523813869.914724,1595322
YULARA_COMBINED,2018,complete_H144,144,power-active,Inverted44,accepted,18.961572940528526,13.502593785143137,5.326718510999043,573584063.4464569,1595322
YULARA_COMBINED,2018,complete_H144,144,power-active,Daily,accepted,14.52448823055826,7.607255743325359,-0.01610277864387537,336550338.9477943,1595322
YULARA_COMBINED,2018,complete_H144,144,power-active,Last-value,accepted,46.95340490552415,38.95443142368981,-26.62698129434185,3517082348.7530246,1595322
YULARA_COMBINED,2018,complete_H144,144,low-power,Original A,accepted,14.65776502509072,10.423266078691585,7.076763743666763,450062566.9699746,2094775
YULARA_COMBINED,2018,complete_H144,144,low-power,Original B,accepted,2.1056492416800503,1.4333680836267855,0.5590733587682876,9287726.94151536,2094775
YULARA_COMBINED,2018,complete_H144,144,low-power,Expanded A,accepted,20.646357732954012,19.830690383083645,19.830690383083645,892944112.380027,2094775
YULARA_COMBINED,2018,complete_H144,144,low-power,Expanded B,accepted,6.673249629904967,5.073253323672454,4.6622663704153045,93285066.24660091,2094775
YULARA_COMBINED,2018,complete_H144,144,low-power,Inverted42,accepted,9.476774445448676,4.444957170938041,3.321651919105354,188130179.81723425,2094775
YULARA_COMBINED,2018,complete_H144,144,low-power,Inverted43,accepted,8.508993582649744,4.142767187772849,2.7961714289916246,151667935.23050594,2094775
YULARA_COMBINED,2018,complete_H144,144,low-power,Inverted44,accepted,9.265939972782755,4.9804378318054185,3.944758349543396,179852445.32864648,2094775
YULARA_COMBINED,2018,complete_H144,144,low-power,Daily,accepted,0.32282979719158583,0.013372918585869403,0.008449672060651116,218315.51902268332,2094775
YULARA_COMBINED,2018,complete_H144,144,low-power,Last-value,accepted,35.32853009399863,20.289824958837773,20.27160705431706,2614499232.238692,2094775
YULARA_COMBINED,2018,pointwise_finite,144,full,Original A,accepted,17.80253533040709,13.281554044337772,2.9829122355535493,1195532582.7658682,3772226
YULARA_COMBINED,2018,pointwise_finite,144,full,Original B,accepted,8.018807567937436,3.913971389374257,0.5310246084158169,242558940.67750302,3772226
YULARA_COMBINED,2018,pointwise_finite,144,full,Expanded A,accepted,25.720772145039,22.825535266170167,3.3383875968497168,2495546739.7830777,3772226
YULARA_COMBINED,2018,pointwise_finite,144,full,Expanded B,accepted,10.8350587108551,8.208182462859426,1.6099001350884048,442853663.75406003,3772226
YULARA_COMBINED,2018,pointwise_finite,144,full,Inverted42,accepted,13.761862588398749,8.005054425637494,2.948692274590545,714417588.9770173,3772226
