site,period,support,horizon,scope,method,RMSE,RMSE_seed_SD,MAE,bias,SSE,points,seed_count
YULARA_COMBINED,2017,pointwise_finite,144,power-active,Original A,121.19737166836234,,43.04850707944285,-8.793885301262934,29030876606.199883,1976395,0
YULARA_COMBINED,2017,pointwise_finite,144,power-active,Original B,37.88331782097771,,18.36755334434342,-7.958054636989296,2836414922.370214,1976395,0
YULARA_COMBINED,2017,pointwise_finite,144,power-active,Expanded A,38.11890304567944,,31.30582809929209,-23.58706920717323,2871802275.399992,1976395,0
YULARA_COMBINED,2017,pointwise_finite,144,power-active,Expanded B,20.655086946401056,,16.687108580531707,-6.495857455332213,843194570.6080749,1976395,0
YULARA_COMBINED,2017,pointwise_finite,144,power-active,Daily,22.30752320739525,,13.41657987666309,-0.4454507311127691,983504731.2060928,1976395,0
YULARA_COMBINED,2017,pointwise_finite,144,power-active,Last-value,52.28090877010607,,42.52438269859535,-24.250671646624976,5402067452.434055,1976395,0
YULARA_COMBINED,2017,pointwise_finite,144,power-active,Inverted mean,21.23700905566949,0.22293507629433243,16.536572626395714,-5.414841852074166,891440487.7606229,1976395,3
YULARA_COMBINED,2018,complete_H144,144,full,Original A,17.776967635545084,,13.24805471809019,3.0383806584107305,1166146587.9792488,3690097,0
YULARA_COMBINED,2018,complete_H144,144,full,Original B,8.017565363710569,,3.907871637746004,0.500925924899508,237204432.88483343,3690097,0
YULARA_COMBINED,2018,complete_H144,144,full,Expanded A,25.66655405725033,,22.784456284311737,3.493787176907922,2430932570.4548764,3690097,0
YULARA_COMBINED,2018,complete_H144,144,full,Expanded B,10.830650730481183,,8.193708217645879,1.6141330066772397,432859430.8470706,3690097,0
YULARA_COMBINED,2018,complete_H144,144,full,Daily,9.55315753889649,,3.296399986906581,-0.0021649716093788,336768654.4668166,3690097,0
YULARA_COMBINED,2018,complete_H144,144,full,Last-value,40.763115011683965,,28.359005068390637,-0.0038355049325302,6131581580.991716,3690097,0
YULARA_COMBINED,2018,complete_H144,144,full,Inverted mean,13.86617442400347,0.38700377529330887,8.202483992943067,3.5546183373418345,709866325.6294485,3690097,3
YULARA_COMBINED,2018,complete_H144,144,low-power,Original A,14.65776502509072,,10.423266078691585,7.076763743666763,450062566.9699746,2094775,0
YULARA_COMBINED,2018,complete_H144,144,low-power,Original B,2.1056492416800503,,1.4333680836267857,0.5590733587682876,9287726.94151536,2094775,0
YULARA_COMBINED,2018,complete_H144,144,low-power,Expanded A,20.64635773295401,,19.830690383083645,19.830690383083645,892944112.380027,2094775,0
YULARA_COMBINED,2018,complete_H144,144,low-power,Expanded B,6.673249629904967,,5.073253323672454,4.6622663704153045,93285066.24660093,2094775,0
YULARA_COMBINED,2018,complete_H144,144,low-power,Daily,0.3228297971915858,,0.0133729185858694,0.0084496720606511,218315.5190226833,2094775,0
YULARA_COMBINED,2018,complete_H144,144,low-power,Last-value,35.32853009399863,,20.289824958837773,20.27160705431706,2614499232.238692,2094775,0
YULARA_COMBINED,2018,complete_H144,144,low-power,Inverted mean,9.083902666960391,0.5089235061708782,4.522720730172103,3.3541938992134583,173216853.45879558,2094775,3
YULARA_COMBINED,2018,complete_H144,144,power-active,Original A,21.186431550146523,,16.957209748921724,-2.26431304694606,716084021.0092741,1595322,0
YULARA_COMBINED,2018,complete_H144,144,power-active,Original B,11.952641743275796,,7.15707661491054,0.4245740719303442,227916705.94331804,1595322,0
YULARA_COMBINED,2018,complete_H144,144,power-active,Expanded A,31.04933913939813,,26.66296793634504,-17.95776706337507,1537988458.07485,1595322,0
YULARA_COMBINED,2018,complete_H144,144,power-active,Expanded B,14.589596174354874,,12.291094764388909,-2.3882900571458663,339574364.60046977,1595322,0
YULARA_COMBINED,2018,complete_H144,144,power-active,Daily,14.52448823055826,,7.607255743325359,-0.0161027786438753,336550338.9477943,1595322,0
YULARA_COMBINED,2018,complete_H144,144,power-active,Last-value,46.95340490552415,,38.95443142368981,-26.62698129434185,3517082348.7530246,1595322,0
YULARA_COMBINED,2018,complete_H144,144,power-active,Inverted mean,18.335402906413332,0.5510521585505348,13.034283522298928,3.817790350503047,536649472.17065257,1595322,3
YULARA_COMBINED,2018,pointwise_finite,144,full,Original A,17.80253533040709,,13.281554044337772,2.9829122355535493,1195532582.7658682,3772226,0
YULARA_COMBINED,2018,pointwise_finite,144,full,Original B,8.018807567937436,,3.913971389374257,0.5310246084158169,242558940.67750305,3772226,0
YULARA_COMBINED,2018,pointwise_finite,144,full,Expanded A,25.720772145039,,22.825535266170167,3.3383875968497168,2495546739.7830777,3772226,0
YULARA_COMBINED,2018,pointwise_finite,144,full,Expanded B,10.8350587108551,,8.208182462859426,1.6099001350884048,442853663.75406,3772226,0
YULARA_COMBINED,2018,pointwise_finite,144,full,Daily,9.55970328531964,,3.2915052155284568,0.0399555429652695,344735913.95092064,3772226,0
