block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Last-value_SSE,Inverted42_SSE,Inverted43_SSE,Inverted44_SSE,Joint-patch Transformer42_SSE,Joint-patch Transformer43_SSE,Joint-patch Transformer44_SSE,site,period,support,horizon,scope,block_hours
19,3397.0,444.6232591941169,172.43433687456903,444.6232591941169,159.44860777136412,54.65937076923913,598.2654377753165,173.99320641191008,283.5224836993454,231.3701455857691,877.4219805091496,968.1059824604753,704.8980527592569,Qcells,Alice2018Test,S2,12,full,24
20,3397.0,374.6199414301203,186.72615165648403,374.6199414301203,155.51472037098583,40.40501664736474,674.6200029986168,235.81128715079268,361.56140147883946,306.029059669923,1029.7398412748123,1219.6429119646386,827.5855471821561,Qcells,Alice2018Test,S2,12,full,24
21,3409.0,371.48562015773996,161.2222152819159,371.48562015773996,151.66935937390372,2.7260989422085045,679.8942116460646,273.7026478309535,351.11767523709165,332.8687848726396,1570.9322108737915,2004.711372677783,1472.5609554545772,Qcells,Alice2018Test,S2,12,full,24
22,3409.0,6085.097597255091,2076.9606228722873,6085.097597255091,2662.01530431395,1715.7166078105354,1473.2497960794346,2046.0576159602595,1687.2894734451504,1606.7905638339444,1560.0589728269554,1882.9499195016667,1642.0869384566965,Qcells,Alice2018Test,S2,12,full,24
23,3319.0,241.63164577138326,289.2379944004407,241.63164577138326,381.1995790998055,2120.2047656510817,728.1796612619349,303.6282370730046,464.57955795996315,394.67351389941706,1358.0697968634217,1772.6342354940475,1310.6531544485092,Qcells,Alice2018Test,S2,12,full,24
0,5954.0,583.5038652516998,354.6699521375492,583.5038652516998,361.7625453363062,321.03121290143264,1563.2988542344556,507.76100720937734,717.2744113265687,625.3001256839103,1656.8981498642854,1766.2934165787706,1267.8952396020452,Qcells,Alice2018Test,S2,12,full,48
1,6818.0,596.6802983176055,272.1249834591283,596.6802983176055,328.3712214047321,431.611010658648,1636.0232843291474,601.5435927917428,897.1424744775684,760.8012205557246,2054.318081862804,2488.1869933147136,1884.5485274712062,Qcells,Alice2018Test,S2,12,full,48
2,6818.0,456.1714279579083,95.91094000446986,456.1714279579083,175.64097091123136,141.98829971120017,1317.5546129025033,310.8505755907167,551.8951083593254,501.76814946218497,1638.6179226563736,1741.2911038052505,1353.7757390126123,Qcells,Alice2018Test,S2,12,full,48
3,6818.0,558.0196003700154,293.8820337293761,558.0196003700154,271.85283089138215,68.71631177224499,1280.9058011097445,356.22382687502864,574.8760074562346,497.2646202237249,1618.2582454377468,1719.0524134035852,1139.4756656441673,Qcells,Alice2018Test,S2,12,full,48
4,6806.0,503.088811563934,238.95353961092414,503.088811563934,192.04212994163538,51.165810278274776,1169.3743601870399,351.7969393246264,587.9383549526668,504.1272029307554,1573.2694373931533,1833.3168541075281,1176.2395752722487,Qcells,Alice2018Test,S2,12,full,48
5,6796.0,458.70466032444756,170.53038881589475,458.70466032444756,198.30724953844611,146.09309513411384,1381.9971156843787,434.23613684483576,730.4359619105378,589.3538282678442,1808.3668350547532,2080.905456688693,1553.0325025246245,Qcells,Alice2018Test,S2,12,full,48
6,6772.0,545.0295933459113,363.0845422015838,545.0295933459113,311.10689002602504,211.3007516303279,1510.139617746924,483.77244790073246,765.3645520317738,707.875204485134,1916.9113377310132,2091.5023359104307,1422.766990263535,Qcells,Alice2018Test,S2,12,full,48
7,6806.0,676.9340678744898,447.660077987616,676.9340678744898,409.01057378408626,509.6064190223056,1672.4708796369991,645.1565808589876,898.3920638681327,787.0613967067775,2696.3267403555155,3390.736845981298,2577.8230652965744,Qcells,Alice2018Test,S2,12,full,48
8,6818.0,525.1728874475768,233.5348552145305,525.1728874475768,276.9559276641008,212.21587638774048,1502.4775169089403,491.3780966947653,768.4992869140816,707.0185324756881,1861.090187869478,1977.2300241857517,1479.4586464221788,Qcells,Alice2018Test,S2,12,full,48
9,6806.0,836.963010825527,343.081996186017,836.963010825527,330.0872988377281,137.88508173715502,1320.2969668351102,401.26785424922247,624.4542197088709,561.3857157427236,1858.6854698885886,2002.2624221297676,1442.7887434675065,Qcells,Alice2018Test,S2,12,full,48
10,6806.0,746.1055615878598,347.9483669383999,746.1055615878598,307.1840797448892,43.13111558957324,1354.5142146446824,509.5139349817462,712.6790767159316,638.8978445425624,2600.6720521486045,3224.354284642423,2300.146502636733,Qcells,Alice2018Test,S2,12,full,48
11,6728.0,6326.729243026472,2366.1986172727316,6326.729243026472,3043.214883413756,3835.9213734616173,2201.4294573413686,2349.685853033267,2151.8690314051123,2001.4640777333614,2918.1287696903782,3655.5841549957177,2952.7400929052037,Qcells,Alice2018Test,S2,12,full,48
0,9363.0,860.236413966921,483.43603851738874,860.236413966921,496.7386323084561,540.1372985608824,2299.120109271785,779.7931356315878,1123.138699270101,980.8748734375964,2800.7285383606495,3239.5722859822226,2297.712967733701,Qcells,Alice2018Test,S2,12,full,72
1,10227.0,776.1191775602919,239.26983708375852,776.1191775602919,369.0361053438137,354.4932247103983,2217.756642194321,640.3620399602479,1043.173294893361,906.9946222642237,2549.1056160228177,2756.1992277165104,2208.50653835216,Qcells,Alice2018Test,S2,12,full,72
2,10227.0,849.3849414903414,448.13106854021294,849.3849414903414,387.8819531909253,109.18353584422474,1857.202108820304,543.837895982449,874.6231949775881,748.0536432901625,2434.8528436910533,2696.4460535575627,1761.5791529526816,Qcells,Alice2018Test,S2,12,full,72
3,10193.0,670.4281307680553,255.23489361598186,670.4281307680553,274.3202571805387,156.791681340409,1975.0751681608579,598.4190070620416,1018.6271293418533,842.6920081321616,2565.0416741946037,2936.8286706422396,2107.16859048836,Qcells,Alice2018Test,S2,12,full,72
4,10169.0,921.8078370686535,640.1675827632212,921.8078370686535,551.3585686963862,445.9367410023472,2360.3073695408566,790.3465937452019,1199.0887205651816,1085.2507480320553,3402.0939964718355,3993.1540040952577,2759.1729947904887,Qcells,Alice2018Test,S2,12,full,72
5,10227.0,825.3287115993219,404.1118926405094,825.3287115993219,445.7148227778256,487.1863060380264,2324.780644752007,829.960531709283,1233.1671822488054,1116.704385635545,3072.234269484172,3466.315201982225,2720.8757071917976,Qcells,Alice2018Test,S2,12,full,72
6,10203.0,1211.5829522556471,529.8081478425012,1211.5829522556471,485.60201920871367,178.2900983845199,1994.916969833726,637.0791414000142,986.0156211877103,867.4147754126473,2888.4253111634052,3221.9053340944083,2270.3742906496623,Qcells,Alice2018Test,S2,12,full,72
7,10137.0,6698.214863184213,2527.4208325546474,6698.214863184213,3194.8842427876602,3838.647472403826,2881.3236689874316,2623.388500864217,2502.986706642202,2334.3328626060006,4489.06098056417,5660.295527673494,4425.301048359786,Qcells,Alice2018Test,S2,12,full,72
0,1524.0,206.7821378202271,107.14890889604968,206.7821378202271,98.54801363387449,123.71757811085487,650.345093481691,172.52048987044455,245.27460060777184,231.3220982742919,657.7841000305662,746.7756154028706,513.4419541403951,Qcells,Alice2018Test,S2,12,power-active,24
1,1524.0,329.6012905706965,231.70168932352516,329.6012905706965,206.49599249493878,197.30998519227333,817.2707259098343,279.9850267229525,352.0677632574056,332.63013807442906,667.2699054274577,760.538732049981,567.7808184664182,Qcells,Alice2018Test,S2,12,power-active,24
2,1524.0,251.26448998331261,120.04253910557955,251.26448998331261,104.27751409286371,219.10321339507263,683.70506696126,240.76932337085097,332.9954773569776,316.04605754766436,921.4183883898659,1327.899856149852,924.9533772222018,Qcells,Alice2018Test,S2,12,power-active,24
3,1548.0,296.2193194078059,136.65195926085033,296.2193194078059,166.10164103341495,212.50034969712976,861.1028078817619,297.6660023757562,410.60943455245,362.42320471529257,755.5985414249348,892.519793143542,744.0662454374702,Qcells,Alice2018Test,S2,12,power-active,24
4,1548.0,211.11979576475318,42.2385735993577,211.11979576475318,67.31140969610095,136.4048352542971,636.5241855175925,134.39368153313754,224.47112675936845,222.08703282825385,688.8282007143232,760.2315903303066,612.1009532869585,Qcells,Alice2018Test,S2,12,power-active,24
5,1548.0,199.0092427346021,41.58557738150206,199.0092427346021,56.072572581406845,5.581194431359406,610.4230683600196,123.57915782742369,205.98849278118053,223.97242040173197,654.866652518936,734.6354571824468,545.7427966371483,Qcells,Alice2018Test,S2,12,power-active,24
6,1548.0,267.7889979726858,103.91686487947948,267.7889979726858,102.73875243785652,17.004450466501222,582.4101604469831,128.6517591998263,189.65534712382856,201.5345060817786,633.3755586808256,740.1644144099972,479.1631123569094,Qcells,Alice2018Test,S2,12,power-active,24
7,1560.0,258.2620870491419,177.45194306590633,258.2620870491419,123.34821650546067,51.70587304045416,635.3793447243785,175.14657834406,256.03732792048106,236.9792245557017,654.3733877205023,752.0176207252068,491.29094189304465,Qcells,Alice2018Test,S2,12,power-active,24
8,1560.0,278.0753368247961,148.6077954116133,278.0753368247961,95.02062526609714,40.465954845932735,552.5972503531415,160.13350250819784,232.4856829348237,216.5557313583623,639.1216594839162,856.700982806877,538.7706331936223,Qcells,Alice2018Test,S2,12,power-active,24
9,1560.0,200.29222487246133,78.62185622494805,200.29222487246133,55.46903482322712,10.69403851220918,566.6745427960308,139.22149138329115,225.13935427557126,221.33526852609376,594.6711731784385,744.1066536927915,481.6402274959332,Qcells,Alice2018Test,S2,12,power-active,24
10,1584.0,244.78870205388478,109.7223326210568,244.78870205388478,93.66808304818205,40.01634881561075,655.1654202359367,179.7120164303255,268.3936504004195,242.34133396440924,764.9761410291936,968.5939217247518,661.1371745544255,Qcells,Alice2018Test,S2,12,power-active,24
11,1584.0,200.08871466534038,53.50561764579539,200.08871466534038,74.96293118815983,106.07553834549437,694.6950393712591,216.4271756923744,346.0283479324579,302.25111577675574,808.0740228139344,948.7731076568053,754.1194626655779,Qcells,Alice2018Test,S2,12,power-active,24
12,1584.0,231.8756844001423,95.15118383129034,231.8756844001423,91.0461136051048,66.54023916721573,678.7767152980224,176.6011208691584,269.18569036269054,293.25651635182805,801.4212105434241,928.451327532805,609.1528747301728,Qcells,Alice2018Test,S2,12,power-active,24
13,1573.0,300.56191438678314,259.6483546213509,300.56191438678314,191.05891208643047,144.7548965353752,799.2708490412144,261.7952044081782,380.4149599270475,362.1015521796061,848.8200820069094,979.8972261123456,689.2821269615283,Qcells,Alice2018Test,S2,12,power-active,24
14,1584.0,365.9702450663539,271.69967029876796,365.9702450663539,223.42306373633855,234.6342995595403,831.6889615865956,277.64347524116823,368.87258844915743,338.8609747507788,1285.0061346051082,1778.3934945764374,1250.2539390002935,Qcells,Alice2018Test,S2,12,power-active,24
15,1584.0,291.0713551059441,166.07881234997254,291.0713551059441,150.3453173071523,274.97017226402073,801.2098677139417,315.31843662221144,409.8282995630247,381.36573789322586,1045.0092215641073,1374.5437394263645,1151.0693337868772,Qcells,Alice2018Test,S2,12,power-active,24
16,1572.0,275.86763482761137,137.24402891024204,275.86763482761137,140.30950425533493,202.4987426075854,755.3104056423841,253.46397496391106,353.0645007315085,344.7553113506155,818.4380066835349,945.8688099382206,696.175159904513,Qcells,Alice2018Test,S2,12,power-active,24
17,1572.0,213.1059753118131,85.54300555895124,213.1059753118131,89.31816224470609,9.711519384504989,686.7255861991989,191.34077697741245,286.479217111649,307.5122371536762,732.4035000391854,816.5283678126435,591.2122119516771,Qcells,Alice2018Test,S2,12,power-active,24
18,1572.0,375.19087030702894,164.66527232014406,375.19087030702894,146.39924249271564,83.2241286758781,692.1287302523547,203.03227779393296,280.95239993971256,301.88537038717817,828.0163283160107,924.4150501817152,654.1529912495542,Qcells,Alice2018Test,S2,12,power-active,24
19,1573.0,424.0701610503258,166.18152780610723,424.0701610503258,135.6721062037034,54.65856289464611,570.4636546385948,146.58623240236835,217.54034121524538,201.16366384930234,717.6920196306434,854.6303994990783,620.2397052179684,Qcells,Alice2018Test,S2,12,power-active,24
20,1584.0,357.89445723090824,180.98290284300998,357.89445723090824,135.08440217117942,40.404656860436695,646.1835516687548,207.65979511371393,296.0707592073153,272.03035709126794,820.961889766451,1091.6907903340978,726.8320410275602,Qcells,Alice2018Test,S2,12,power-active,24
21,1584.0,353.7561539077789,155.6763350890043,353.7561539077789,130.06413524244056,2.7251805956289785,656.1988503379099,250.67538788491598,292.9170925146312,301.0157201352082,1355.1650200767433,1891.730166466719,1376.3566715606055,Qcells,Alice2018Test,S2,12,power-active,24
22,1584.0,5959.673107617145,2066.404696026829,5959.673107617145,2636.283362346128,1715.7141344784693,1466.516925890311,2004.9549281101338,1594.7977227878266,1522.9192774133207,1391.1507009783386,1798.8224393887176,1554.7624627428227,Qcells,Alice2018Test,S2,12,power-active,24
23,1596.0,227.43916563982825,283.79465069232003,227.43916563982825,362.3361165237483,2120.2012294925107,706.4071973856127,277.5451502761411,412.3149040111269,362.4231991878493,1184.3426312685122,1672.4096163702702,1229.1050347215673,Qcells,Alice2018Test,S2,12,power-active,24
0,3048.0,536.3834283909234,338.8505982195749,536.3834283909234,305.04400612881307,321.02756330312826,1467.6158193915248,452.50551659339703,597.3423638651773,563.9522363487209,1325.0540054580238,1507.3143474528506,1081.2227726068127,Qcells,Alice2018Test,S2,12,power-active,48
1,3072.0,547.4838093911187,256.69449836642985,547.4838093911187,270.37915512627865,431.60356309220197,1544.8078748430205,538.4353257466072,743.6049119094268,678.4692622629568,1677.0169298147982,2220.419649293391,1669.0196226596704,Qcells,Alice2018Test,S2,12,power-active,48
2,3096.0,410.12903849935554,83.8241509808598,410.12903849935554,123.38398227750776,141.98602968565663,1246.9472538776122,257.9728393605612,430.45961954054906,446.05945322998576,1343.6948532332583,1494.8670475127526,1157.8437499241081,Qcells,Alice2018Test,S2,12,power-active,48
3,3108.0,526.051085021828,281.36880794538564,526.051085021828,226.08696894331717,68.71032350695539,1217.7895051713622,303.79833754388613,445.6926750443095,438.5137306374802,1287.7489464013274,1492.1820351352048,970.4540542499533,Qcells,Alice2018Test,S2,12,power-active,48
4,3120.0,478.3675616972578,227.2296516365614,478.3675616972578,150.4896600893242,51.15999335814197,1119.2717931491723,299.354993891489,457.6250372103947,437.89099988445594,1233.792832662355,1600.8076364996687,1020.4108606895555,Qcells,Alice2018Test,S2,12,power-active,48
5,3168.0,444.8774167192254,163.22795026685225,444.8774167192254,168.63101423634185,146.09188716110512,1349.8604596071941,396.1391921226999,614.4219983328775,544.5924497411654,1573.050163843129,1917.3670293815571,1415.2566372200044,Qcells,Alice2018Test,S2,12,power-active,48
6,3157.0,532.4375987869255,354.79953845264106,532.4375987869255,282.1050256915351,211.29513570259087,1478.0475643392365,438.39632527733653,649.600650289738,655.3580685314344,1650.2412925503334,1908.348553645151,1298.4350016917012,Qcells,Alice2018Test,S2,12,power-active,48
7,3168.0,657.0416001722982,437.77848264874086,657.0416001722982,373.76838104349116,509.6044718235609,1632.898829300536,592.9619118633802,778.7008880121812,720.2267126440037,2330.0153561692136,3152.9372340028,2401.323272787169,Qcells,Alice2018Test,S2,12,power-active,48
8,3144.0,488.9736101394245,222.78703446919315,488.9736101394245,229.627666500041,212.2102619920906,1442.035991841582,444.8047519413235,639.5437178431578,652.2675485042918,1550.8415067227197,1762.3971777508643,1287.38737185619,Qcells,Alice2018Test,S2,12,power-active,48
9,3145.0,799.2610313573545,330.8468001262509,799.2610313573545,282.0713486964191,137.8826915705242,1262.5923848909483,349.6185101963013,498.492741154958,503.0490342364806,1545.708347946653,1779.0454496807927,1274.3926964675222,Qcells,Alice2018Test,S2,12,power-active,48
10,3168.0,711.6506111386874,336.65923793201455,711.6506111386874,265.1485374136201,43.129837456065665,1302.3824020066647,458.3351829986298,588.9878517219458,573.0460772264763,2176.1269098431944,2983.420956800818,2103.1887125881663,Qcells,Alice2018Test,S2,12,power-active,48
11,3180.0,6187.112273256968,2350.1993467191505,6187.112273256968,2998.6194788698763,3835.91536397098,2172.9241232759227,2282.500078386276,2007.1126267989544,1885.3424766011703,2575.493332246852,3471.2320557589883,2783.8674974643895,Qcells,Alice2018Test,S2,12,power-active,48
0,4572.0,787.6479183742362,458.8931373251545,787.6479183742362,409.3215202216767,540.1307766982005,2151.3208863527843,693.2748399642472,930.3378412221546,879.998293896385,2246.4723938478883,2835.214203602703,2006.1761498290145,Qcells,Alice2018Test,S2,12,power-active,72
1,4644.0,706.3483579071604,220.4761102417099,706.3483579071604,289.4856233109227,354.4863793827863,2108.050061759375,555.6388417363175,841.0690540929984,808.4826579452786,2099.293394658194,2387.3868406562947,1901.9099953615769,Qcells,Alice2018Test,S2,12,power-active,72
2,4668.0,804.1264218466234,429.97660335699885,804.1264218466234,321.1075942094144,109.1762783528882,1770.386755524504,463.9318400520837,678.1783579791339,655.0694619958426,1926.8706058852447,2348.883017942081,1509.2246874435762,Qcells,Alice2018Test,S2,12,power-active,72
3,4728.0,645.1696415916861,241.84980649180034,645.1696415916861,224.10004905956902,156.78592567331432,1916.5350024032236,535.3606835059906,839.5613526084481,765.9277182672593,2167.7213370215663,2661.4736830743473,1896.8968647159372,Qcells,Alice2018Test,S2,12,power-active,72
4,4741.0,898.407843853279,626.4992087514095,898.407843853279,505.52808942787374,445.92943526213145,2309.736525925833,716.0398005185045,1018.473238738895,994.2190432822131,2935.2474271554397,3686.7420482215875,2548.688940691996,Qcells,Alice2018Test,S2,12,power-active,72
5,4728.0,780.0449652453678,388.865846819166,780.0449652453678,379.9729838071931,487.18043425611074,2243.245859555522,760.1231885635353,1049.3720174061812,1033.6332863975176,2595.8507282868272,3136.94091717723,2438.456705643067,Qcells,Alice2018Test,S2,12,power-active,72
6,4729.0,1157.1554885882622,511.82970296926055,1157.1554885882622,417.1557508675986,178.28734843096106,1908.7759365597028,557.278305310015,794.5635003622733,775.0793913277483,2366.6702377131064,2870.7362400148904,2001.224737495082,Qcells,Alice2018Test,S2,12,power-active,72
7,4764.0,6540.868427164748,2505.8756818081547,6540.868427164748,3128.683614112317,3838.6405445666087,2829.122973613831,2533.175466271192,2300.029719313586,2186.358196736379,3930.6583523235963,5362.962222225706,4160.2241690249975,Qcells,Alice2018Test,S2,12,power-active,72
0,1021.0,22.472532932612793,6.83559906307187,22.472532932612793,25.611648676165967,0.0021646385638580752,43.3053285010679,23.595413464212204,44.18465855065618,24.806962558555938,116.19247112584182,111.5201646135237,83.86286112388659,Qcells,Alice2018Test,S2,12,low-power,24
1,1885.0,24.64790392816346,8.983754854902486,24.64790392816346,31.10689053132723,0.001484959740593163,52.37770634186274,31.660077151767965,75.74738891073626,36.54092677663308,215.65167328042114,147.45890451239725,102.80960587134597,Qcells,Alice2018Test,S2,12,low-power,24
2,1885.0,25.468058731908528,8.723547274260124,25.468058731908528,30.698572879285987,0.0028722643774482083,52.116188076070934,31.26280505136047,72.86881058655423,39.52869020602146,222.41200010649933,145.37901325360065,104.86435090945476,Qcells,Alice2018Test,S2,12,low-power,24
3,1861.0,23.728430194577907,6.706937818438628,23.728430194577907,27.293493399167726,0.004575302068415753,39.0992214100555,31.845461993775224,80.66875198158725,42.80326808674732,154.88915194150547,122.38833076772104,110.66455390208017,Qcells,Alice2018Test,S2,12,low-power,24
4,1861.0,23.744124050211102,5.73415662542733,23.744124050211102,25.995867748163445,0.0011900796929080683,33.06312390302264,25.87707181870274,61.95463380690986,26.9689897736821,146.74055146342954,119.88564418414624,97.16585568148409,Qcells,Alice2018Test,S2,12,low-power,24
5,1861.0,22.298265408341642,6.352632398182694,22.298265408341642,26.26112088555999,0.0010799458507455915,37.544235121869036,27.00066441145269,59.480855011866474,28.73970645851679,148.18251795968695,126.53841210835029,98.76613340701957,Qcells,Alice2018Test,S2,12,low-power,24
6,1861.0,20.11324733036609,6.895530843611989,20.11324733036609,25.75558606514938,0.0017567998339144749,36.86199957940415,26.67938271258451,63.997330762956686,28.4548650049674,154.2561783377923,117.10749213451753,96.59520099881985,Qcells,Alice2018Test,S2,12,low-power,24
7,1849.0,11.855268017821132,5.6176949403783265,11.855268017821132,20.01027588291552,0.004231465455685985,26.25429635897826,25.74610661855774,65.1860016489681,30.296024581277482,176.25312069862656,109.76288613386345,72.42641039539282,Qcells,Alice2018Test,S2,12,low-power,24
8,1849.0,13.29000429552957,5.641239399223782,13.29000429552957,21.008497033445646,0.0012692260468909386,23.6990573574182,27.480566599222954,67.26150458652845,34.23329170807521,177.472938769387,120.69265734710312,83.33285411488961,Qcells,Alice2018Test,S2,12,low-power,24
9,1837.0,11.431245571146707,6.082648575138968,11.431245571146707,20.5439728188654,0.004547694085953714,26.403509680449503,24.96137883391459,63.05181315574456,32.00291133822427,162.00366596141083,111.81656026075734,72.49586046780428,Qcells,Alice2018Test,S2,12,low-power,24
10,1815.0,6.926081128064711,3.4384374986960653,6.926081128064711,13.000556118527395,0.0006743999654343852,12.76602044446908,19.150835556037435,58.810116876820416,22.521547082141964,102.23190403218356,73.49391124977736,64.16576832810014,Qcells,Alice2018Test,S2,12,low-power,24
11,1813.0,6.90116247715754,3.8640010503463977,6.90116247715754,16.675679183576854,0.0005335730432276846,19.37063563271498,18.946109166098456,57.20384670083982,22.23983144453658,133.08476717944072,90.04451605735994,73.61009697651903,Qcells,Alice2018Test,S2,12,low-power,24
12,1803.0,6.416358763301077,3.5669190711256245,6.416358763301077,14.012688701769333,0.005217491592197628,15.491288934383528,21.084800022019568,53.888301021527816,22.487606438260084,118.53079656095062,81.33562509738594,61.204859463272136,Qcells,Alice2018Test,S2,12,low-power,24
13,1812.0,6.175635795684441,4.718084677817217,6.175635795684441,14.98917563272063,0.0003984361448031421,16.600764473303645,24.291322601376446,61.87560072050818,30.02952951544002,148.13924861973024,101.81815716789541,63.12712910856018,Qcells,Alice2018Test,S2,12,low-power,24
14,1813.0,10.80799865638937,5.383370262869274,10.80799865638937,16.828614934022575,0.001689812478873283,18.478790207336658,28.93067060330172,64.85158008425063,38.51456879614227,200.17652413572,123.2581736083881,86.1520655266599,Qcells,Alice2018Test,S2,12,low-power,24
15,1825.0,9.084469045802306,4.498225076005875,9.084469045802306,18.413577806572693,0.0002573862658422312,21.093260129126115,23.263998392305133,54.83959577170066,28.320115266631888,166.134860050584,114.54143837010807,90.34772698274347,Qcells,Alice2018Test,S2,12,low-power,24
16,1837.0,19.928147104570627,5.3784336558911265,19.928147104570627,23.499851498374554,0.004627354493995019,29.858394869216777,24.162854785682455,69.64892439508989,28.983499081480954,147.10483715185444,107.04548128449618,102.48882494397273,Qcells,Alice2018Test,S2,12,low-power,24
17,1837.0,16.27113020358127,5.369387089446239,16.27113020358127,23.82840966568524,0.0009870411559172022,30.583130198141912,22.410489967759823,59.306644675834576,25.767484889915877,163.14384399490532,107.78736515039117,89.5824496220156,Qcells,Alice2018Test,S2,12,low-power,24
18,1837.0,17.148881324381684,5.982386991304142,17.148881324381684,24.23944857364801,0.0015822920377267244,29.90279880743976,24.24237004337947,59.97933606981347,28.130199769776034,153.2471610634293,109.74138948757947,83.73769945869574,Qcells,Alice2018Test,S2,12,low-power,24
19,1824.0,20.553098143790987,6.252809068461811,20.553098143790987,23.776501567660695,0.0008078745930220387,27.801783136721898,27.406974009541685,65.98214248410011,30.20648173646689,159.72996087850618,113.4755829613971,84.65834754128824,Qcells,Alice2018Test,S2,12,low-power,24
20,1813.0,16.72548419921202,5.7432488134741195,16.72548419921202,20.430318199806322,0.00035978692803358836,28.436451329861903,28.151492037078864,65.49064227152424,33.99870257865547,208.77795150836104,127.95212163054107,100.753506154596,Qcells,Alice2018Test,S2,12,low-power,24
21,1825.0,17.72946624996086,5.545880192911528,17.72946624996086,21.60522413146308,0.0009183465795249895,23.695361308154975,23.02725994603733,58.20058272246086,31.85306473743129,215.76719079704776,112.9812062110638,96.20428389397203,Qcells,Alice2018Test,S2,12,low-power,24
22,1825.0,125.4244896379458,10.555926845457531,125.4244896379458,25.73194196782198,0.0024733320660475736,6.732870189123871,41.10268785012549,92.49175065732422,83.87128642062292,168.90827184861587,84.12748011295007,87.32447571387411,Qcells,Alice2018Test,S2,12,low-power,24
23,1723.0,14.192480131555017,5.443343708120573,14.192480131555017,18.863462576056943,0.003536158570961519,21.7724638763224,26.08308679686338,52.26465394883622,32.25031471156803,173.72716559491008,100.22461912377682,81.54811972694215,Qcells,Alice2018Test,S2,12,low-power,24
0,2906.0,47.12043686077625,15.81935391797436,47.12043686077625,56.718539207493166,0.0036495983044512376,95.68303484293062,55.25549061598017,119.9320474613925,61.34788933518898,331.8441444062629,258.97906912592094,186.6724669952325,Qcells,Alice2018Test,S2,12,low-power,48
1,3746.0,49.19648892648641,15.430485092698763,49.19648892648641,57.9920662784537,0.007447566445863959,91.21540948612646,63.10826704513571,153.53756256814148,82.33195829276877,377.30115204800506,267.76734402132155,215.528904811535,Qcells,Alice2018Test,S2,12,low-power,48
2,3722.0,46.04238945855277,12.086789023610022,46.04238945855277,52.25698863372344,0.0022700255436536605,70.6073590248917,52.87773623015544,121.43548881877632,55.70869623219889,294.92306942311643,246.42405629249663,195.9319890885036,Qcells,Alice2018Test,S2,12,low-power,48
3,3710.0,31.968515348187196,12.513225783990318,31.968515348187196,45.765861948064895,0.005988265289600459,63.116295938382414,52.425489331142245,129.18333241192477,58.75088958624488,330.50929903641884,226.87037826838102,169.0216113942126,Qcells,Alice2018Test,S2,12,low-power,48
4,3686.0,24.721249866676278,11.723887974362748,24.721249866676278,41.5524698523111,0.0058169201328446525,50.102567037867715,52.44194543313758,130.3133177422731,66.23620304629948,339.47660473079793,232.5092176078606,155.828714582694,Qcells,Alice2018Test,S2,12,low-power,48
5,3628.0,13.82724360522225,7.302438549042459,13.82724360522225,29.676235302104246,0.0012079730086620693,32.136656077184064,38.096944722135916,116.01396357766015,44.76137852667854,235.31667121162423,163.53842730713743,137.77586530461926,Qcells,Alice2018Test,S2,12,low-power,48
6,3615.0,12.591994558985514,8.285003748942842,12.591994558985514,29.00186433448996,0.005615927737000763,32.09205340768718,45.37612262339602,115.76390174203604,52.51713595370013,266.6700451806811,183.1537822652814,124.33198857183233,Qcells,Alice2018Test,S2,12,low-power,48
7,3638.0,19.89246770219167,9.881595338875144,19.89246770219167,35.24219274059526,0.0019471987447155124,39.57205033646275,52.19466899560686,119.6911758559512,66.83468406277413,366.31138418630405,237.79961197849616,176.49979250940328,Qcells,Alice2018Test,S2,12,low-power,48
8,3674.0,36.1992773081519,10.747820745337364,36.1992773081519,47.32826116405979,0.0056143956499122225,60.44152506735868,46.573344753442264,128.95556907092447,54.750983971396856,310.24868114675934,214.8328464348874,192.07127456598835,Qcells,Alice2018Test,S2,12,low-power,48
9,3661.0,37.701979468172624,12.235196059765952,37.701979468172624,48.01595014130871,0.002390166630748765,57.70458194416167,51.64934405292121,125.96147855391354,58.33668150624297,312.9771219419355,223.21697244897666,168.3960469999841,Qcells,Alice2018Test,S2,12,low-power,48
10,3638.0,34.45495044917288,11.289129006385659,34.45495044917288,42.03554233126941,0.0012781335075585786,52.13181263801688,51.17875198311615,123.69122499398517,65.85176731608676,424.54514230540855,240.93332784160472,196.95779004856803,Qcells,Alice2018Test,S2,12,low-power,48
11,3548.0,139.6169697695008,15.999270553578102,139.6169697695008,44.595404543878935,0.006009490637009093,28.505334065446277,67.18577464698885,144.75640460616046,116.12160113219093,342.6354374435258,184.3520992367269,168.87259544081627,Qcells,Alice2018Test,S2,12,low-power,48
0,4791.0,72.58849559268477,24.542901192234464,72.58849559268477,87.4171120867792,0.0065218626818994456,147.7992229190016,86.51829566734061,192.80085804794666,100.87657954121039,554.2561445127623,404.3580823795214,291.53681790468727,Qcells,Alice2018Test,S2,12,low-power,72
1,5583.0,69.77081965313067,18.793726842048642,69.77081965313067,79.55048203289111,0.006845327612069405,109.70658043494711,84.72319822393065,202.10424080036358,98.51196431894616,449.8122213646215,368.8123870602174,306.5965429905841,Qcells,Alice2018Test,S2,12,low-power,72
