site,period,support,horizon,scope,block_hours,method,reference,rmse,reference_rmse,effect_kW,ci_low_kW,ci_high_kW,skill,skill_ci_low,skill_ci_high,blocks,nonempty_blocks,points,replicates,valid_replicates,zero_support_replicates,valid_skill_replicates
YULARA_COMBINED,2018,complete_H144,144,full,24,Original A,Daily,17.776967635545084,9.553157538896489,8.223810096648595,6.913652730751621,9.437985853628541,-0.8608473233236924,-1.157817259548677,-0.6238692020011799,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Original A,Last-value,17.776967635545084,40.763115011683965,-22.98614737613888,-24.49708668374466,-21.257572046700936,0.5638957515771388,0.5354529102286657,0.5884008576312963,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Expanded A,Daily,25.666554057250337,9.553157538896489,16.11339651835385,14.343407261130869,17.79988162812095,-1.6867089705939415,-2.2081816753465575,-1.2833750093584035,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Expanded A,Last-value,25.666554057250337,40.763115011683965,-15.096560954433627,-15.737125010137271,-14.348766593256578,0.3703485602144607,0.3619628337345772,0.3770320901084407,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Original B,Daily,8.017565363710567,9.553157538896489,-1.535592175185922,-1.8964744741723438,-1.1698865996910106,0.16074184571264827,0.13594622868854622,0.1864741478986331,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Original B,Last-value,8.017565363710567,40.763115011683965,-32.7455496479734,-34.756726218845884,-30.640912497970707,0.8033132315473809,0.7676983885338894,0.8368077102333671,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Expanded B,Daily,10.830650730481182,9.553157538896489,1.2774931915846928,0.5121828692847821,2.0843789365450816,-0.13372470687134297,-0.2557552305013822,-0.045279442005136505,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Expanded B,Last-value,10.830650730481182,40.763115011683965,-29.932464281202783,-31.419163449936388,-28.282944395482257,0.7343026722227488,0.7092417944604691,0.7554316217217466,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Inverted42,Daily,13.779744811370986,9.553157538896489,4.226587272474497,2.91383458022589,5.3682113572820604,-0.44242830239798603,-0.6554793725919958,-0.2672930932785282,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Inverted42,Last-value,13.779744811370986,40.763115011683965,-26.98337020031298,-28.49302237913587,-25.259564735535317,0.661955549583949,0.6361261972683603,0.6839046572142904,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Inverted43,Daily,13.529692820491514,9.553157538896489,3.976535281595025,2.6819689596733762,5.114369907021585,-0.41625350209124323,-0.6258487058274095,-0.24535850299241005,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Inverted43,Last-value,13.529692820491514,40.763115011683965,-27.233422191192453,-28.796484035641576,-25.462107332790357,0.668089820500384,0.6421919119192246,0.6907860744160451,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Inverted44,Daily,14.289085640147908,9.553157538896489,4.735928101251419,3.4418524295657518,5.846401768839427,-0.49574479243838354,-0.7144797144241181,-0.3158256177125437,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Inverted44,Last-value,14.289085640147908,40.763115011683965,-26.474029371536055,-28.102919199237352,-24.63882550667189,0.6494604095871424,0.6210614562429029,0.6743168270333687,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Inverted mean,Daily,13.86617442400347,9.553157538896489,4.31301688510698,3.0278993316039235,5.438821274476138,-0.4514755323092043,-0.6639791715701968,-0.2764655900310295,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Inverted mean,Last-value,13.86617442400347,40.763115011683965,-26.8969405876805,-28.460014670721048,-25.1294823341447,0.6598352598904919,0.6329136782830304,0.6828587683591525,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Inverted mean,Original B,13.86617442400347,8.017565363710567,5.848609060292902,4.832656437144952,6.759949825042265,-0.729474447039137,-0.9903941943965304,-0.5298386224674906,91,91,3690097,2000,2000,0,2000
YULARA_COMBINED,2018,complete_H144,144,full,24,Inverted mean,Expanded B,13.86617442400347,10.830650730481182,3.0355236935222876,2.281959283067397,3.6526132929489963,-0.28027158931266044,-0.34929310180083056,-0.20025625686484555,91,91,3690097,2000,2000,0,2000
